"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2000-301963","特願平11-115776","1999/04/23","2000/10/31","事故抑止装置","富士通株式会社","B60K28/06@A,B60K41/00,390,B60K41/00,440,B60K41/00,610@D,B60K41/00,610@Z,B60R21/00,626@C,B60R21/00,630@G,B60W40/08,B60W50/08,260,B60W50/16,G08G1/16@F,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】  運転者等の監視対象者および周囲の状況を監<BR>視し、状況に応じて事故抑止のための適切な処理を行う<BR>ことが課題である。
【解決手段】  視線センサ４４、ハンドルセンサ４５、<BR>および測定器４６は、運転者２０の状況データを入力<BR>し、観察システム１６に送る。観察システム１６は、本<BR>人カード１５に記録された状況データと受け取った状況<BR>データを比較して、異常を検出し、スピーカ４７、振動<BR>装置４８等を介して運転者２０に警告を発する。また、<BR>状況に応じて、車両を自動的に停止させたり、周囲に通<BR>知したり、救急センターに通報したりする。
","特開2000-301963","","特許4191313","拒絶2008-016089","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-301963/D20FA76B59C58954A5CF84F15EFC0602A930CC8B6BB890F4C6B5A188AEC2D361/11/ja"
"特開2000-293782","特願平11-102620","1999/04/09","2000/10/20","自動走行制御装置","株式会社デンソー","B60K31/00@Z,B60K41/00,322,B60K41/00,380,B60K41/00,442,B60K41/00,610@B,B60K41/00,610@Z,B60K41/00,612@J,B60K41/00,612@Q,B60W30/16,B60W40/08,190,B60W40/09,F02D29/02,301@D,G05D1/02@X,G08G1/00@C,G08G1/16@C","(57)【要約】
【課題】走行道路の本線から分岐した取付道路に自車が<BR>進入する可能性がある場合に自車の加速を確実に抑制す<BR>る。
【解決手段】まず、自車の走行道路の本線から分岐した<BR>取付道路と本線との分岐点Ｎについて、その分岐点Ｎの<BR>地図データにおける設定誤差Ｄｎを設定し（Ｓ１１０<BR>０）、次に、自車の現在位置の測定誤差Ｄｅを設定し<BR>（Ｓ１２００）、続いて、自車の現在位置から分岐点Ｎ<BR>までの距離Ｄｄを測定する（Ｓ１３００）。そして、自<BR>車の現在位置が分岐点Ｎから前記加算値（Ｄｎ＋Ｄｅ）<BR>分の距離以内にある場合（Ｓ１４００：ＹＥＳ、且つ、<BR>Ｓ１６００：ＹＥＳ）は目標加速度の上限値が零に規定<BR>され（Ｓ１７００）、自車の現在位置が分岐点Ｎから前<BR>記加算値（Ｄｎ＋Ｄｅ）分の距離を越えている場合（Ｓ<BR>１４００：ＮＯ、または、Ｓ１６００：ＮＯ）は目標加<BR>速度の上限値の規定が解除される（Ｓ１５００）。
","特開2000-293782","","特許3412553","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-293782/57CAE71DA4F6F96D8C19DB1968FDDA5DA02A7036A93396459251845B3578A866/11/ja"
"特表2002-541017","特願2000-610709","2000/04/05","2000/10/19","レーン上の車両運動を監視するかまたは車両運動に影響を与える方法と装置","コンティネンタル・テーベス・アクチエンゲゼルシヤフト・ウント・コンパニー・オッフェネ・ハンデルスゲゼルシヤフト,アー・デー・ツェー・ゲゼルシャフト・ミト・ベシュレンクテル・ハフツング","B60K41/00,360,B60K41/00,390,B60R21/00,624@C,B60R21/00,624@D,B60R21/00,624@F,B60R21/00,626@A,B60T7/12@B,B60T8/174@E,B60W30/08,B60W50/08,260,B60W50/16,B62D6/00,B62D101:00,B62D113:00,B62D137:00,G08G1/16@C,B60R21/00,991,B60R21/00,993","(57)【要約】
レーン上の車両の運動を監視するかまたは車両の運動に影響を与えるための方法は、目標レーン（４０）と車両（４１）の実際運動を決定し、目標レーンと実際運動を比較分析し（４３）、比較分析結果に応じて車両の運転者に情報変数（４５）を触覚的に伝えるかまたは比較分析結果に応じて少なくとも１個の車輪ブレーキを制御する。
","特表2002-541017","","特許4695263","拒絶2010-024207","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2002-541017/3AF7A51401B2ADDF10B719DFF58132F82F0385AE7CDEB13D1DCBEC7A4CD64C39/11/ja"
"特開2000-268297","特願平11-070452","1999/03/16","2000/09/29","安全運転評価装置","日産自動車株式会社","B60K28/06@Z,B60K41/00,440,B60K41/00,610@Z,B60W40/08,G08G1/16@E","(57)【要約】
【課題】  運転者に運転内容の評価結果を認知させ、安<BR>全運転を促すことを可能とする。
【解決手段】  運転者の状態を検出する運転者状態検出<BR>手段３と自車の運転状態を検出する車輌状態検出手段５<BR>と自車の周囲の走行環境を検出する走行環境検出手段７<BR>とのいずれかを少なくとも備え、検出手段３，５，７の<BR>検出情報に基づき運転の内容を評価する運転評価手段１<BR>と、運転評価手段１の評価結果を運転者に認知させるた<BR>めに出力する評価出力手段９とからなることを特徴とす<BR>る。
","特開2000-268297","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-268297/CFED9F64FAEBBC8514F4B9968A86625D5E151063E526EAF8E820AE5F6DADB9EE/11/ja"
"特開2000-251171","特願平11-051639","1999/02/26","2000/09/14","車両の車線逸脱警告装置","トヨタ自動車株式会社","B60G17/015@B,B60K28/06@Z,B60K41/00,390,B60K41/00,610@F,B60K41/00,610@Z,B60R21/00,624@F,B60W50/08,260,B60W50/16,B62D6/00,B62D137:00,G08B21/00@U,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】  本発明は、車両の車線逸脱警告装置に関し、<BR>車両が走行路から逸脱する状況を、確実に、かつ、速や<BR>かに運転者に認識させることを目的とする。
【解決手段】  車両１０は、運転者がステアリングホイ<BR>ール１４を操作する際にその操舵角θに応じた駆動力を<BR>アシスト力として発生する操舵モータ２０を有してい<BR>る。画像センサ２２の出力信号に基づいて、車両１０が<BR>走行する走行路３０を隔成する車線３２，３４を認識す<BR>る。車両に設けられた車輪が車線３２，３４上にある場<BR>合、操舵モータ２０に供給するモータ電流に微小振動成<BR>分を重畳する。モータ電流に微小振動成分が重畳される<BR>と、アシスト力が変化することで、ステアリングホイー<BR>ル１４が微小振動する。このため、運転者は、車両が凹<BR>凸のある道路を走行するような感覚を体感することがで<BR>き、その結果、車両１０が走行路３０から逸脱する状況<BR>を確実にかつ速やかに認識することができる。
","特開2000-251171","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-251171/91746A29ECB05667378F64F6F2A3370E87F37929E8FD553B2126E0938ED773AC/11/ja"
"特開2000-231326","特願平11-376810","1999/12/21","2000/08/22","自動車における運転者の運転スタイルを分類する方法及び装置","ダイムラークライスラー・アクチエンゲゼルシヤフト","B60K28/02,B60K28/06@B,B60K41/00,442,B60T8/00@Z,B60T8/174@C,B60W40/08,190,B60W40/09,G09B19/00@H","(57)【要約】
【目的】  運転者の分類により自動車の走行挙動を改善<BR>する。
【構成】  自動車における運転者の運転スタイルを分類<BR>する方法において、運転スタイルを示す測定量が記録さ<BR>れ、基準値との比較により運転スタイル特性数が求めら<BR>れ、調整兼制御装置３の機能の整合のために、運転スタ<BR>イル特性数に対応するパラメータ設定が行われる。本発<BR>明により、自動車２の調整兼制御装置３に、運転スタイ<BR>ル特性数の予設定が記憶され、走行スタイル特性数が複<BR>数の異なる運転者反応段階に対して規定可能であり、自<BR>動車２において分類を行う指標の測定により現在の運転<BR>者が所定の運転者反応段階に格付けされ、運転者反応段<BR>階に対応する運転スタイル特性数が、調整兼制御装置３<BR>において作動せしめられる。
","特開2000-231326","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-231326/DDE7811E15B21F26EB6B6ECA0D1DDC86A8C811AB0DE7059E5CEFC7782812BA48/11/ja"
"特開2000-219110","特願平11-057476","1999/01/29","2000/08/08","車両の制動方法及び装置","ダイムラークライスラー・アクチエンゲゼルシヤフト","B60K41/00,364,B60K41/00,442,B60K41/00,610@D,B60K41/00,610@Z,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,627,B60T7/12@C,B60W30/08,190,B60W30/09,B60W40/08,190,B60W40/09,G01S13/93@Z,G08G1/16@E,G01S13/93,220,B60R21/00,991,B60R21/00,992,B60R21/00,993,G01S13/931","(57)【要約】
【目的】  車両の制動方法及び装置を改良して、危険な<BR>走行状態特に衝突事故が起こり得る走行場面の検出が改<BR>良され、このような走行状態において制動過程が自動的<BR>に開始されるだけでなく、このような自動制動過程の開<BR>始も最適化されるようにする。
【構成】ａ）第１の装置により、車両と車両の前の障害<BR>物との間の間隔及び相対速度を求め、
ｂ）同時に少なくとも第２の装置により加速ペダル位置<BR>及び／又は制動ペダルの位置を検出し、
ｃ）次の条件が同時に満たされる間隔が所定の閾値を下<BR>回り、相対速度が所定の閾値を上回り、加速ペダルが非<BR>常に早く戻され、かつ又は制動ペダルが操作される時に<BR>のみ、自動制動過程を開始する。
","特開2000-219110","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-219110/A4A0AAB531B4B640ACC36E3D2CA642E9B9E5A238F2771CC9B8501BF01D3F3D0A/11/ja"
"特開2000-215399","特願平11-013716","1999/01/22","2000/08/04","車載装置","日産自動車株式会社","B60K41/00,362,B60K41/00,442,B60K41/00,610@Z,B60Q5/00,630@C,B60R21/00,624@D,B60R21/00,626@A,B60W30/08,195,B60W30/095,B60W40/08,190,B60W40/09,G01B21/00@A,G08G1/16@C,G08G1/16@E,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】  渋滞時に限らず中高速で走行中に、ドライバ<BR>が意識的に車間距離を詰めて走行している状況であって<BR>も、適切な報知や自動プレーキ等の回避動作を行なわせ<BR>る。
【解決手段】  自車と物体との距離を検出する車間距離<BR>検出部１０と、自車速を検出する車速検出部11と、自車<BR>と前記物体との相対速度を検出する相対速度検出手段<BR>と、自車速と相対速度に基づいて所定の動作を実行する<BR>かどうかの基準値を決定する基準値決定手段と、車間距<BR>離と相対速度と相対加速度の内の少なくとも２つの標準<BR>偏差を検出する標準偏差検出手段と、前記標準偏差に基<BR>づいて前記基準値を変更する変更手段と、を備えた演算<BR>処理装置１２と、前記基準値と前記物体までの距離とを<BR>比較し所定の動作を実行する警報装置１３と、を設け<BR>た。
","特開2000-215399","","特許3733768","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-215399/91DCB1C3ED1C7912967776EA8435EEC8C3E2ECA0877B0F5DA70A920AE023C7B8/11/ja"
"特開2000-215395","特願平11-017500","1999/01/26","2000/08/04","車両の運転支援装置","マツダ株式会社","B60K41/00,330,B60K41/00,440,B60K41/00,610@Z,B60R21/00,624@B,B60R21/00,624@C,B60W30/10,B60W40/08,B62D6/00,B62D101:00,B62D135:00,B62D137:00,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】  車線中央を走行しようとするドライバの所望<BR>度合いの変化に応じて運転操作を最適に支援する車両の<BR>運転支援装置の提供。
【解決手段】  制御器は、ステアリングアクチュエータ<BR>（ＳＡ）に設定する制御トルクＴを算出するのに先立っ<BR>て、車線幅に対応する係数α１と、周囲の天候状態、白<BR>線の認識性、そしてヘッドライトの点灯状態の各条件の<BR>中からドライバによる運転操作にとって最も条件が悪い<BR>値（視認性悪化指数β）に対応する係数α２とを求め、<BR>その係数α１とα２から更に条件が悪い値を、実際のＳ<BR>Ａの制御に採用する係数αとして選択する(S8-S16)こと<BR>により、車線中央を走行しようとするドライバの所望度<BR>合いに応じた制御ゲインｋを決定する。
","特開2000-215395","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-215395/5A9107EC2C070FCB8ABBBC2C4B83F88FEA77B0BD1E95EC17F0E85A1972A3B3E9/11/ja"
"特開2000-211543","特願平11-017501","1999/01/26","2000/08/02","車両の運転支援装置","マツダ株式会社","B60K28/06@Z,B60K41/00,330,B60K41/00,440,B60K41/00,610@Z,B60W30/10,B60W40/08,B62D6/00,G08G1/16@C","(57)【要約】
【課題】  ドライバの運転操作に対する集中度合いに応<BR>じて運転操作を最適に支援する車両の運転支援装置の提<BR>供。
【解決手段】  制御器は、ドライバの運転操作に対する<BR>集中度合いとして、ドライバによるダッシュボード側及<BR>びステアリングホイール側オーディオスイッチの操作状<BR>態、そしてドライバの視線方向に応じて運転集中度指数<BR>α１からα４の何れかを選択し(S1-S14)、その選択した<BR>値、前方注視距離Ｌ、車両の走行状態を表わすｙｏ、横<BR>位置Ｄ（横偏差ｄｙ）、そしてヨー角θを利用して将来<BR>横偏差ｙ１及び制御トルクＴを算出し(S15-S17)、その<BR>算出した制御トルクＴをステアリングアクチュエータに<BR>出力する(S18)。
","特開2000-211543","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-211543/8B561145ED899030AAEF5FF92966D8F789F76F3A99598EA8158115AB3A019D83/11/ja"
"特開2000-211542","特願平11-017499","1999/01/26","2000/08/02","車両の運転支援装置","マツダ株式会社","B60K41/00,330,B60K41/00,440,B60K41/00,610@Z,B60R21/00,624@B,B60R21/00,624@C,B60W30/10,B60W40/08,B62D6/00,B62D101:00,B62D135:00,B62D137:00,G08G1/16@C,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】  走行状態の変化に応じて運転操作を最適に支<BR>援する車両の運転支援装置の提供。
【解決手段】  制御器は、車両の車速、走行中の道路の<BR>曲率、周囲の天候状態、ヘッドライトの点灯状態、そし<BR>て先行車両との離間距離の各条件に基づいて、前方注視<BR>距離Ｌ０からＬ４を算出し、それらの値の中からドライ<BR>バによる運転操作にとって最も条件が悪い値を選択し(S<BR>1-S14)、その選択した値等を利用して実際にステアリン<BR>グアクチュエータを駆動制御する制御トルクＴを算出す<BR>る(S15-S17)。
","特開2000-211542","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-211542/EE184EB5DDC2E6DACC8B9DA9DEB78BA3820907FF94E41B29866A18E3DB2076F4/11/ja"
"特開2000-203359","特願平11-007036","1999/01/13","2000/07/25","運転制御システム","日産自動車株式会社","B60K41/00,320,B60K41/00,440,B60K41/00,610@Z,B60K41/00,612@G,B60R16/02,675@T,B60R21/00,624@G,B60W30/14,B60W40/08,B62D1/04,F02D45/00,345@Z,B60R16/027@T,F02D45/00,345,B60R21/00,993","(57)【要約】
【課題】  継続スイッチを運転者が出力状態に維持して<BR>いる場合のみ動作する、走行制御の一部を自動で行う運<BR>転制御システムにおいて、動作継続中でも、運転者の負<BR>担が少なく、運転者が一時的に他の操作を行うことも可<BR>能とする。
【解決手段】  運転者がステアリングを保持すると継続<BR>スイッチ５から継続信号が出力される。一時的にステア<BR>リングから手を離し、継続スイッチ５からの継続信号の<BR>出力が停止しても、直ちに追従走行制御部１の動作が停<BR>止されてしまうことはなく、継続信号出力停止から３秒<BR>以内に、再度継続信号が出力された場合には、そのまま<BR>動作を継続する。また継続信号出力停止から５秒以内<BR>に、運転者が追従走行スイッチ６を押圧した場合には、<BR>さらに６秒間は動作を継続する。６秒以内に、再度運転<BR>者がステアリングを保持し、継続信号が出力された場合<BR>には、そのまま追従走行制御部１は動作を継続する。
","特開2000-203359","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-203359/7B64A47CD806AC860B8B59855EC7567952167B1EDAB942913948B0CA07DD7A77/11/ja"
"特開2000-194997","特願平10-368075","1998/12/24","2000/07/14","車両の障害物警報装置","マツダ株式会社","B60K41/00,382,B60K41/00,442,B60K41/00,610@Z,B60R1/00@A,B60R1/06@D,B60R1/06@Q,B60R1/06@R,B60R1/06@Y,B60R21/00,621@C,B60R21/00,621@N,B60R21/00,626@E,B60W30/00,B60W40/08,190,B60W40/09,G08G1/09@S,G08G1/16@C,G08G1/16@D,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】  後方に存在する障害物に関する情報を、その<BR>障害物と自車両との距離変化及び乗員の認識特性に応じ<BR>て適切に提供する車両の障害物警報装置の提供。
【解決手段】  ＨＵＤ等のディスプレイに後方に存在す<BR>る他車両等の障害物との離間距離Ｄを複数のセグメント<BR>により表示するときに、それらセグメントの表示ピッチ<BR>を、ドライバが当該障害物の接近を認識できるか否かに<BR>応じて変化させる。
","特開2000-194997","","特許4110561","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-194997/657AEA9C7AD00D5065CB8DDCA56FF1C1EE064934BBF2EF8638F572D8AF4C4DC1/11/ja"
"特開2000-187799","特願平10-365421","1998/12/22","2000/07/04","車両用障害物検知装置","パナソニック電工株式会社","B60K41/00,362,B60K41/00,442,B60K41/00,610@Z,B60R21/00,621@L,B60R21/00,624@E,B60W30/08,195,B60W30/095,B60W40/08,190,B60W40/09,G08B21/00@U,G08G1/16@C,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】  真に衝突回避の必要性がある障害物がある場<BR>合に警報を発生させる車両用障害物検知装置を提供す<BR>る。
【解決手段】  車両が前後のどちらに進むのかを判定す<BR>るシフト位置センサ１と、車両の進行方向を判定する操<BR>舵角センサ２と、車両の進行速度を判定する車速センサ<BR>３と、シフト位置センサ１、操舵角センサ２及び車速セ<BR>ンサ３からの信号により車両の進路を予測する進路判定<BR>手段４と、車両の周囲に存在する障害物の位置を検知可<BR>能な障害物位置検知手段５と、進路判定手段４及び障害<BR>物位置検知手段５からの信号により障害物が存在すると<BR>衝突の可能性がある危険領域、障害物が存在したとして<BR>も衝突の可能性が低い安全領域を判別し、危険領域に障<BR>害物が存在する場合は衝突検知信号を出力する衝突判定<BR>手段６とを備えるようにした。
","特開2000-187799","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-187799/1992755E411C89A68AECAC9CA5C74757D93E7B48628ECF61B1B4F082C2C96018/11/ja"
"特開2000-153769","特願平10-329737","1998/11/19","2000/06/06","車両の自動操舵装置","日産自動車株式会社","B60K41/00,332,B60K41/00,442,B60K41/00,610@J,B60K41/00,610@Z,B60W30/12,B60W40/08,190,B60W40/09,B62D6/00,B62D101:00,B62D109:00,B62D111:00,B62D113:00,B62D119:00,B62D137:00,G08G1/16@E","(57)【要約】
【課題】  自動操舵走行中に、ドライバに車両の走行状<BR>態を認識させる。
【解決手段】  メインスイッチ２１がオンである状態<BR>で、且つ、ステアリングホイール５１に設けられた、モ<BR>ーメンタリスイッチからなるステアリングスイッチ１７<BR>ａ及び１７ｂの少なくとも何れか一方が、オフ状態から<BR>オン状態となったときに、ステアリングスイッチが操作<BR>されたと認識し、このとき所定の自動操舵走行条件を満<BR>足するならば自動操舵制御を行う。自動操舵中は、所定<BR>の自動操舵走行条件を満足しなくなったときに自動操舵<BR>を解除すると共に、自動操舵継続時間を計測して所定時<BR>間毎に自動操舵を解除し、自動操舵が解除されたときに<BR>は、ステアリングスイッチ１７ａ及び１７ｂが共に一旦<BR>オフ状態とされた後所定時間経過し、再度オン状態とな<BR>ったときに、所定の自動操舵走行条件を満足していれば<BR>自動操舵を行う。
","特開2000-153769","","特許3763222","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-153769/4A9DAC71CA11751FBC0DD8FD08656D025A4AF440C414A5558B49A659FFEA62BF/11/ja"
"特開2000-118370","特願平10-294075","1998/10/15","2000/04/25","車両の走行安全装置","本田技研工業株式会社","B60K41/00,440,B60K41/00,610@D,B60K41/00,610@Z,B60R21/00,627,B60R21/0134,B60R21/015,B60R21/16,B60R21/32,B60R22/48@F,B60T7/12@C,B60W40/08,B60R22/48,103,B60R21/015,310,B60R21/015,320,B60R21/015,330","(57)【要約】
【課題】  自車が物体と接触するのを回避すべく自動制<BR>動を行う車両の走行安全装置において、エアバッグの近<BR>接展開を確実に防止する。
【解決手段】  自車が物体と接触する可能性があるとき<BR>に接触を回避すべく自動制動を行う際に、シートベルト<BR>装着状態センサＳ3 が乗員がシートベルトを装着してい<BR>ないことを検知し、かつエアバッグ展開可能性推定手段<BR>Ｍ３がエアバッグが展開する可能性が有ると推定した場<BR>合に、自動制動手段Ｍ２が自動制動の減速度を減少させ<BR>ることにより、制動に伴う慣性で乗員が慣性で前方に移<BR>動して近接展開が発生するのを防止する。エアバッグ展<BR>開可能性推定手段Ｍ３は、自動制動の開始時における自<BR>車の車速が大きいとき、自動制動の開始時における自車<BR>と物体との相対速度が大きいとき、自車が物体に接触す<BR>るまでの時間が短いとき、自車が物体に接触する接触速<BR>度が大きいときに、エアバッグが展開する可能性が有る<BR>と推定する。
","特開2000-118370","","特許3819613","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-118370/4CA2E26741A467052FE9777F816AC0DDAFD8394837839A034309AA14CBEC9C0F/11/ja"
"特開2000-118263","特願平10-295669","1998/10/16","2000/04/25","クルーズ制御装置用の報知装置","株式会社デンソー","B60K31/00@Z,B60K41/00,390,B60K41/00,610@Z,B60W50/08,260,B60W50/16,F02D29/02,301@C,G01D7/00@K,G01D7/00,302@P,G01P1/10@Z,G08G1/16@E","(57)【要約】
【課題】クルーズ制御において使用される車速に関する<BR>情報を自車速と関係付けて報知することで、ユーザがそ<BR>の制御状態を容易に把握できるようにする。
【解決手段】自車速Ｖｎを示す指針と、設定車速Ｖｍを<BR>示す指針との位置の差を領域Ａとして表示しており、自<BR>車速Ｖｎ＝７０ｋｍ／ｈから設定車速Ｖｍ＝９０ｋｍ／<BR>ｈの範囲を示す扇形の部分の色彩または明度を変えてい<BR>る。これにより、２つの指針の差を領域Ａの面積で把握<BR>することになり、２つの車速の関係を把握し易く、自車<BR>速Ｖｎがどれくらい増速する可能性があるかが把握し易<BR>い。また、自車速Ｖｎとセット上限車速Ｖmax （この場<BR>合は１００ｋｍ／ｈ）や低速リミット車速Ｖlimit （こ<BR>の場合は３０ｋｍ／ｈ）とが同一計器内に重ねて表示さ<BR>れているので、制御の状態遷移を予測及び把握し易い。
","特開2000-118263","","特許3799837","拒絶2005-022209","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-118263/A82ABDCFDA8779FAF26E654CFB7FE53F6309E34C4306A1E7262C1911F467B17E/11/ja"
"特開2000-110931","特願平10-307537","1998/10/28","2000/04/18","車両用制御装置","トヨタ自動車株式会社","B60K31/00@Z,B60K41/00,301@A,B60K41/00,301@D,B60K41/00,301@F,B60K41/00,322,B60K41/00,430,B60K41/00,442,B60K41/00,610@B,B60K41/00,610@Z,B60K41/00,612@N,B60K41/04,B60R21/00,624@D,B60R21/00,624@G,B60W10/00,104,B60W10/06,B60W10/10,B60W10/18,284,B60W10/184,B60W30/16,B60W40/04,B60W40/08,190,B60W40/09,F02D29/02,301@A,F16H59:48,F16H61/16,F16H61/21,G08G1/16@E,B60R21/00,991,B60R21/00,993","(57)【要約】
【課題】  前方の車両に接近した場合であっても違和感<BR>のない走行をおこなうことができる制御装置を提供する<BR>ことを目的とする。
【解決手段】  走行中の自車両と前方の車両との車間距<BR>離に基づいて自車両のいずれかの動作機構を制御する車<BR>両用制御装置であって、自車両の前方の車両に対する接<BR>近状態を検出する接近状態検出手段（ステップ１）と、<BR>自車両の減速状態を検出する減速検出手段（ステップ<BR>２）と、自車両が前方の車両に接近していることを前記<BR>接近状態検出手段（ステップ１）が検出し、かつ自車両<BR>が減速していることを前記減速検出手段（ステップ２）<BR>が検出したことに基づいて前記動作機構の制御内容を変<BR>更する接近制御実行手段（ステップ３）とを備えてい<BR>る。
","特開2000-110931","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-110931/362B71834099356A65F305DADD9E0083614C3A2D26280E30256E0067932C8723/11/ja"
"特開2000-108728","特願平10-282984","1998/10/05","2000/04/18","車両用運転操作装置","トヨタ自動車株式会社","B60K26/02,B60K41/00,301@A,B60K41/00,301@F,B60K41/00,390,B60K41/20,B60T8/32,B60W10/00,120,B60W10/06,B60W10/18,284,B60W10/184,B60W50/08,260,B60W50/16,F02D9/02@P,F02D11/10@F","(57)【要約】
【課題】  アクセル操作量あるいはブレーキ操作量と実<BR>際に得られる車両の加減速度を一致させる。
【解決手段】  アクセルペダルセンサ１０によりアクセ<BR>ルペダルのストローク量を検出し、ＥＣＵ１２に供給す<BR>る。ＥＣＵ１２は、アクセルペダルのストローク量に基<BR>づきストローク量に１対１に対応した目標加速度を算出<BR>する。また、勾配センサ１１からの勾配データに基づ<BR>き、現在の勾配度で得られる最大可能加速度を算出す<BR>る。目標加速度が最大可能加速度を超える場合には、ペ<BR>ダルアクチュエータ１４を駆動してアクセルペダルを強<BR>制的に戻し、１対１の関係を維持する。
","特開2000-108728","","特許3796980","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-108728/2F10650DB9D654ED761EFCD2DBB256E2151ED44B41DB932979188CED26266E5C/11/ja"
"特開2000-095130","特願平10-266975","1998/09/21","2000/04/04","車両用衝突制御装置","トヨタ自動車株式会社","B60G17/015@B,B60K41/00,366,B60K41/00,440,B60K41/00,610@F,B60K41/00,610@J,B60K41/00,610@Z,B60K41/00,612@D,B60R21/00,622@F,B60R21/00,624@B,B60R21/00,628@Z,B60R21/0134,B60R21/34,693,B60T7/12@C,B60W30/08,185,B60W30/085,B60W40/08,B62D6/00,B60R21/34,B60R21/00,310@Z,B60R21/00,993,B60R21/36,310","(57)【要約】
【課題】  本発明は、自車両と前方の対象物との衝突を<BR>緩和させる車両用衝突制御装置に関し、対象物の形状ま<BR>たは自車両の搭乗人員，搭乗位置に応じて自車両の走行<BR>状態を変化させることで、衝突時のダメージを小さく抑<BR>えることを目的とする。
【解決手段】  車両５０が緊急状態であるかを判別する<BR>（ステップ１０６）。車両５０の速度、および、車両５<BR>０と対象物との距離および相対速度に基づいて、自車両<BR>が対象物との衝突を回避できるか否かを判別する（ステ<BR>ップ１０８）。車両５０に搭乗している乗員の人員およ<BR>び搭乗位置に基づいて、衝突時のダメージが小さく抑さ<BR>えられるダメージ最小部位５０ａを設定する（ステップ<BR>１３４）。そして、車両５０は、車両５０が緊急状態で<BR>あり、かつ、対象物との衝突を回避できない場合、ダメ<BR>ージ最小部位５０ａを進行方向に向けた車両姿勢になる<BR>ようにスピン制御される（ステップ１１８）。
","特開2000-095130","","特許3738575","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2000-095130/CDCFD127DB847B0826D6DAB2CC2ACEFB00593E64671E9780672E9439E7F698F6/11/ja"
