"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2019-064488","特願2017-192904","2017/10/02","2019/04/25","自動運転制御装置、自動運転制御方法、およびプログラム","学校法人慶應義塾,株式会社デンソーアイティーラボラトリ","B60W50/08,G08G1/09@F,G08G1/09@H,G08G1/16@C,B60W60/00","(57)【要約】      （修正有）
【課題】自動運転モードから手動運転モードへのスムー<BR>ズな切替えが行える自動運転制御装置等を提供する。
【解決手段】自動運転制御装置１は、車両の前後挙動を<BR>制御するブレーキ圧制御アクチュエータ２１及びスロッ<BR>トル開度制御アクチュエータ２２と、車両の左右挙動を<BR>制御する舵角制御アクチュエータ２０と、車両の運転モ<BR>ードを自動運転モードから手動運転モードへ切り替える<BR>際に、ブレーキ圧制御アクチュエータ２１及びスロット<BR>ル開度制御アクチュエータ２２、舵角制御アクチュエー<BR>タ２０のいずれか一方の制御を停止する一部自動運転モ<BR>ードを経てから、アクチュエータ２０～２２の制御を停<BR>止する手動運転モードへと移行する権限制御部１０とを<BR>備える。
【選択図】図２
","特開2019-064488","","特許7044295","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-064488/10818E453756D181368960544EADA897B560EE2AE893DC1DE67D94A2FDDBA558/11/ja"
"特開2019-064468","特願2017-192342","2017/10/02","2019/04/25","車両","株式会社ＳＵＢＡＲＵ","B60W10/00,120,B60W10/08,B60W10/18,B60W50/12,H02J50/90,H02J50/80,H02J50/10,B60M7/00@X,H02J7/00@P,H02J7/00,301@D,B60L5/00@B,B60L15/00@J,B60L15/20@J,B60L11/18@C,B60L53/12,B60L53/38,B60L53/66","(57)【要約】
【課題】ワンペダルモードへの切替えが可能な車両にお<BR>いて、非接触充電前の車両の位置合わせの際、ドライバ<BR>ーの運転操作に大きな負担が生じることを抑制できる車<BR>両を提供する。
【解決手段】この車両は、第１ペダルの操作により車両<BR>の駆動力と制動力との両方を制御可能とするワンペダル<BR>モードと、第１ペダルと第２ペダルとが開放された場合<BR>にクリープ駆動を発生させるクリープモードとの切替え<BR>が可能なモード制御部と、地上設備の給電コイルから非<BR>接触に電力を受ける受電コイルとを備える。そして、モ<BR>ード制御部は、給電コイルに受電コイルの位置を合わせ<BR>る位置合わせの際に、車両の操作モードをワンペダルモ<BR>ードからクリープモードへ切り替える（Ｓ５、Ｓ８、Ｓ<BR>１２）ように構成される。
【選択図】図２
","特開2019-064468","","特許6994340","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-064468/976117E8EE290D39DE775A400837A12A12A5A35926A93E4ADBD524538553D593/11/ja"
"特開2019-064413","特願2017-190928","2017/09/29","2019/04/25","車両用制御装置","ダイハツ工業株式会社","B60W30/09,B60W40/09,F02D11/10@K,F02D29/02@K","(57)【要約】      （修正有）
【課題】簡素な構成でブレーキペダルとアクセルペダル<BR>との踏み間違い事故による被害を低減ないし踏み間違い<BR>事故の発生を抑制できる、車両用制御装置を提供する。
【解決手段】足踏み操作によりアクセルペダルに加えら<BR>れる踏力が検出されて（Ｓ１）、その踏力が異常判定値<BR>を超える異常な値と判定される場合には（Ｓ２：ＹＥＳ<BR>）、車速および走行レンジに応じて（Ｓ３，Ｓ４）、エ<BR>ンジンの出力が抑制されて、車両の駆動輪に伝達される<BR>駆動力が抑制される（Ｓ５，Ｓ６）。
【選択図】図２
","特開2019-064413","","特許7158809","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-064413/1F02331B85833165E97F88FE18B992D4CC819A25ED4386EFEC95AED4F55EAA74/11/ja"
"特開2019-064317","特願2017-188759","2017/09/28","2019/04/25","車両用表示装置","日本精機株式会社","B60K35/00@A,B60W30/14,B60W30/095,B60W50/14,G08G1/16@C","(57)【要約】
【課題】  車両に衝突する障害物ではない対象物につい<BR>ても接触の可能性を推定し、接触の可能性のある対象物<BR>について、有用な情報を提示することが可能な車両用表<BR>示装置を実現する。
【解決手段】  車両１の周囲の情報を取得する周囲情報<BR>取得部２００、２０６と、取得された周囲情報に基づい<BR>て、運行中の車両に衝突はしないが、接触する可能性が<BR>ある対象物を検出する対象物検出部３１８と、検出され<BR>た対象物についての路面上の高さ情報及び傾斜情報の少<BR>なくとも一方を含む対象物情報を取得する情報取得部３<BR>２０と、車両用表示装置における表示を制御する表示制<BR>御部３４０と、を有し、表示制御部３４０は、対象物情<BR>報をヘッドアップディスプレイ（ＨＵＤ）装置１００等<BR>に表示させる。
【選択図】  図４
","特開2019-064317","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-064317/F37FEEDFA256F553376EFD131348EC50BB46EAA9B8BEF1B78ED19442E5692434/11/ja"
"再表2019/073576","特願2019-547862","2017/10/12","2019/04/18","車両並びにその制御装置及び制御方法","本田技研工業株式会社","B60T7/14,B60T7/12@B,B60W40/08,B60W30/06","(57)【要約】
車両の走行制御を行う制御装置は、車両の周囲の状況を<BR>検知するセンサと、センサの検出結果に基づいて自動運<BR>転のための走行制御を行う走行制御部と、を備える。走<BR>行制御部は、所定の条件を満たす場合に、車両が走行中<BR>の走行路に隣接する区画における目標停止位置を選定基<BR>準に従って選定し、目標停止位置に車両を停止するよう<BR>に構成され、選定基準は、車両の進行方向における区画<BR>の継続距離に関する第１基準を含む。
","WO2019/073576","","特許6918130","","再表2019/073576","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-073576/7F8BC4041DB23367B0FB6F6C4B7B21AA3270CCA59E4CFDB07B49243C380ABBB0/19/ja"
"特表2020-537258","特願2020-520567","2018/09/12","2019/04/18","自動車において少なくとも１つの仮想現実眼鏡を操作する方法およびシステム","アウディ　アクチェンゲゼルシャフト","G06F3/01,510,B60W50/08","(57)【要約】
  本発明は、以下のステップを含む、自動車１内の少な<BR>くとも１つの仮想現実眼鏡４、５を操作する方法に関す<BR>る。すなわち、仮想環境内の特定のタイプの仮想交通手<BR>段を定義する仮想テーマを指定する。指定された仮想テ<BR>ーマに最適な経路を選択する。選択された経路に沿って<BR>移動中の自動車１自体の動きを検出し、そして仮想現実<BR>眼鏡４、５を着用した車両の搭乗者２、３が、検出され<BR>た自動車１自体の動きと、あらかじめ定義された仮想被<BR>写体についてのあらかじめ定義された仮想移動モードと<BR>に従って、仮想環境内で仮想的に移動するように、仮想<BR>現実眼鏡４、５を活性化させる。本発明はさらに、自動<BR>車１において少なくとも１つの仮想現実眼鏡４、５を操<BR>作するためのシステム６に関する。
【選択図】図１
","特表2020-537258","","特許7012153","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-537258/88DA22BA4445F8BEFC7AA43442819D4B1DFDD0BA8613D1F249DE420C7004A42C/11/ja"
"特表2021-500260","特願2020-521324","2018/10/09","2019/04/18","制御装置、輸送装置及び方法","ラッスモール　インベストメンツ　エルエルシー","B60K26/02,B60K26/04,B60W40/08,B60W50/08,A63B23/00@F,A63B23/04@A,A63B22/06@H,A63B22/06@Z","(57)【要約】
  本発明は、エンジン駆動の輸送装置を制御するための<BR>制御装置に関する。制御装置は、ベース部分と、使用者<BR>が身体運動を行うことを可能にするためにベース部分に<BR>関して移動可能な、少なくとも1つの可動部とを有する<BR>フィットネス装置を備える。制御装置は、身体運動の程<BR>度を検知するためのセンサ装置を更に備える。制御装置<BR>は、検知された身体運動の程度に少なくとも部分的に基<BR>づいて、輸送装置のエンジン出力を制御する。フィット<BR>ネス装置は、ベース部に回転可能に接続されたフライホ<BR>イールを備える。フィットネス装置は、1つ又は複数の<BR>可動部の少なくとも1つによって、フライホイールを動<BR>作状態に設定するために配置される。センサ装置は、フ<BR>ライホイールの運動の程度を検知することによって、少<BR>なくとも部分的に、実行される身体運動の程度を検知す<BR>るように構成される。
","特表2021-500260","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-500260/46AF880EA96FA4B6D0B801191E5C68804C737E381093A664327B743684658C8F/11/ja"
"特開2019-061480","特願2017-185284","2017/09/26","2019/04/18","運転者支援装置及び運転者支援方法","株式会社ＳＵＢＡＲＵ","G08G1/16@F,G01C21/26@A,B60W40/08,B60W50/14,B60W50/08","(57)【要約】
【課題】簡素な構成で運転者の将来の眠気度を精度良く<BR>予測することが可能な運転者支援装置及び運転者支援方<BR>法を提供する
【解決手段】車両の運転者から得られる情報に基づいて<BR>前記運転者の眠気リスクを算出する眠気リスク算出部４<BR>０４と、車両が走行する経路の情報に基づいて単調運転<BR>リスクを算出する単調運転リスク算出部４０８と、前記<BR>眠気リスクと前記単調運転リスクに基づいて運転者の将<BR>来の眠気度を予測する予測部と、を備える運転者支援装<BR>置４００が提供される。
【選択図】図１
","特開2019-061480","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-061480/D9050D42272BF1EB0C2839C0894DBFA179A6F034C165C93559C8D44524CD84D8/11/ja"
"特開2019-061352","特願2017-183793","2017/09/25","2019/04/18","車両制御装置","本田技研工業株式会社","G08G1/00@J,B60W40/068,B60W40/06,B60W50/14,G06T7/00,650@A,G06T7/90@C,G08G1/09@H,B60W60/00,G06T7/00,650","(57)【要約】      （修正有）
【課題】走行している路面状態をより高精度に検出する<BR>。
【解決手段】車両制御装置は、自車両のカメラで撮影し<BR>た画像から周辺車両５１０、５２０、５３０を検出し、<BR>さらにその周辺車両のタイヤ接地箇所を特定する。特定<BR>したタイヤ接地箇所の周辺領域５１２、５１４、５２２<BR>、５２４、５３２、５３４、５３６の色が白色であるか<BR>判定し、白色であればその周辺車両が走行している車線<BR>の走路状態は積雪状態であると推定する。さらにワイパ<BR>ー、エアコン、デフロスターの動作状態、外気温センサ<BR>により検知された外気温のいずれかと、推定した走路状<BR>態とを照合して、その結果に応じて走路状態を補正する<BR>。
【選択図】図５
","特開2019-061352","","特許6592051","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-061352/844D3A8F464E8E15A6C187B0CC948EEB7F4BBB5F31F3B1D7D36B3D5A8CA089AE/11/ja"
"特開2019-060623","特願2017-183253","2017/09/25","2019/04/18","運転支援システムおよび運転支援プログラム","アイシン・エィ・ダブリュ株式会社","G01C21/26@C,B60W50/14,B60K35/00@Z,G08G1/0969","(57)【要約】
【課題】加減速区間における加減速の状況を直感的に認<BR>識できる技術を提供する。
【解決手段】運転支援システムは、少なくとも車両の加<BR>減速を自動で制御する運転制御部と、車両の前方に加速<BR>度の絶対値が閾値以上となる加減速区間が存在する場合<BR>に、前記加減速区間の終点での車速である終点車速を表<BR>示し、地図上にて前記加減速区間を表示する表示制御部<BR>と、備える。
【選択図】図２
","特開2019-060623","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-060623/392CA59AD8BA931C6D61ACC575DA661CBC1B86043E835DBAF0FEEE853CB509DB/11/ja"
"特開2019-059475","特願2018-240574","2018/12/25","2019/04/18","特に自動車を経年劣化・エネルギー効率的に作動させる方法","ローベルト　ボッシュ　ゲゼルシャフト　ミット　ベシュレンクテル　ハフツング","B60W50/02,B60W40/09","(57)【要約】      （修正有）
【課題】動作依存的な経年劣化プロセスを受けるコンポ<BR>ーネントを有する自動車を作動させる方法を提供する。
【解決手段】コンポーネントの負荷プロフィル２０２お<BR>よび既存のさまざまな動作ストラテジー２０４をベース<BR>として、着目するコンポーネントに対する、そのつどの<BR>損傷が予測され２０５、すでに存在している損傷に加算<BR>され２１０、残存耐用寿命が決定され２１５、これを基<BR>礎として、着目するコンポーネントの信頼性を保証する<BR>、動作ストラテジー２０４が設定される２２０。
【選択図】図２
","特開2019-059475","","特許6692884","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-059475/3A0D48DD15D2DB68857819CC8372D4211964453E5CE8F0941DA9BA16E09A3F0B/11/ja"
"特開2019-059416","特願2017-187053","2017/09/27","2019/04/18","車両の制御装置","本田技研工業株式会社","B60W50/08,B60W50/10,B60T7/12@A,F02D29/02,321@A,B60W10/00,120,B60W10/06,B60W10/188","(57)【要約】
【課題】車両を停車状態に制動・保持する制動装置の作<BR>動の許可又は禁止状態に応じて、内燃機関の自動停止を<BR>適切に実行し、それにより、車両の良好な発進性と自動<BR>停止による燃費の向上を実現できる車両の制御装置を提<BR>供する。
【解決手段】本発明は、内燃機関３を、所定の停止条件<BR>が成立したときに自動的に停止させ、所定の再始動条件<BR>が成立したときに自動的に再始動させる車両の制御装置<BR>である。この制御装置は、車両Ｖを停車状態に制動し、<BR>保持するための制動装置５を備える。この制動装置５の<BR>作動の許可又は禁止は、車両Ｖの運転者により操作され<BR>るＡＢＨスタンバイスイッチ７０によって指定される。<BR>制動装置５の作動が許可されているときには、内燃機関<BR>３を自動的に停止させる所定の停止条件がより厳しい側<BR>に変更される（図５のステップ９、図７のステップ９Ａ<BR>、図９のステップ２２）。
【選択図】図５
","特開2019-059416","","特許6637006","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-059416/DC00EBC52BA15C102B074DD05811285B91501404D6260227E47DB1CA80E286B6/11/ja"
"特開2019-059361","特願2017-185763","2017/09/27","2019/04/18","車両制御装置","マツダ株式会社","B60W30/14,B60K31/00@Z,B60W40/02,B60W50/10","(57)【要約】      （修正有）
【課題】走行路に２つ以上の制限速度が設定されている<BR>場合に、適切な制限速度を設定速度として取得し、安全<BR>性を確保することができる車両制御装置を提供する。
【解決手段】車両制御装置は、設定車速に応じて車両の<BR>速度制御を実行する制御部（ＥＣＵ）と、制限速度を取<BR>得する制限速度認識部（ＥＣＵ，ナビゲーション装置）<BR>と、後続車両を検出する走行車両検出部（ＥＣＵ）とを<BR>備え、制御部（ＥＣＵ）は、制限速度認識部が取得した<BR>制限速度を設定車速として記憶するように構成されてお<BR>り、制限速度認識部が２つの制限速度（「７０」，「５<BR>０」）を取得した場合には（Ｓ１１；Ｙｅｓ）、後続車<BR>両の検出の有無に応じて（Ｓ１２）、２つの制限速度の<BR>うちいずれか１つを選択して、設定車速として記憶する<BR>（Ｓ１３，Ｓ１４）。
【選択図】図５
","特開2019-059361","","特許6604368","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-059361/DE87BC9CBA0FBA63E2984BF194E9DC373D3EC971EB7AE75375FE86C63AA77158/11/ja"
"特開2019-059359","特願2017-185761","2017/09/27","2019/04/18","車両制御装置","マツダ株式会社","B60W30/14,B60W50/14,B60K31/00@Z,B60W30/16","(57)【要約】      （修正有）
【課題】運転者による、運転支援モードで用いられる設<BR>定速度の入力操作における操作性と安全性を向上させる<BR>ことが可能な車両制御装置を提供する。
【解決手段】車両制御装置は、運転支援モードの実行中<BR>に、記憶している設定車速に応じて車両の速度制御を実<BR>行する制御部（ＥＣＵ）と、走行路に対する制限速度を<BR>取得する制限速度認識部（ＥＣＵ，ナビゲーション装置<BR>）と、制限速度に付加される調整速度を設定するための<BR>調整速度設定部（調整速度設定スイッチ）と、車両の速<BR>度が、制限速度に調整速度を加えた調整制限速度を超え<BR>ると、警報を発生する報知部（スピーカ）と、を備え、<BR>制御部（ＥＣＵ）は、調整制限速度を設定速度（Ｓ１５<BR>，Ｓ１９）として記憶する。
【選択図】図１０
","特開2019-059359","","特許6746100","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-059359/2610D614AA24823FD3E09C9A966F608BFD7956CF3BE077D39E310AB5BC3409A4/11/ja"
"特開2019-059358","特願2017-185760","2017/09/27","2019/04/18","車両制御装置","マツダ株式会社","B60W30/14,B60W50/14,B60W50/08,B60K31/00@Z,B60W50/10","(57)【要約】      （修正有）
【課題】運転者による、運転支援モードで用いられる設<BR>定速度の入力操作における操作性と安全性を向上させる<BR>ことが可能な車両制御装置を提供する。
【解決手段】車両制御装置は、設定車速に応じて車両の<BR>速度制御を実行する制御部（ＥＣＵ）と、操作部と、制<BR>限速度を取得する制限速度認識部（ＥＣＵ，ナビゲーシ<BR>ョン装置）を備え、制御部は、スタンバイ状態において<BR>、リジュームスイッチの操作（Ｓ２１）に応答して、運<BR>転支援モードを、記憶している設定車速を用いた速度制<BR>御を実行するアクティブ状態に切り替え（Ｓ２２）、制<BR>御部は、リジュームスイッチの操作に応答して、アクテ<BR>ィブ状態の場合には、制限速度を設定車速として記憶し<BR>、スタンバイ状態において設定車速を記憶していない場<BR>合には（Ｓ２０；Ｎｏ）、制限速度を設定車速として記<BR>憶する（Ｓ２９）。
【選択図】図９
","特開2019-059358","","特許6611084","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-059358/31AEE599D86CCF605DEA23036DF9FB621550BA9EE85B882AE77D851A7146598C/11/ja"
"特開2019-059357","特願2017-185759","2017/09/27","2019/04/18","車両制御装置","マツダ株式会社","B60W30/14,B60W50/08,B60K31/00@Z,B60W50/10","(57)【要約】      （修正有）
【課題】運転支援モードで用いられる設定速度の入力操<BR>作を容易化することが可能な車両制御装置を提供する。
【解決手段】車両制御装置は、設定車速に応じて車両１<BR>の速度制御を実行する制御部（ＥＣＵ）と、操作部と、<BR>制限速度を取得する制限速度認識部（ＥＣＵ，ナビゲー<BR>ション装置）とを備え、運転支援モードは、アクティブ<BR>状態とスタンバイ状態とを含み、操作部は、リジューム<BR>スイッチを備え、制御部（ＥＣＵ）は、スタンバイ状態<BR>において、リジュームスイッチの操作に応答して、制御<BR>部（ＥＣＵ）が設定車速を記憶している場合には（Ｓ２<BR>０；Ｙｅｓ）、この設定車速の記憶を維持し（Ｓ２２）<BR>、制御部（ＥＣＵ）が設定車速を記憶していない場合に<BR>は（Ｓ２０；Ｎｏ）、制限速度認識部が取得した制限速<BR>度を、設定車速として記憶する（Ｓ２９）。
【選択図】図９
","特開2019-059357","","特許6611083","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-059357/FF4DFE49C34C0B9205BE7C49F6F400CDC9980422384EBADBDF9585AE96B12DE4/11/ja"
"特開2019-059356","特願2017-185758","2017/09/27","2019/04/18","車両制御装置","マツダ株式会社","B60W30/14,B60W50/08,B60K31/00@Z,B60W50/10","(57)【要約】      （修正有）
【課題】運転支援モードの再開時における運転者の操作<BR>を容易化することが可能な車両制御装置を提供する。
【解決手段】車両制御装置は、設定車速に応じて車両の<BR>速度制御を実行する制御部（ＥＣＵ）と、操作部と、制<BR>限速度を取得する制限速度認識部（ＥＣＵ，ナビゲーシ<BR>ョン装置）とを備え、運転支援モードは、アクティブ状<BR>態とスタンバイ状態とを含み、操作部は、運転支援モー<BR>ドの実行中に、運転支援モードをアクティブ状態からス<BR>タンバイ状態に切り替えるためのキャンセルスイッチを<BR>備え、制御部（ＥＣＵ）は、アクティブ状態において、<BR>キャンセルスイッチの操作（Ｓ１３）に応答して、制限<BR>速度認識部（ＥＣＵ，ナビゲーション装置）が取得した<BR>制限速度を、設定車速として記憶する（Ｓ１５）。
【選択図】図８
","特開2019-059356","","特許6611082","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-059356/C41FCCCBF9E24033C4981F18BFACF048F2F27381E1D6D8464CA928353511FB22/11/ja"
"特開2019-059299","特願2017-184334","2017/09/26","2019/04/18","運転支援装置","トヨタ自動車株式会社","B60W40/08,B60R21/00,624@F,B62D6/00,B60W10/00,134,B60W10/04,B60W10/20,G08G1/16@F,B62D101:00,B62D119:00,B60R21/00,991","(57)【要約】      （修正有）
【課題】運転者が異常状態の場合、減速制御を行う。
【解決手段】運転支援ＥＣＵ１０は、目標走路に沿って<BR>自車両が走行するように操舵角を変更する操舵制御を実<BR>施する。更に、運転支援ＥＣＵは、操舵制御の実施中に<BR>減速制御を実施する。運転支援ＥＣＵは、操舵制御の実<BR>施中に、操舵トルクを示す情報を少なくとも含み且つ運<BR>転者の自車両の操舵ハンドルの把持状態を示す把持状態<BR>情報が所定の第１条件を満たさない状態が所定の第１閾<BR>値時間以上継続した場合、第１警告を開始するとともに<BR>、操舵制御の実施を継続する。更に、運転支援ＥＣＵは<BR>、第１警告の開始時点以降の判定開始時点以降において<BR>、第１条件が満たされる場合に比べて運転者が操舵ハン<BR>ドルをより確実に把持していることを把持状態情報が示<BR>す場合に成立する第２条件を満たさない状態が第２閾値<BR>時間以上継続した場合、減速制御を開始する。
【選択図】図２
","特開2019-059299","","特許6897453","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-059299/5DD44D5C231B1B0FC7E5AF05BC3EF473C596C08D3650B8743F5476E38E47C8BB/11/ja"
"特開2019-059262","特願2017-183536","2017/09/25","2019/04/18","車両走行制御方法及び装置","日産自動車株式会社","B60W50/10,B60W30/14,B60W30/182,B60W40/04,B60W40/06,B60W50/14,G08G1/00@X,B60W60/00","(57)【要約】
【課題】ドライバーの操作介入による走行意図をその後<BR>の自動走行制御に反映できる車両走行制御方法及び装置<BR>を提供する。
【解決手段】自車両のドライバーによるハンドルへの操<BR>作介入及び当該操作介入による自車両の走行レーンの変<BR>更を検出し、計画ルートＲ１の自車両の現在位置の前方<BR>に方向変更地点Ｐ１が存在し、且つドライバーによるハ<BR>ンドルへの操作介入を検出した場合に、方向変更地点で<BR>方向変更する計画ルートに従った自動走行が可能な限り<BR>、ドライバーのハンドルへの操作介入によって変更され<BR>た走行レーンＤ２を、計画ルートの走行レーンとして設<BR>定し、自車両の操舵を自動制御する。
【選択図】  図４
","特開2019-059262","","特許7035408","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-059262/1DF3150E83493E9C491FA63AE49CB982A1FF5170FC9E6B29224AE5EF58DA4C70/11/ja"
"再表2019/069425","特願2019-546482","2017/10/05","2019/04/11","車両制御装置、車両制御方法、およびプログラム","本田技研工業株式会社","G08G1/16@C,B60W30/095,B60W40/02,B60W50/08,B60Q1/50@Z,B60W60/00","(57)【要約】
  車両制御装置において、車両が走行する道路の幅を認<BR>識する道路幅認識部と、前記車両の周辺に存在する歩行<BR>者を認識する歩行者認識部と、前記車両の乗員の操作に<BR>依らずに、前記車両の操舵または加減速のうち一方また<BR>は双方を制御して前記車両を走行させる運転制御部であ<BR>って、前記道路幅認識部により認識された前記道路の幅<BR>が所定幅以下である場合、前記歩行者認識部により認識<BR>された歩行者のうち、進行方向が前記車両と略同一方向<BR>であり、且つ、優先度の高い歩行者に追従するように前<BR>記車両を走行させる運転制御部と、を備える。
","WO2019/069425","","特許6768974","","再表2019/069425","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-069425/B8B69A28110237109453054D0FD8D89A4AE80B4D7169C004789EC2AD32193739/19/ja"
"再表2019/069347","特願2019-547211","2017/10/02","2019/04/11","車両制御装置、車両制御方法、およびプログラム","本田技研工業株式会社","B60W50/08,B60W60/00,G08G1/16@C","(57)【要約】
  実施形態の車両制御装置は、車両の乗員の操作に依ら<BR>ずに、前記車両の操舵または加減速のうち一方または双<BR>方を制御して前記車両を走行させる第１の運転制御を行<BR>う運転制御部と、手動運転から前記運転制御部による第<BR>１の運転制御が行われる状態に切り替える乗員の意図を<BR>検知する乗員意図検知部と、前記車両が走行している、<BR>または、将来走行すると推定される道路が一方通行の道<BR>路であるか否かを判定する一方通行判定部と、を備え、<BR>前記運転制御部は、前記乗員意図検知部により前記運転<BR>制御部による第１の運転制御が行われる状態に切り替え<BR>る乗員の意図が検知された場合に、前記一方通行判定部<BR>により前記車両が走行している、または、将来走行する<BR>と推定される道路が一方通行の道路であると判定された<BR>か否かに基づいて、前記第１の運転制御を開始するか否<BR>かを決定する。
","WO2019/069347","","特許6788751","","再表2019/069347","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-069347/D618018F3ED6E5702FE1C75E2853082750235871CF5F279F628135686F649699/19/ja"
"特表2020-528997","特願2019-568383","2017/10/03","2019/04/11","センサーベースの検証を用いた車両機能制御","グーグル　エルエルシー","G01M17/007@H,G10L15/00,200@J,G10L15/22,453,B60W50/10,B60W50/12","(57)【要約】
  本開示は、一般に、音声起動されたコンピュータネッ<BR>トワーク環境において車両機能を検証するためのデータ<BR>処理システムに関する。本データ処理システムは、ネッ<BR>トワーク上でのアクションデータ構造および要求の送信<BR>より前に無効であるアクションデータ構造および要求を<BR>廃棄することによって、ネットワークの効率を改善する<BR>ことができる。本システムは、車両状態の属性を要求状<BR>態の属性と比較することによって、要求を無効にするこ<BR>とができる。
","特表2020-528997","","特許6995887","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-528997/69BEFC586F872114EA679B7734CEC703C7196E4FAFF8A150A81F6B107C3317F9/11/ja"
"特開2019-057242","特願2017-182703","2017/09/22","2019/04/11","車両用警報システム","株式会社ＳＵＢＡＲＵ,株式会社デンソー","G08G1/16@C,B60W30/16,B60W50/14,G08G1/16@E","(57)【要約】
【課題】車間距離を含む運転負荷に基づいて車載器の操<BR>作に対する警報を行うものにあって、運転者の快適性と<BR>安全性とを両立できるような警報の制御を行う。
【解決手段】警報制御ＥＣＵ６には、車速情報、車間距<BR>離情報から運転負荷を推定し、運転負荷が閾値以上であ<BR>る場合に、車載器の操作スイッチ１６の操作があるかど<BR>うかを判断する。操作スイッチ１６の操作がある場合に<BR>は、クルーズコントロール機能がオフ状態かどうかを判<BR>断し、クルーズコントロール機能がオフ状態である場合<BR>には、警報装置１６による警報を行う。クルーズコント<BR>ロール機能がオン状態である場合には、アクセルの強制<BR>オン操作がなされたオーバーライド状態かどうかを判定<BR>し、オーバーライド状態である場合に警報がなされ、オ<BR>ーバーライド状態でない場合には、警報が無効化される<BR>。
【選択図】図１
","特開2019-057242","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-057242/518F58C52CD792AF56B9FCC9D80F505007FC09356F5FED410BA697160CD9682E/11/ja"
"特開2019-055757","特願2017-182727","2017/09/22","2019/04/11","伝達量制御装置","株式会社ＳＵＢＡＲＵ","B60W50/14,B62D6/00,B60W30/182,B60W40/06,B60W30/20,B60G17/015@A,B60G23/00,B62D113:00,B62D119:00,B62D137:00","(57)【要約】
【課題】快適性と安全性を両立させることができる伝達<BR>量制御装置を提供する。
【解決手段】伝達量制御装置１は、制御状態検出部１２<BR>と、外部環境認識装置２１と、サスペンション５０と、<BR>ＥＰＳモータ６２とを備えている。外部環境認識装置２<BR>１は、路面における凹凸を認識し、この認識結果に基づ<BR>いて、路面状態量を検出する。サスペンション５０のシ<BR>ョックアブソーバー５２とＥＰＳモータ６２は、それぞ<BR>れ、制御状態検出部１２の検出結果と外部環境認識装置<BR>２１の検出結果に基づいて、振動伝達量を制御する。第<BR>１の閾値ＴＨ１未満の路面状態量が検出された場合にお<BR>ける振動伝達量は、自動運転制御の実行が検出されない<BR>場合における振動伝達量よりも少なく、第１の閾値ＴＨ<BR>１以上の路面状態量が検出された場合における振動伝達<BR>量は、第１の閾値ＴＨ１未満の路面状態量が検出された<BR>場合における振動伝達量よりも多い。
【選択図】図１
","特開2019-055757","","特許6521469","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-055757/62168F1D2D4561927B5D95CCF3AD7B5B9072485916C6EB02943712695BF9EFD6/11/ja"
