"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2018-192825","特願2017-095447","2017/05/12","2018/12/06","車両の自動運転制御システム","株式会社デンソー","B62D6/00,B60W30/085,B60W50/08,B60T7/12@C,B60T7/12@B,B62D101:00,B62D113:00,B60W60/00","(57)【要約】
【課題】追突される可能性がある場面において、追突に<BR>よる影響を緩和する。
【解決手段】自動運転制御システム１００は、自車両（<BR>５０）の車輪（５２）の操舵角を制御する操舵角制御部<BR>（３３０）と、走行予定経路における自車両の状況を認<BR>知可能な状況認知部（２２０）と、自動運転の制御を行<BR>う自動運転制御部（２１０）と、を備える。自動運転制<BR>御部は、自動運転中において、状況認知部が自車両の速<BR>度が所定値以下であること、という条件が成立すること<BR>を含む予め定められた操舵角変更状況を認知した場合に<BR>、操舵角制御部に対し指示する操舵角を、走行予定経路<BR>に沿った第１操舵角（θ１）から前記第１操舵角と異な<BR>る第２操舵角（θ２）に変更する。
【選択図】図２
","特開2018-192825","","特許6900775","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-192825/08BEFCD7288FBD49245EB68EC1A092772ED1CD0AA165263939756E32309CBDD1/11/ja"
"特開2018-192815","特願2017-095214","2017/05/12","2018/12/06","車両制御装置","いすゞ自動車株式会社","B60W30/165,B60W30/08,B60W50/14,G08G1/00@X,G08G1/16@C,B60W60/00","(57)【要約】      （修正有）
【課題】先行車両に自車両を追従させて走行させる自動<BR>運転走行の実行時において、先行車両の前方に前方障害<BR>物が存在するときに、時間的な余裕を持って車線変更を<BR>行うことができる車両制御装置を提供する。
【解決手段】車両制御装置１０は、先行車両５に自車両<BR>１を追従させて走行させる自動運転走行の実行時におい<BR>て、先行車両の方向指示器が作動したか否かを判定し、<BR>この判定の結果、方向指示器が作動したと判定された場<BR>合に、先行車両に追従しながら隣接車線１０１への車線<BR>変更を行うように自車両を制御する車線変更制御部を備<BR>える。
【選択図】図１
","特開2018-192815","","特許6950269","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-192815/CFD30EE541F76D8E3814B1563320BB93CBFC0354AD127C4954E7687C77E50C2A/11/ja"
"特開2018-190322","特願2017-094575","2017/05/11","2018/11/29","車両の運転制御システム及び車両の運転制御方法","いすゞ自動車株式会社","G08G1/16@F,B60R21/00,624@G,B60W40/08,A61B5/18,A61B5/10,310@A,G08B21/06,G08G1/00@X,B60W60/00,A61B5/16,130,A61B5/16,110,A61B5/11,120","(57)【要約】
【課題】車両の運転者の運転集中度を高精度で算出する<BR>ことができるとともに、車両の自動走行時でも運転者の<BR>運転集中度をある程度維持することができる車両の運転<BR>制御システム及び車両の運転制御方法を提供する。
【解決手段】車両の自動走行中に、車両の運転者の脳波<BR>または心拍を検出し、この運転者の脳波または心拍に関<BR>連する指標の内、さらに、運転者の眠気と相関関係のあ<BR>る指標を複数用いて、運転者の運転集中度を表す指標で<BR>ある集中度指標ＣＩを予め設定した制御間隔毎に算出す<BR>る制御を行う。
【選択図】図１
","特開2018-190322","","特許6874516","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-190322/ABCC7964C6EFF8F98F60F23ECCAF401ABDE99CBFCB8F62851A7CA79AA6E48BD5/11/ja"
"特開2018-190321","特願2017-094574","2017/05/11","2018/11/29","車両の運転制御システム及び車両の運転制御方法","いすゞ自動車株式会社","G08G1/16@C,B60W40/09,B60W50/14,B60W60/00","(57)【要約】      （修正有）
【課題】車両の運転権限を運転制御システムから運転者<BR>に強制的に委譲する必要がある場合に安全かつ迅速に委<BR>譲することができる車両の運転制御システム及び車両の<BR>運転制御方法を提供する。
【解決手段】車両の運転制御システムの制御装置２は、<BR>車両の運転者のストレス耐性Ｘを予め判定するストレス<BR>耐性判定手段２ａと、判定したストレス耐性を記憶する<BR>ストレス耐性記憶手段２ｂと、車両の自動走行中に運転<BR>者による手動走行へ強制的に切り替える必要を判定する<BR>運転切替判定手段２ｃと、予め記憶していた運転者のス<BR>トレス耐性Ｘを基に運転者補助形式を選定する運転者補<BR>助形式選定手段２ｄと、選定した運転者補助形式に基づ<BR>いて、車両を自動走行から手動走行に切り替える際の運<BR>転者補助を行う運転者補助実施手段２ｅと、を有する。
【選択図】図１
","特開2018-190321","","特許6946728","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-190321/9D14C92DEB5E35791585D810BDA8776DAEBC5D1E35B3BD6DAB789F8FB5DAE895/11/ja"
"特開2018-190217","特願2017-092844","2017/05/09","2018/11/29","運転者監視装置、及び運転者監視方法","オムロン株式会社","G08G1/16@F,B60R11/04,B60W40/08,B60W50/14,G06T7/00,650@Z,G06T7/20,300@A,G06T7/00,350@C,B60W60/00,B60W30/182,G06T7/00,650","(57)【要約】
【課題】自動運転モードから手動運転モードへの切替時<BR>に、運転席に着座している本来の運転者がハンドルを把<BR>持しているか否かを精度良く検出できる運転者監視装置<BR>を提供すること。
【解決手段】自動運転モードと手動運転モードとを備え<BR>た車両の運転席に着座している運転者を監視する運転者<BR>監視装置１０であって、運転者撮像カメラ５４で撮像さ<BR>れた運転者画像を取得する画像取得部１２ａと、画像取<BR>得部１２ａにより取得された運転者画像を記憶する画像<BR>記憶部１３ａと、自動運転モードから手動運転モードに<BR>切り替えられる場合に、画像記憶部１３ａから読み出し<BR>た運転者画像を処理して車両のハンドル５２が運転者の<BR>手で把持されているか否かを判定する判定処理部１２ｃ<BR>と、判定処理部１２ｃによる判定結果に基づく所定の信<BR>号を出力する信号出力部１２ｇとを装備する。
【選択図】図２
","特開2018-190217","","特許7005933","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-190217/931D09F5343485F8E93C1EEDA9E4509F8EB9C067619BA1D78F2D44CB5B2F9798/11/ja"
"特開2018-190007","特願2017-089160","2017/04/28","2018/11/29","車両","株式会社ＳＵＢＡＲＵ","G08G1/127@B,B60W50/14,B60W60/00,B60P3/00@Z,G08G1/00@X","(57)【要約】
【課題】自動運転を、サブモビリティの乗員が車両の運<BR>行に関して自分の好みや都合に応じて調整できるように<BR>する。
【解決手段】乗員が乗車しているサブモビリティ５０を<BR>積載して移動可能な車両１は、車両１がサブモビリティ<BR>５０またはその乗員の目的地またはその近傍またはその<BR>近くの立寄地に近づいたことを検出または判断し、その<BR>検出または判断に基づいて車両１の運転を、サブモビリ<BR>ティ５０の乗員に引き継がせる。
【選択図】図５
","特開2018-190007","","特許6920097","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-190007/3A0B656DE00E42D4D396970D0D164AFF1A996D8C79B16A06EF61699C4D2EB1F6/11/ja"
"特開2018-189594","特願2017-094344","2017/05/11","2018/11/29","自動運転可否通知システム","アルパイン株式会社","G01C21/26@C,G01C21/34,G01C21/30,B60W50/14,B60W30/095,B60W30/00,G08G1/0969,G09B29/10@A,B60W60/00,H04W4/02","(57)【要約】
【課題】運転者が自由に走行した経路について自動運転<BR>の可否を知ることができる自動運転可否通知システムを<BR>提供すること。
【解決手段】車載システムは、自車が通過した道路につ<BR>いて高精度地図情報の有無を繰り返し判定する高精度地<BR>図情報管理装置３００内の格納判定処理部３４０と、格<BR>納判定処理部３４０によって繰り返し判定された結果を<BR>示す情報を取得するナビゲーション装置２００内の格納<BR>情報取得処理部２６０と、格納情報取得処理部２６０に<BR>よって取得した情報を通知するナビゲーション装置２０<BR>０内の自動運転可否通知部２７０とを備えている。
【選択図】図１
","特開2018-189594","","特許6925713","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-189594/B740D5218302E394957BA56D8964ED9DE4D69CAC42D8E2DD163FDABC9079A124/11/ja"
"特開2018-189429","特願2017-090231","2017/04/28","2018/11/29","制御装置、制御方法、及びプログラム","パイオニア株式会社","G01C21/26@C,B60W50/14,B60W30/06,B60W60/00","(57)【要約】
【課題】車両の搭乗者が容易に所望の場所へ行けるよう<BR>にする。
【解決手段】制御装置２００は、対象車両１０の走行を<BR>制御する装置である。制御装置２００は、ディスプレイ<BR>装置の表示画面２０に、選択可能な態様で施設情報３０<BR>を表示させる。施設情報３０は、施設に関する情報を表<BR>す。制御装置２００によって施設情報３０が表示される<BR>施設は、表示条件を満たす施設である。この表示条件は<BR>、少なくとも、「対象車両１０が容易に到達できる施設<BR>である」という条件を含む。制御装置２００は、対象車<BR>両１０の搭乗者から、表示画面２０に表示された施設情<BR>報３０の内の１つを選択する入力を受け付ける。そして<BR>、制御装置２００は、選択された施設情報３０に対応す<BR>る施設に向けて対象車両１０を走行させる。
【選択図】図１
","特開2018-189429","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-189429/B39B264022D9B0C7EA75982D87BE1026C4451648BDBDD2E013CBC0F5C2BD7559/11/ja"
"特開2018-188063","特願2017-094127","2017/05/10","2018/11/29","運転支援装置および運転支援方法","本田技研工業株式会社","B60W50/14,B60W40/08","(57)【要約】
【課題】運転者の健康状態に応じて作動するとともに、<BR>運転者にとって違和感の少ない運転支援装置を提供する<BR>。
【解決手段】運転支援装置１００は、運転者により指令<BR>された運転支援の介入レベルを受け付ける入力受付部２<BR>１と、この受付を契機として、運転者の生体情報を取得<BR>する生体情報取得部２２と、入力受付部２１で受け付け<BR>られた介入レベルと取得された生体情報とに基づいて、<BR>運転支援の介入レベルの決定を含む運転プランを作成す<BR>るプラン作成部２４と、作成された運転プランを運転者<BR>に報知する報知部１６と、報知部１６により報知された<BR>運転プランに基づき運転支援を実行するようにアクチュ<BR>エータ１５ａを制御する車線維持支援部２６とを備える<BR>。
【選択図】図３
","特開2018-188063","","特許6509940","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-188063/01008E05EAAD4F330A4CC1773FCD4972693ABE508455F5256FE5DE2C5248BF27/11/ja"
"特開2018-188057","特願2017-094049","2017/05/10","2018/11/29","運転支援装置","株式会社ＳＯＫＥＮ,株式会社デンソー","B60W30/16,B60W50/14,B60W40/06,B60W40/04,G08G1/16@E","(57)【要約】
【課題】先行車両との車間距離を調節する運転支援で、<BR>自車両が交差点等の途中で停止することを抑制する。
【解決手段】状況認識部１０は、センサ２，３，４によ<BR>る検出結果に基づき、前方の道路の構造の状況を認識す<BR>る。入口・出口特定部２１は、認識された道路の構造に<BR>基づき、道路の交差部の入口地点及び出口地点の位置を<BR>特定する。補正部２３は、認識された道路の構造に基づ<BR>き、道路地図上に対応付けられた現在位置を補正する。<BR>交差部情報導出部２３は、地図情報と、補正された現在<BR>位置と、交差部の入口・出口地点の位置とに基づき、交<BR>差部までの距離と、入口地点から出口地点までの距離と<BR>を含む交差部情報を導出する。目標距離設定部２４は、<BR>交差部情報に基づき、先行車両から車間距離を空けた位<BR>置が交差部の入口地点から出口地点までの間に入らない<BR>ように目標車間距離を設定する。
【選択図】図１
","特開2018-188057","","特許7120742","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-188057/4FC20006B0C97D2AD41F7DF98BAECFC29F20A43A0266AD8A1362C812A77E74EC/11/ja"
"特開2018-188030","特願2017-092854","2017/05/09","2018/11/29","運転支援システム","アルパイン株式会社","B60W30/09,B60W50/14,G08G1/00@X,G08G1/16@C,B60W60/00","(57)【要約】      （修正有）
【課題】周辺状況の認識不能発生時に安全が確保できる<BR>ように自動運転から手動運転への切り替えを行う「運転<BR>支援システム」を提供する。
【解決手段】自車Ａにおいて先行車Ｂと後続車Ｃが認識<BR>されている状態で自動運転が行われている状態（ａ）で<BR>、濃霧等により前方カメラや後方カメラの視界不良が発<BR>生し、周辺状況の認識不能が発生すると、自車Ａの減速<BR>を開始する（ｂ）。そして後続車Ｃが認識不能発生直前<BR>の車速を維持していると仮定した場合の後続車Ｃと自車<BR>Ａとの距離が所定の距離まで減少すると、自車Ａの車速<BR>を認識不能発生直前の車速に復帰する（ｃ）。また、ユ<BR>ーザに手動運転への要切り替えを通知し、ユーザの切替<BR>操作に応じて手動運転に切り替える。
【選択図】図４
","特開2018-188030","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-188030/9647B7587BFCF27D21C1947A808A5061104E703F4502ECADB6BEF9BFF29C6DE1/11/ja"
"特開2018-188029","特願2017-092846","2017/05/09","2018/11/29","停車意図判定装置、及び停車意図判定方法","オムロン株式会社","B60W50/10,G08G1/16@C,B60W60/00","(57)【要約】
【課題】自動運転モードで走行中に運転者の停車意図を<BR>判定して、運転者の手を煩わせることなく自動運転制御<BR>により車両を停車させることができる停車意図判定装置<BR>を提供すること。
【解決手段】自動運転モードを備えた車両に搭載され、<BR>自動運転モードで走行中に運転者の停車意図を判定する<BR>停車意図判定装置１０であって、自動運転モードで走行<BR>中にハザードランプスイッチ６１からの信号を取得する<BR>入力信号取得部１２ａと、取得した入力信号に基づいて<BR>、運転者の停車意図を判定する停車意図判定部１２ｅと<BR>、停車意図判定部１２ｅにより入力信号が運転者の停車<BR>意図を示す信号であると判定された場合、自動運転制御<BR>装置２０に、自動運転による停車を指示する信号を出力<BR>する信号出力部１２ｆとを装備する。
【選択図】図２
","特開2018-188029","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-188029/502CC6B4F1940EE4F51155B6208F58DF414DF3474C638A6F73382F10030192C2/11/ja"
"特開2018-188028","特願2017-092845","2017/05/09","2018/11/29","運転者監視装置、及び運転者監視方法","オムロン株式会社","B60W40/08,B62D1/06,B62D6/00,B60W50/08,B60W50/14,B62D109:00,B60W60/00","(57)【要約】
【課題】自動運転モードから手動運転モードへの切替時<BR>に、手動運転時の本来の運転者がハンドルを把持してい<BR>るか否かを精度良く検出できる運転者監視装置を提供す<BR>ること。
【解決手段】ハンドル５２に設けられた生体センサ５４<BR>で検出された生体センサ信号を取得する生体センサ信号<BR>取得部１２ａと、手動運転モードにおいて生体センサ信<BR>号取得部１２ａにより取得された第１の生体情報を記憶<BR>する生体センサ信号記憶部１３ａと、自動運転モードか<BR>ら手動運転モードに切り替えられる場合に、生体センサ<BR>信号取得部１２ａにより取得された第２の生体情報と生<BR>体センサ信号記憶部１３ａから読み出した第１の生体情<BR>報とに基づいて、手動運転モードでの運転者がハンドル<BR>５２を把持しているか否かを判定する第１の判定処理部<BR>１２ｃと、第１の判定処理部１２ｃによる判定結果に基<BR>づく所定の信号を出力する第１の信号出力部１２ｅとを<BR>装備する。
【選択図】図３
","特開2018-188028","","特許6948559","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-188028/21F17EE49D868B64AE0C11856FC6F95F1E3F887FA9B768DBDF6E893342F0780D/11/ja"
"特開2018-188027","特願2017-092825","2017/05/09","2018/11/29","自動バレー駐車システム、自動バレー車両、及び自動バレー駐車方法","株式会社デンソー","B60W30/06,B60W50/14,G08G1/00@X,G08G1/09@F,B60W60/00","(57)【要約】
  【課題】  空き駐車スロットが見つからない場合に自<BR>動バレー車両を適切に制御できる自動バレー駐車システ<BR>ムを提供する。
  【解決手段】  自動バレー駐車システム１００は、自<BR>動バレー車両１０とユーザ端末２０とを含む。自動バレ<BR>ー車両１０は、自律走行によって空き駐車スロットを探<BR>索して駐車するよう自動バレー車両１０を制御する自動<BR>バレー駐車制御装置１２と、空き駐車スロットを見つけ<BR>られない場合にユーザ端末２０に通知を送信するととも<BR>に、通知に対応してユーザ端末２０から送信されてきた<BR>指示を受信する無線通信装置１４とを備える。ユーザ端<BR>末２０は、通知を受信するとともに、通知に対応してユ<BR>ーザから入力された指示を自動バレー車両１０に送信す<BR>る無線通信装置２３を備える。自動バレー駐車制御装置<BR>１２は、無線通信装置１４にて指示を受信したときは、<BR>その指示に応じて自動バレー車両１０を制御する。
【選択図】  図１
","特開2018-188027","","特許6809364","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-188027/A4E5AB32A6297888B545529673B1D6F9C5F9A08CCF608C14BFC5AF975A7AB25D/11/ja"
"特開2018-188020","特願2017-092433","2017/05/08","2018/11/29","自動運転支援装置、及び自動運転支援方法","クラリオン株式会社","B60W50/14,G01C21/36,B60W30/00,B60W40/08,B60W60/00","(57)【要約】
  【課題】ユーザーのウィンカ操作の意図を適切に反映<BR>した自動運転支援装置を提供する。
  【解決手段】車両の自動運転を支援する自動運転支援<BR>装置であって、ウィンカ操作を検出するウィンカ検出部<BR>と、前記検出されたウィンカ操作の指示方向への車線変<BR>更以外の運転指示を決定する指示決定部と、前記運転指<BR>示を実行するか否かをユーザーに尋ねる質問を、出力装<BR>置を介して出力し、前記質問に対する回答を、入力装置<BR>を介して受け付ける確認処理部とを備える。
【選択図】図１
","特開2018-188020","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-188020/8A52F439A921086AFCE64ED0B3D1A1E70AFE3BF7CF5580567F3F295192A6E02D/11/ja"
"特開2018-187984","特願2017-090566","2017/04/28","2018/11/29","自動運転時情報伝達方法および車載情報提示装置","矢崎総業株式会社","B60W50/14,B60R21/00,621@C,B60R21/00,622@F,B60R21/00,624@C,B60R21/00,624@B,B60R21/00,624@G,B60R21/00,626@F,B62D1/06,B60K35/00@Z,G08G1/16@C,B60R21/00,991,B60W60/00","(57)【要約】
【課題】自車両が自動運転で走行している際に、システ<BR>ムの行動に対する運転者等の乗員の不安を抑制すると共<BR>に、自動運転の快適さを確保すること。
【解決手段】自車両が自動運転モードで走行している時<BR>に、自動運転システムの行動予定を把握し、行動予定地<BR>点（Ｐ１）に対して余裕のある行動予定提示開始地点（<BR>Ｐ２）で、該当する行動予定を、間接的な弱い表現を用<BR>いて運転者に伝達する（Ｓ１６、Ｓ１８）。加速／減速<BR>の行動予定の場合には、速度計の文字板の照度分布や仮<BR>想指針などを利用して運転者が加速／減速を直感的に把<BR>握できるように表現する。操舵の行動予定の場合には、<BR>ステアリングホイールの近傍で操舵の方向を表す照明の<BR>変化などを利用して操舵方向を表現する。運転者が想定<BR>する行動予定とシステムの行動予定とが一致することを<BR>運転者が事前に把握できるので、不安を解消できる。
【選択図】図３
","特開2018-187984","","特許6587650","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-187984/349B5E20ED8E725BAB2FF9CCB74E423CE3BD41EBED7155102696A7B4A4634E7D/11/ja"
"特開2018-187948","特願2017-089159","2017/04/28","2018/11/29","車両","株式会社ＳＵＢＡＲＵ","B60W50/08,B60P3/00@A,A61G3/08,704,A61G5/02,G08G1/00@X,A61G3/08,B60W60/00,A61G3/04,A61G3/06","(57)【要約】
【課題】自動運転中の車両から乗員が運転を引き継ぐ場<BR>合において、その運転の引き継ぎを運転に係る乗員や同<BR>乗者に対して明示する。
【解決手段】乗員が乗車しているサブモビリティ５０を<BR>積載して移動可能な車両１は、車両１の乗車室２におけ<BR>るサブモビリティ５０の位置、または姿勢または向きを<BR>運転用のものへセットするように変化させる機構２５ま<BR>たはそのセットを検出する検出部２６、を有し、運転用<BR>の位置、姿勢または向きへのセットまたはその検出に基<BR>づいて、車両１の運転を、セットされたサブモビリティ<BR>５０の乗員に引き継がせる。
【選択図】図５
","特開2018-187948","","特許6955896","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-187948/0BFBE26C60AFD16F520AD516E16BB260BFD441D86A5FEC63C80539412A9D5A8D/11/ja"
"特開2018-187365","特願2018-072810","2018/04/05","2018/11/29","車両用呼吸監視システム、車両用呼吸監視方法及び車両用呼吸監視装置","株式会社日立製作所","A61B5/11,100,B60W40/08,B60W50/08,A61B5/113,A61B5/18,B60W60/00","(57)【要約】
【課題】運転者を煩わせることなく運転者の呼吸数を計<BR>測する。
【解決手段】いくつかの例では、車両用呼吸監視システ<BR>ムは、第１のセンサ電極又は第２のセンサ電極のうちの<BR>一方に交流信号を生成する。例えば、第１のセンサ電極<BR>は、シートベルトに取り付けられており車両運転者の胴<BR>体に隣接する。さらに、第２のセンサ電極は、腕、手、<BR>脚又は足のうちの少なくとも１つのような車両運転者の<BR>他の身体部位に接触又は近接している。システムは、第<BR>１のセンサ電極又は第２のセンサ電極のうちの他方から<BR>静電容量の信号値を受け取り、静電容量の信号値に少な<BR>くとも部分的に基づき車両運転者の呼吸数を決定する。
【選択図】図１
","特開2018-187365","","特許6742359","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-187365/306DFB4E85A3C46943FC8F3CAB8323E23366ACB09150D9F3286DDA28223F1176/11/ja"
"特表2020-520025","特願2019-563135","2018/05/03","2018/11/22","追越確率コレクションを生成する方法、自動車の制御装置を動作させる方法、追越確率コレクション装置および制御装置","コンチネンタル　オートモーティヴ　ゲゼルシャフト　ミット　ベシュレンクテル　ハフツング","G08G1/16@A,B60W30/08,B60W40/04,B60W40/09","(57)【要約】
  本発明は、追越確率コレクション（１）を生成する方<BR>法であって、地理的位置（４）における少なくとも１つ<BR>の区間（３）を通過する複数の自動車（９、１２）のそ<BR>れぞれの走行経過（１１、１３）を検出するステップと<BR>、・それぞれの自動車（９、１２）を、それぞれの走行<BR>経過（１１、１３）に基づいて、追越を行う車両（１５<BR>）または追越を行わない車両（１６）に対応付けるステ<BR>ップと、・追越を行う車両（１５）と、追越を行わない<BR>車両（１６）との間の比（１７）を特定するステップと<BR>、・地理的位置（４）における区間（３）についての追<BR>越確率（１８）として、比（１７）を追越確率コレクシ<BR>ョン（１）に入力するステップと、を有する方法に関す<BR>る。
","特表2020-520025","","特許7173990","拒絶2022-012790","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-520025/657D0152BC5D9458E7EA93CC6C38457075CC93A0DA616858751794EE55FB64D3/11/ja"
"特表2020-519529","特願2019-563206","2018/04/27","2018/11/22","自動車の運転者支援装置を動作させる方法、運転者支援装置および自動車","コンチネンタル　オートモーティヴ　ゲゼルシャフト　ミット　ベシュレンクテル　ハフツング","B60W30/10,G08G1/16@C,B60W40/09,B60W50/16,B60W60/00,B60W40/04","(57)【要約】
  本発明は、自動車（１）の運転者支援装置（２）を動<BR>作させる方法に関し、以下のステップを含む。すなわち<BR>、自動車（１）の周囲領域（１１）のセンサデータ（１<BR>０）を検出するステップ。周囲領域内には少なくとも１<BR>つの目標車両（６）が存在し、目標車両（６）は、自動<BR>車（１）の前方で自動車（１）と同じ車線（４）内に位<BR>置する。自動車（１）の運転者（１３）を表す少なくと<BR>も１つの運転者特性（１２）を検出するステップ。運転<BR>者特性（１２）に基づき、運転者（１３）を予め定めら<BR>れた運転者クラス（１４）に割り当てるステップ。運転<BR>者（１３）の追い越し傾向（１６）を表す、運転者クラ<BR>スに固有の追い越し情報（１５）を、追い越し情報に割<BR>り当てられた運転者クラス（１４）に基づき読み込むス<BR>テップ。目標車両（６）に対する自動車（１）の追い越<BR>し過程（２０）を評価する、運転者支援装置（２）の制<BR>御信号（１８）を、追い越し情報が割り当てられている<BR>複数の基準制御信号（１９）から、追い越し情報（１５<BR>）とセンサデータ（１０）とに応じて出力するステップ<BR>。制御信号（１８）を運転者支援装置（２）により出力
","特表2020-519529","","特許7014818","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-519529/C495F97D5396A33E608A6F4A9BF720CD7D7BD66B8D85D50321F4349565B0E5E5/11/ja"
"特開2018-185672","特願2017-087350","2017/04/26","2018/11/22","オフロード車両及び地面管理システム","株式会社クボタ","G08G1/00@J,B60W40/06,B60W50/14","(57)【要約】
【課題】地面状態を確認しながらオフロードを走行する<BR>オフロード車両、及びこのオフロード車両を用いた地面<BR>管理システムが要望されている。
【解決手段】道路から外れた地面を走行するオフロード<BR>車両は、地面の凹凸を検出するセンサ群８０と、地面の<BR>凹凸を撮影する撮影カメラ８と、入力パラメータに基づ<BR>いて前記地面の凹凸度を示す地面凹凸度を算出する地面<BR>凹凸度算出部６２と、センサ群８０からの検出データと<BR>撮影カメラ８からの画像データとから選ばれたデータを<BR>入力パラメータとして設定する入力パラメータ設定部６<BR>１と、自車位置と地面凹凸度とを関係付けて地面凹凸位<BR>置データを生成する凹凸位置データ生成部６３と、地面<BR>凹凸位置データを格納するデータ格納部６４とを備えて<BR>いる。
【選択図】図３
","特開2018-185672","","特許6840024","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-185672/FE97AE363E1AAD9E0E2A007E36B77CBFB843C3EDAFA3BAC2C4606A41A2CAD3DB/11/ja"
"特開2018-185605","特願2017-085976","2017/04/25","2018/11/22","運転支援情報生成装置","パイオニア株式会社","G08G1/09@Q,B60W40/08,B60W40/09,G08G1/09@F,G08G1/09@S,G08G1/16@D,B60R21/00,624@G,B60R21/00,991","(57)【要約】
【課題】運転者の情報も考慮した運転支援情報を生成す<BR>る運転支援情報生成装置を提供する。
【解決手段】運転支援情報生成装置１は、無線通信部３<BR>で個人運転行動パターン２１ａを取得し、光受信部２で<BR>道路環境・道路形状に応じた運転行動パターン１２ａを<BR>取得する。そして、運転行動パターン生成部４で、道路<BR>環境・道路形状に応じた運転行動パターン１２ａと、個<BR>人運転行動パターン２１ａと、に基づいて推奨する運転<BR>行動パターンを生成する。
【選択図】図１
","特開2018-185605","","特許6902386","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-185605/11C95F43E1A0CA974FBA0D4943CD37D23473F66C6A58B5660E8774159092DFC2/11/ja"
"特開2018-185587","特願2017-085554","2017/04/24","2018/11/22","運転支援装置","トヨタ自動車株式会社","G08G1/16@A,B60R21/00,628@B,B60R21/00,626@C,B60R21/00,626@D,B60W50/14,B60W30/08,G08G1/09@F,G08G1/09@H","(57)【要約】
【課題】運転者が人為的に運転を行っている場合に、意<BR>図しない他車両の挙動に直ちに対応することのできる支<BR>援装置を提供する。
【解決手段】運転支援装置において、コントローラは、<BR>他車両の運転操作の特性と他車両の運転者の運転履歴と<BR>他車両の整備履歴とのうちの少なくとも１つに基づく自<BR>車両に対する他車両の要注意レベルを取得し（ステップ<BR>Ｓ１，ステップＳ２，ステップＳ３）、要注意レベルが<BR>予め定めたレベル以上である場合には（ステップＳ５）<BR>、自車両の運転操作に対する駆動力および制動力の出力<BR>レベルをそれぞれ増大させるとともに（ステップＳ８）<BR>、自車両の運転者に対して他車両の要注意レベルを告知<BR>する（ステップＳ７）。
【選択図】図４
","特開2018-185587","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-185587/5851DFEDA6238280CCAA9EE94A45D2EBC80FF5846796AA493D03C84C67673EC5/11/ja"
"特開2018-185555","特願2017-085114","2017/04/24","2018/11/22","車両の制御装置","トヨタ自動車株式会社","G08G1/16@C,B60R21/00,624@G,B60W40/08,B60W40/04,B60W30/10,B60W50/14,A61B3/10@B,A61B3/113","(57)【要約】
【課題】適切なドライバ監視支援を実施する。
【解決手段】車両の制御装置８０は、障害物情報とドラ<BR>イバの視線方向とに基づいてドライバの視線方向に障害<BR>物が存在するか否かを判定すると共に、ドライバの視線<BR>方向に障害物が存在しないと判定したときに、ドライバ<BR>の眼球運動に基づいてドライバに対する運転支援操作を<BR>実施する運転支援実施部８４を備える。運転支援実施部<BR>８４は、ドライバの眼球運動が滑動性追従眼球運動であ<BR>った場合は、周辺環境情報取得装置１０によって取得で<BR>きていない障害物が前記ドライバの視線方向に存在して<BR>いる可能性があると判断し、当該判断結果に応じた第１<BR>の運転支援操作を実施し、ドライバの眼球運動が固視で<BR>あった場合は、ドライバが周辺監視を怠っていると判断<BR>し、当該判断結果に応じた第２の運転支援操作を実施す<BR>る。
【選択図】図１
","特開2018-185555","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-185555/52A20C212D0AC06A541509D8012372D5F08DD19EBBFDB291CC7AD5A821BE3A89/11/ja"
