"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2022-175359","特願2021-081693","2021/05/13","2022/11/25","車両用情報提供装置、情報提供方法、及び情報提供プログラム","株式会社デンソー","G06F3/01,510,B60W50/14,B60W40/02,G09F9/00,362","(57)【要約】
【課題】  ＶＰＡの対応として出力される報知情報を適<BR>切に報知し、たとえ運転中であってもＶＰＡの機能を安<BR>全に利用できるようにした車両用情報提供装置、車両用<BR>情報提供方法、及び車両用情報提供プログラムを提供す<BR>る。
【解決手段】  ＶＰＡ処理部１１ｆは、ＶＰＡを動作さ<BR>せて車両乗員に対する対応を生成し当該対応に基づく報<BR>知情報を出力する。状況判定部１１ｂは、車両の周辺状<BR>況又はドライバの状況を判定する。表示処理部１３又は<BR>音声処理部１４は、状況判定部１１ｂの判定結果に基づ<BR>いて、ＶＰＡ処理部１１ｆの対応による報知情報の態様<BR>を変更する。
【選択図】図３
","特開2022-175359","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-175359/28F72EA6C03048F77D19744E7B32D191891B5812439FBFB67E6456713A08E294/11/ja"
"特開2022-175096","特願2021-081241","2021/05/12","2022/11/25","情報提示装置","株式会社デンソー","G08G1/16@C,B60W50/14","(57)【要約】
【課題】システムからの通知内容を乗員が認識しやすい<BR>情報提示装置を提供する。
【解決手段】ＨＣＵ１は、複数の表示領域の中から情報<BR>の表示先を選択的に採用可能に構成されている。ＨＣＵ<BR>１は車内カメラの画像に基づいてドライバの視線方向を<BR>取得する。ドライバの降車動作を検出した場合、運転席<BR>用ドア付近の路面に水溜まりや段差、他車両等が存在す<BR>る場合には、その内容を具体的に示す画像を、ドライバ<BR>の視線方向に対応する表示領域に表示する。
【選択図】図２
","特開2022-175096","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-175096/0A8F958223B99B15D694E90DBB88469097FFB1499CD086414B170C9BD81EA8E2/11/ja"
"特許7177968","特願2022-527935","2020/12/28","2022/11/24","車両制御装置、車両制御方法、およびプログラム","本田技研工業株式会社","B60W50/035,B60W30/10,B60W60/00,B60W50/14,B60W30/14,G08G1/16@C","【要約】
  実施形態の車両制御装置は、車両の周辺状況を認識する認識部と、前記認識部により認<BR>識された周辺状況または地図情報に基づいて前記車両の操舵または加減速のうち一方また<BR>は双方を制御する運転制御部と、前記車両に搭載された周辺カメラによって撮像された前<BR>記車両の周囲の画像を記憶する記憶部と、前記記憶部を制御する記憶制御部とを備え、前<BR>記運転制御部は、第１運転モードと、前記第１運転モードよりも前記車両の乗員に課され<BR>るタスクが大きい第２運転モードとを含む複数の運転モードの何れかで前記車両を走行さ<BR>せ、前記運転制御部は、前記第１運転モード中に前記周辺カメラまたは前記記憶部のうち<BR>一方または双方に異常が生じた場合には、前記第１運転モードから前記第２運転モードに<BR>切り替えて前記車両を走行させ、前記第２運転モード中に前記周辺カメラまたは前記記憶<BR>部のうち一方または双方に異常が生じた場合には、前記第２運転モードを継続させる。
","WO2022/144952","","特許7177968","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-7177968/52CAF8CDA09E7B68F5EA218C90884799E543BB09372D99332A6169694C38704F/15/ja"
"特開2022-174558","特願2021-080437","2021/05/11","2022/11/24","車線逸脱防止装置","トヨタ自動車株式会社","G08G1/16@C,B60W30/10,B60W50/08,B60W40/02,B60W60/00","(57)【要約】      （修正有）
【課題】ドライバーが隣接する車線へ車線変更し、更に<BR>隣接する車線又は路側帯へ連続して車線変更しようとす<BR>る場合に、２度目の車線変更を円滑に行うことができる<BR>よう改良された車線逸脱防止装置を提供する。
【解決手段】車線逸脱防止装置において、車両が車線か<BR>ら逸脱する虞があると判定したときには（Ｓ２０）、車<BR>線逸脱予防制御（転舵輪の自動転舵及び／又は警報の発<BR>出）を実行する（Ｓ５０）。制御ユニットは、第一の白<BR>線を越えるドライバーの車線逸脱の意図がなしからあり<BR>へ変化したと判定したときには（Ｓ３０）、制御復帰条<BR>件が成立したと判定するまで車線逸脱予防制御の実行を<BR>取り止める（Ｓ４０、Ｓ７０）。制御ユニットは、制御<BR>復帰条件が成立したと判定しても（Ｓ７０）、車両がそ<BR>の走行先にある第二の白線に接近する速度Ｖyが基準値<BR>Ｖyc以上であると判定したときには（Ｓ１００）、車線<BR>逸脱予防制御の実行の取り止めを継続する。
【選択図】図２
","特開2022-174558","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-174558/869E34558AA946F20997122A14848EAF5315BEFF174D015642878438A023EB81/11/ja"
"特開2022-174435","特願2021-080225","2021/05/11","2022/11/24","車両の制御装置","トヨタ自動車株式会社","B60W50/12,B60W40/09,G06N3/08,G06N20/00,130,G08G1/00@D,G06N3/09","(57)【要約】
【課題】運転者の癖を反映させて運転操作を予測できる<BR>車両の制御装置を提供する。
【解決手段】制御装置１００は、記憶装置１２０と処理<BR>回路１１０とを備えている。記憶装置１２０には、過負<BR>荷操作が行われたか否かの情報と、過負荷操作に到る前<BR>の既定の長さの期間における運転操作情報の時系列デー<BR>タと、を含む訓練データを用いて、既定の長さの期間に<BR>おける運転操作情報の時系列データを含む入力データに<BR>基づいて過負荷操作が行われる確率を出力するニューラ<BR>ルネットワークを訓練した学習済みモデルのデータが記<BR>憶されている。処理回路１１０は、入力データを学習済<BR>みモデルに入力して過負荷操作が行われると予測したと<BR>きに、回避処理を実行する。また、処理回路１１０は、<BR>過負荷操作が行われるか否かの予測が外れた場合には、<BR>その際の入力データに基づいて新たな訓練データを作成<BR>し、新たな訓練データを用いて前記学習済みモデルを再<BR>学習する。
【選択図】図１
","特開2022-174435","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-174435/BC67DE3FBCEB5D251A4740B31C3A4A1CC62EAECCEBD55ABD29BCD2DA693932ED/11/ja"
"特開2022-174052","特願2022-127376","2022/08/09","2022/11/22","運転用情報処理装置および運転用情報処理プログラム","東海電子株式会社","G09B9/052,B60W40/08,B60W50/14,A61B3/113,G08G1/16@F,G06T7/00,660@A,G06V10/25,G06T7/00,650@Z","(57)【要約】
【課題】  車両の運転のための情報処理において車両の<BR>運転者の視線を従来より有効に活用することができる運<BR>転用情報処理装置および運転用情報処理プログラムを提<BR>供する。
【解決手段】  シミュレーション対象車が進行方向を変<BR>更する直前の特定の期間においてバックミラーの鏡面の<BR>範囲に対する注視が運転者によって実行されなかった場<BR>合（Ｓ１０１でＮＯ）に、バックミラーによる安全確認<BR>を行っていないことを注意する通知をシミュレーション<BR>において実行する（Ｓ１０２）ドライビングシミュレー<BR>ターは、視線検出部によって検出された運転者の視線が<BR>特定の範囲に対して閾値時間継続して存在することを、<BR>特定の範囲に対する注視として扱い、視線検出部によっ<BR>て検出された視線が特定の範囲に対して閾値時間以下の<BR>時間継続して存在することと、視線検出部によって検出<BR>された視線が特定の範囲に対して存在しないこととを、<BR>特定の範囲に対する注視として扱わない。
【選択図】  図３
","特開2022-174052","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-174052/AD98592CA4770436ED096FFC2500BDD279C7603265AF9DB41C5F92F334C0CE2A/11/ja"
"特開2022-172768","特願2021-078950","2021/05/07","2022/11/17","車両運転支援装置、及び車両運転支援方法","三菱電機株式会社","G08G1/16@F,B60W40/08,B60W30/10","(57)【要約】
【課題】運転者の異常状態、自車両周辺の道路状態、自<BR>車両の周辺状態、及び自車両の運転状態を総合的に考慮<BR>して、より危険度の低い、退避位置を設定することがで<BR>きる車両運転支援装置、及び車両運転支援方法を提供す<BR>る。
【解決手段】自車両の運転状態、自車両周辺の道路情報<BR>、自車両の周辺状況、及び運転者の異常状態に基づいて<BR>、複数の退避位置の候補を設定すると共に各前記退避位<BR>置の候補の危険度を評価し、各退避位置の候補の危険度<BR>に基づいて、最終的な退避位置及び退避経路を決定する<BR>車両運転支援装置。
【選択図】図１
","特開2022-172768","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-172768/8B16FBC1A5BDC23E138D149C60C6F25D65FB2547B125E918AA3CF236BF8110D2/11/ja"
"特開2022-172054","特願2022-073507","2022/04/27","2022/11/15","車両のくしゃみ制御システムと方法","トヨタ自動車株式会社","B60W40/08,B60W60/00,G08G1/16@F,A61B5/11,A61B5/113","(57)【要約】
【課題】車両システムがユーザの制御下にあるときに車<BR>両システムを制御するための方法及びシステムを提供す<BR>ること。
【解決手段】一実施形態では、本方法は、ユーザのくし<BR>ゃみ発作の開始を予測することを含む。本方法は、ユー<BR>ザのくしゃみ発作の複数の段階を識別することと、複数<BR>の段階のうちのどの段階が有効であるかに基づいて車両<BR>システムを制御することと、を含む。
【選択図】図４
","特開2022-172054","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-172054/B1FD0183892F9C6F6FBEEEBF5ACA6F1B8221E7AEB6E8EA1070AC6E9D14EA6551/11/ja"
"特開2022-171750","特願2022-141108","2022/09/06","2022/11/11","自動運転車及び自動運転車用プログラム","みこらった株式会社","G08G1/123@A,G08G1/00@X,B60W60/00,B60W40/08","(57)【要約】
【課題】適切に降車後振る舞いを実行することができる<BR>自動運転車を提供する。
【解決手段】自律走行を行う自動運転モードを備える自<BR>動運転車である。自動運転車の所有者又は管理者と通信<BR>路を生成するための連絡先情報を記憶する連絡先情報記<BR>憶部と、自車の乗車者が降車後振る舞いの設定をするか<BR>否かを判別する設定判別手段とを備えると共に、設定判<BR>別手段で、乗車者が降車後振る舞いの設定をしないと判<BR>別した場合に、連絡先情報記憶部の連絡先情報を用いて<BR>所有者又は管理者と通信し、所有者又は管理者から降車<BR>後振る舞いの指示を受ける、又は、乗車者が降車後振る<BR>舞いの設定をしない場合における所定の降車後振る舞い<BR>を予め設定しておき、予め設定された所定の降車後振る<BR>舞いを実行する。
【選択図】図２４
","特開2022-171750","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-171750/DBD83D4252747627E55AC10E4039331DE8121979731D63C066C616C2672C11CA/11/ja"
"特開2022-171709","特願2022-138281","2022/08/31","2022/11/11","車両の走行制御装置","スズキ株式会社","B60W50/12,B60W30/12,B60W50/038,G08G1/16@C,G08G1/16@E","(57)【要約】
【課題】  自動車線変更中のシステム運行設計領域逸脱<BR>により縮退制御に移行する過程における過度の操作介入<BR>による加減速や車線逸脱を防止する。
【解決手段】  自車線に先行他車がいない場合は目標車<BR>速に従って定速走行を行い、先行他車がいる場合は所定<BR>車間距離を維持して追従走行を行うＡＣＣ機能、目標経<BR>路への追従制御により自車線内の走行を維持するＬＫＡ<BR>機能、隣接車線の所定範囲に他車がいない場合に隣接車<BR>線への自動車線変更を行う機能、運転者の操作介入によ<BR>って自動車線変更機能を停止させるオーバーライド機能<BR>、および、自動車線変更中にシステム運行設計領域逸脱<BR>時に、自動車線変更機能停止と操作引継を運転者に通知<BR>し、該機能の縮退制御を行う機能を有する車両の走行制<BR>御装置において、システム運行設計領域逸脱時に、車速<BR>に応じて設定される操舵トルクまたは操舵角の上限値を<BR>、システム運行設計領域内にある正常時よりも低い値に<BR>変更する。
【選択図】  図４
","特開2022-171709","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-171709/E23B5474A051AE910F3C3DE694DC6C4238A09B1F78ED087BC25D6186A60183CC/11/ja"
"特開2022-171637","特願2022-075184","2022/04/28","2022/11/11","車両内のヘッドアップディスプレイを制御するためのシステムと方法","トヨタ自動車株式会社","G08G1/16@C,B60W50/14,B60W40/08","(57)【要約】
【課題】車両内のヘッドアップディスプレイ（ＨＵＤ）<BR>を制御するためのシステムと方法を提供すること。
【解決手段】一実施形態においては、車両の運転者から<BR>のコマンドに応答して、ＨＵＤの動作を停止し、現在の<BR>車両の状況と関連付けられている情報事項に緊急性のレ<BR>ベルを割り当て、緊急性のレベルが所定の閾値を超える<BR>と、運転者に情報事項を表示するためにＨＵＤを起動す<BR>る。
【選択図】図２
","特開2022-171637","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-171637/A06125AB76C42484B09BD2C95132E6D34441F4E08F96A373D92EE0318C5AF5E8/11/ja"
"特開2022-171384","特願2021-077989","2021/04/30","2022/11/11","車両制御装置","トヨタ自動車株式会社","B60W30/182,B60W40/08,B60N2/90","(57)【要約】
【課題】シートに着座した乗員の睡眠深度を考慮しなが<BR>ら、車両の挙動に起因して大きな外力が乗員に及ぶこと<BR>を抑制可能な車両制御装置を得る。
【解決手段】車両１２に設けられたシート１９に着座し<BR>た乗員Ｐ１、Ｐ２の睡眠深度を推定する睡眠深度推定部<BR>と、車両の挙動に起因して所定時間内に乗員に及ぶ外力<BR>を予測する外力予測部と、睡眠深度推定部が推定した少<BR>なくとも一人の乗員の睡眠深度が所定の基準深度以下の<BR>場合又は覚醒している場合は、乗員に及ぶ外力の大きさ<BR>が第１閾値以下となるように車両を制御し、全ての乗員<BR>の睡眠深度が基準深度より深い場合は、乗員に及ぶ外力<BR>の大きさが第１閾値より大きい第２閾値以下となるよう<BR>に車両を制御する制御部と、を備える。
【選択図】図１
","特開2022-171384","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-171384/5D1DE22F1FB04EAA01088D4E90F9353BCF5BE6C220E5C4D9583506F9D107BC56/11/ja"
"特開2022-170575","特願2021-076785","2021/04/28","2022/11/10","情報処理プログラム、装置、及び方法","サントリーホールディングス株式会社,富士通株式会社","G08G1/00@D,G06T7/00,650@A,G06T7/20,100,G06T7/223,B60W40/09,G08G1/00@X,G06T7/00,650","(57)【要約】
【課題】移動体の運転状態を撮影した動画像から危険運<BR>転を判定する。
【解決手段】情報処理装置は、入力された動画像に対し<BR>て、フォークリフトの走行状態及び爪の操作状態に基づ<BR>いて特定した危険運転か否かの特定結果に応じた再生速<BR>度の倍速処理、及び各種情報を付加する加工を行い、加<BR>工動画像２８を生成する。加工動画像２８には、危険運<BR>転が行われていると判定された区間の運転状態の種別で<BR>ある危険運転状態表示２９、走行状態、爪の操作状態、<BR>及び乗降状態の判定結果表示３０、人物を示す領域表示<BR>３１、乗車中に対する危険運転の比率である安全係数表<BR>示３２、運転状態に応じて決定した再生速度を示す倍速<BR>表示３３等が含まれる。
【選択図】図１４
","特開2022-170575","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-170575/1B44FD7E340080B35C3A027AAA7D36F47398E22D5838C33FB221017FE0A82645/11/ja"
"特開2022-170270","特願2021-076304","2021/04/28","2022/11/10","車両制御方法及び車両制御装置","日産自動車株式会社","B60W50/12,B60W50/10,B60W30/09,B60K28/10@Z,G08G1/16@C","(57)【要約】
【課題】アクセルペダルの踏み間違いが発生した場合に<BR>、運転者がアクセルペダルを元に戻すことができなくて<BR>も、運転者の意図により車両の加速度を抑制する。
【解決手段】コントローラ１２、１７は、車両の乗員に<BR>よるアクセルペダルの踏み間違いが発生したか否かを推<BR>定する処理（Ｓ１～Ｓ３）と、踏み間違いが発生したと<BR>推定した場合に、車両の乗員の音声を認識することによ<BR>り車両の加速を抑制する意図である加速抑制意図を検出<BR>する処理（Ｓ１１）と、加速抑制意図を検出した場合、<BR>加速抑制意図を検出しない場合に比べて、車両の加速度<BR>が低下するように車両を制御する処理（Ｓ１４）を実行<BR>する。
【選択図】図２
","特開2022-170270","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-170270/B4D0593C98A8CE97C2A236709C8E47578E9DCC220294D4585310676F6643B037/11/ja"
"特開2022-168448","特願2021-073914","2021/04/26","2022/11/08","車両走行制御システム及び車両走行制御方法","トヨタ自動車株式会社","B60W40/09","(57)【要約】
【課題】より安全性や燃費に優れた車両走行制御システ<BR>ムを提供する。
【解決手段】ドライバによる操舵操作量を示す操舵情報<BR>に基づいて、車両の操舵機構を制御する操舵制御部と、<BR>ドライバによる駆動操作量を示す駆動情報に基づいて、<BR>車両の駆動機構を制御する駆動制御部と、ドライバによ<BR>る制動操作量を示す制動情報に基づいて、車両の制動機<BR>構を制御する制動制御部と、ドライバの識別情報に紐付<BR>けて、当該ドライバの運転操作の特性を示す操作特性情<BR>報を記憶する記憶部と、を備えた車両走行制御システム<BR>である。操作特性情報は、ドライバの実際の運転操作と<BR>所定の理想操作とに基づいて算出され、操作特性情報が<BR>記憶部に格納されているドライバが運転する際、記憶部<BR>から当該ドライバの操作特性情報を取得し、当該操作特<BR>性情報に基づいて、理想操作に近付くように、操舵情報<BR>、駆動情報、及び制動情報の少なくともいずれか一つを<BR>調整する。
【選択図】図１
","特開2022-168448","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-168448/BA373D5EE4E811C56168DC366DC70A2D6087C96766D80C6FE6FB2AF50C361EF0/11/ja"
"特開2022-167920","特願2022-127377","2022/08/09","2022/11/04","運転用情報処理装置および運転用情報処理プログラム","東海電子株式会社","B60W40/08,G09B9/052,B60W50/14,A61B3/113,G08G1/16@F,G06T7/00,660@A,G06T7/00,650@Z,G06V10/25","(57)【要約】
【課題】  車両の運転のための情報処理において車両の<BR>運転者の視線を従来より有効に活用することができる運<BR>転用情報処理装置および運転用情報処理プログラムを提<BR>供する。
【解決手段】  シミュレーション対象車が進行方向を変<BR>更する直前の特定の期間においてバックミラーの鏡面の<BR>範囲に対する注視が運転者によって実行されなかった場<BR>合（Ｓ１０１でＮＯ）に、バックミラーによる安全確認<BR>を行っていないことを注意する通知をシミュレーション<BR>において実行する（Ｓ１０２）ドライビングシミュレー<BR>ターは、視線検出部によって検出された運転者の視線が<BR>特定の範囲に対して閾値時間継続して存在することを、<BR>特定の範囲に対する注視として扱い、視線検出部によっ<BR>て検出された視線が特定の範囲に対して閾値時間以下の<BR>時間継続して存在することと、視線検出部によって検出<BR>された視線が特定の範囲に対して存在しないこととを、<BR>特定の範囲に対する注視として扱わない。
【選択図】  図３
","特開2022-167920","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-167920/A4CB6B6AA119FB8AB4309674BFB28A3AFE8EE085BFA98BC1A9B08189B4DDB220/11/ja"
"特開2022-166944","特願2021-072396","2021/04/22","2022/11/04","眠気判定装置及び眠気判定方法","トヨタ自動車株式会社","A61B5/16,130,A61B5/18,A61B3/113,B60W50/12","(57)【要約】
【課題】簡易な構成で緩徐眼球運動から追従眼球運動を<BR>除外することによって被験者が眠気を有すると判定する<BR>精度を向上させることができる眠気判定装置を提供する<BR>。
【解決手段】運転者Ｄの眼球運動に基づいて運転者Ｄが<BR>眠気を有するかを判定する眠気判定装置１０であって、<BR>運転者Ｄの眼球運動を計測する視線計測カメラ１１と、<BR>視線計測カメラ１１によって計測された眼球運動に基づ<BR>いて運転者Ｄが眠気を有するかを判定する眠気判定部２<BR>０と、を備え、眠気判定部２０は、眼球運動を上下回転<BR>成分と左右回転成分とに分解し、左右回転成分の角速度<BR>の絶対値が所定範囲以内であって、かつ、左右回転成分<BR>の右回転又は左回転における移動角度が所定角度以上で<BR>あって、かつ、上下回転成分の移動角度の変動幅が所定<BR>幅以内である場合には、運転者Ｄが眠気を有すると判定<BR>する。
【選択図】図２
","特開2022-166944","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-166944/CFA558C2F99DEE7844CB011964D94F3B23EDB37FA179216B14FB58E301B5711E/11/ja"
"特開2022-165446","特願2021-070762","2021/04/20","2022/11/01","車両制御装置","トヨタ自動車株式会社","B60W30/06,B60W40/02,B60W50/14,B60W60/00,B60R1/00@A,G08G1/16@C,G06T5/50","(57)【要約】
【課題】駐車支援システムによる自動出庫の実行時にお<BR>ける周辺状況及び出庫方向を運転者が容易に確認するこ<BR>とが可能な車両制御装置を提供する。
【解決手段】車両の運転者による車両の出庫方向の選択<BR>を受け付ける入力部と、車両の周辺の撮像画像に基づく<BR>鳥瞰画像を生成する周辺画像生成部と、出庫支援モード<BR>において鳥瞰画像内に車両の画像を重畳させて表示画像<BR>を生成する表示画像生成部と、表示画像を表示する出力<BR>部と、を備え、運転者によって選択された出庫方向への<BR>車両の出庫を自動的に行うように構成された車両制御装<BR>置において、運転者によって車両の出庫方向が選択され<BR>たときに、鳥瞰画像の出庫方向の側を中心とする領域内<BR>に少なくとも車両の位置及び出庫方向を示すイメージを<BR>重畳させて表示画像を生成するように表示画像生成部を<BR>構成する。
【選択図】図３
","特開2022-165446","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-165446/124142F04C03A594D48E4AA8DA0F3C4DE0A10CB5E2CA4C76D7F04BF7AF7FE8F6/11/ja"
"特開2022-164725","特願2022-130231","2022/08/17","2022/10/27","運転引継制御装置、方法およびプログラム","トヨタ自動車株式会社","G08G1/09@V,B60W60/00,B60W50/14,B60W40/08","(57)【要約】
【課題】第１運転者の運転操作と第２運転者の運転操作<BR>とが干渉することを抑制する。
【解決手段】運転引継制御部３０は、運転者Ａによる遠<BR>隔運転又は乗車運転で車両が走行している第１状態から<BR>、運転者Ａとは異なる運転者Ｂによる遠隔運転又は乗車<BR>運転で車両を走行させる第２状態へ運転を引き継ぐ場合<BR>に、前記第１状態から自動運転制御部２８による自動運<BR>転で車両を走行させる第３状態へ遷移させた後に、前記<BR>第３状態から前記第２状態へ遷移させる。
【選択図】図１
","特開2022-164725","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-164725/CDB94DBAC5BB5A472F45D68D4D8181B2560FEC67FA0CAD8999F6324661AE93A5/11/ja"
"特開2022-164708","特願2022-128823","2022/08/12","2022/10/27","車両制御装置","トヨタ自動車株式会社","G08G1/16@C,G08G1/09@V,B60W50/14,B60W60/00,B60W30/08","(57)【要約】
【課題】運転者が手動操作による不要な先行車の追い越<BR>しを開始してしまうことを抑制することができる車両制<BR>御装置を提供する。
【解決手段】自車両に対する先行車の相対状況と自車両<BR>の周辺環境とに基づいて、自車両による先行車の自動追<BR>越の提案を発動するタイミングを示すための追越提案発<BR>動表示と先行車に対応する先行車画像とを表示画面に表<BR>示させると共に、自車両と先行車との接近に応じて追越<BR>提案発動表示と先行車画像とが接近するように表示を制<BR>御する表示制御部と、表示画面上で追越提案発動表示が<BR>先行車画像に至った場合に、運転者に自動追越の提案を<BR>行う自動追越提案部と、運転者が自動追越を承認したか<BR>否認したかを判定する承認判定部と、承認判定部により<BR>運転者が自動追越を承認したと判定された場合に、自車<BR>両による先行車の自動追越を実行する車両制御部と、を<BR>備える。
【選択図】図２
","特開2022-164708","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-164708/3FA3815C14FF4CB6525E8EAF185A013445F21B41E0A729973EB7AC9B94661B80/11/ja"
"特開2022-164644","特願2022-067834","2022/04/15","2022/10/27","自律走行車を制御するためのシステム及び方法","トヨタ自動車株式会社","B60W30/10,B60W60/00,B60W50/08","(57)【要約】
【課題】システム及び方法の提供。
【解決手段】自律走行車を制御するためのシステム及び<BR>方法が本明細書に開示されている。一実施形態は、道路<BR>セグメントに沿った自律走行車の基準経路を決定し、道<BR>路セグメントに沿った基準経路からの制御された横方向<BR>の繰り返し偏差を含む経路に沿って自律走行車を操舵し<BR>て自律走行車の乗員にフィードバックを提供し、フィー<BR>ドバックは、自律走行車が自律走行モードであること及<BR>び自律走行モードが正しく動作していることを乗員に示<BR>す。
【選択図】図３
","特開2022-164644","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-164644/05F5B1CCB9CCEEA96076D3703A8E65D6E3AD958F73A05A006D2ABCEA9F2E533C/11/ja"
"特開2022-164333","特願2021-069757","2021/04/16","2022/10/27","車両制御システム及び車両制御方法","トヨタ自動車株式会社,株式会社ジェイテクト","B60W50/16,B62D5/04,B62D6/00,G08G1/16@C,B62D101:00,B62D113:00,B62D119:00","(57)【要約】
【課題】ステアバイワイヤ方式の車両において、運転支<BR>援制御と反力制御が同時に作動することに起因する煩わ<BR>しさ等を抑制すること。
【解決手段】ステアバイワイヤ方式の車両を制御する車<BR>両制御システムは、車両のハンドルに操舵反力を付与す<BR>る反力制御と、車両の運転を支援する運転支援制御とを<BR>実行する。反力制御は、路面凹凸に起因する振動に相当<BR>する操舵反力成分をハンドルに付与する路面情報伝達制<BR>御を含む。解除条件が成立する場合、車両制御システム<BR>は、路面情報伝達制御による操舵反力成分をゼロに設定<BR>する。解除条件は、運転支援制御が作動中であり、且つ<BR>、車両のドライバの操舵意図を反映した操舵パラメータ<BR>が閾値未満であることである。あるいは、解除条件は、<BR>車線逸脱の可能性をドライバに伝えるためにハンドルを<BR>振動させる運転支援制御が作動中であることである。
【選択図】図７
","特開2022-164333","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-164333/188AF00FFB4B7A714D10DFAC4DE85A290353913C4BCAC87645BC9D46B15ABACE/11/ja"
"特開2022-164079","特願2021-069327","2021/04/15","2022/10/27","運転支援装置、運転支援方法及びプログラム","ルノー　エス．ア．エス．,日産自動車株式会社","G08G1/16@A,G08G1/09@V,G01C21/36,B60W50/14","(57)【要約】      （修正有）
【課題】仮想的な先導車両を用いた車両の運転支援を継<BR>続して行う。
【解決手段】環境情報取得部２３１は、車両の周囲の環<BR>境に関する環境情報を取得する。判定部２３４は、環境<BR>情報に基づいて所定位置に仮想的に配置される先導車両<BR>に対応する先導車両領域に進入する物体が存在するか否<BR>かを判定する。位置更新部２３５は、先導車両領域に進<BR>入する物体が存在する場合には、先導車両を仮想的に配<BR>置する位置を、所定位置から他の位置に変更する。運転<BR>支援制御部２３６は、先導車両を仮想的に配置する位置<BR>が変更された場合には、先導車両を仮想的に配置する位<BR>置を他の位置とする走行データに基づく先導車両を運転<BR>者に見せるための表示処理を行う。
【選択図】図２
","特開2022-164079","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-164079/65B2907E1F8FA92EF052A9E99F73E36D765EBED0A81E7C9B5CA9E84E7698EEE9/11/ja"
"特開2022-163448","特願2021-068382","2021/04/14","2022/10/26","運搬車両及び運搬システム","日立建機株式会社","G05D1/02@L,G05D1/02@P,B60W50/02,B60W50/14","(57)【要約】
【課題】距離計の汚れの誤検知による運搬車両の稼働率<BR>の低下を抑制する。
【解決手段】車体と、障害物までの距離を測定する距離<BR>計と、前記車体を制御する車載コントローラと、前記車<BR>体を管制する管制コントローラと通信する通信装置とを<BR>備えた運搬車両において、前記車載コントローラが、前<BR>記距離計の対物面の汚れが推定される汚れ推定状態であ<BR>るか否かの一次判定を実行し、前記一次判定で前記汚れ<BR>推定状態であると判定した場合、前記車体に指令して前<BR>記車体を現在位置で停車させ、前記一次判定を実行して<BR>から設定時間の経過後、前記汚れ推定状態であるか否か<BR>の二次判定を実行し、前記二次判定で前記汚れ推定状態<BR>であると判定した場合、前記管制コントローラに前記通<BR>信装置を介してアラームを送信し、前記二次判定で前記<BR>汚れ推定状態が解消されていると判定した場合、前記車<BR>体に指令して前記車体の走行を再開させる運搬車両を提<BR>供する。
【選択図】図８
","特開2022-163448","","特許7179116","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-163448/0642E50F590AE6C7E504EDCDF5D7AD50CB16450C337214DED6D9098EEE7E06E0/11/ja"
