"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2010-182207","特願2009-026716","2009/02/06","2010/08/19","運転支援装置","トヨタ自動車株式会社","B60K41/00,362,B60K41/00,430,B60K41/00,440,B60K41/00,612@J,B60K41/00,612@Q,B60R21/00,628@B,B60W30/00,B60W30/08,195,B60W30/08,B60W30/095,B60W40/04,B60W40/08,G08G1/09@H,G08G1/16@A,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】周辺車両の動きの予測内容に基づいて自車両の<BR>運転を支援する運転支援装置を提供すること。
【解決手段】運転支援装置（Ｅ１）は、自車両が走行す<BR>る道路に関する道路情報を取得する道路情報取得手段（<BR>１００）と、自車両の周辺を走行する周辺車両の位置及<BR>び速度を含む車両情報を取得する車両情報取得手段（１<BR>０１）と、周辺車両を運転する運転者の行動履歴に関す<BR>る情報を取得する行動履歴取得手段（１０２）と、道路<BR>情報取得手段（１００）が取得する道路情報と車両情報<BR>取得手段（１０１）が取得する車両情報と行動履歴取得<BR>手段（１０２）が取得する周辺車両を運転する運転者の<BR>行動履歴とに基づいて周辺車両の動きを予測する動き予<BR>測手段（１０４）と、動き予測手段（１０４）が予測し<BR>た周辺車両の動きに基づいて自車両の運転支援内容を決<BR>定する運転支援手段（１０５）と、を備える。
【選択図】図１
","特開2010-182207","","特許5412861","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-182207/279B000EFCE9BF8653CE850B9A5434F8F72CEBD9CD8FDA20F329749B54247163/11/ja"
"特開2010-163164","特願2010-035095","2010/02/19","2010/07/29","走行支援装置","日立オートモティブシステムズ株式会社","B60K41/00,332,B60K41/00,362,B60K41/00,364,B60K41/00,382,B60K41/00,386,B60K41/00,390,B60K41/00,610@D,B60R21/00,624@F,B60R21/00,624@G,B60T7/12@C,B60W10/20,B60W30/08,190,B60W30/08,195,B60W30/08,B60W30/09,B60W30/095,B60W30/12,B60W50/08,260,B60W50/16,B62D6/00,G08G1/16@C,B60R21/00,991,B60R21/00,993","(57)【要約】
【課題】車両を経路誘導するための走行支援制御と、障<BR>害物を回避するための走行支援制御とを両立し、運転者<BR>にとって、より安全に、違和感を少ない走行支援装置を<BR>提供する。
【解決手段】走行支援装置は、自車が進行しようとする<BR>経路上へ誘導するための第１のラインと、障害物との接<BR>触を回避するための第２のラインを生成する生成部と、<BR>  前記第１及び第２のラインのうち、少なくとも１つの<BR>ラインと前記自車の位置関係に基づいて、当該自車を制<BR>御する制御部を備える。
【選択図】図６
","特開2010-163164","","特許5426427","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-163164/FF59BD281721A37977894F063E7E2520C35B1356AD15DEF75937D56E69531843/11/ja"
"特開2010-162932","特願2009-004537","2009/01/13","2010/07/29","駆動力制御装置","トヨタ自動車株式会社","B60K41/00,301@A,B60K41/00,301@B,B60K41/00,301@E,B60K41/00,332,B60K41/00,340,B60K41/00,380,B60K41/00,442,B60K41/00,610@J,B60L15/20@J,B60W10/06,B60W10/08,B60W10/12,B60W30/02,145,B60W30/02,150,B60W30/02,300,B60W30/02,B60W30/045,B60W30/12,B60W40/08,190,B60W40/09,F16H48/20@B,F16H48/20","(57)【要約】
【課題】運転者の操作遅れ等も加味して各輪に駆動力を<BR>配分することができる駆動力制御装置を提供することを<BR>課題とする。
【解決手段】本装置は、地図情報から、現在と先方のコ<BR>ーナー曲率を得て各々で規範ヨーレートを演算し、運転<BR>者のハンドル操作から運転者が望むヨーレートを演算し<BR>、現在車両で発生しているヨーレートを求め、これら３<BR>つのヨーレートの各々の差分から必要ヨーモーメントを<BR>求め、当該必要ヨーモーメントに現在の車両状態を引数<BR>として決定した重み係数を掛けたものの和を駆動力差に<BR>よる要求ヨーモーメントとし、当該要求ヨーモーメント<BR>より各輪の駆動力を求める。
【選択図】図３
","特開2010-162932","","特許5141565","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-162932/C532F113DA68C81FD79C5A38A90DFBA364408B5F86B383FCF45B07E277F28EA9/11/ja"
"特開2010-155547","特願2008-335134","2008/12/26","2010/07/15","運転支援装置","トヨタ自動車株式会社","B60K41/00,440,B60W40/08,190,B60W40/08,B60W40/09,B62D6/00,B62D101:00,B62D103:00,B62D109:00,B62D113:00,B62D119:00,B62D137:00,G08G1/16@C","(57)【要約】
【課題】車両の運転者を補助する運転支援の実行中に、<BR>車両の運転者が受ける違和感を低減すること。
【解決手段】運転支援装置２０は、操作予測部２１と、<BR>走行軌跡生成部２２と、走行機能制御部２３とを備える<BR>。操作予測部２１は、車両の運転者が運転操作をするこ<BR>とを、前記運転者が前記運転操作をする前に予測する。<BR>走行軌跡生成部２２は、操作予測部２１によって予測さ<BR>れた運転操作の予測結果を踏まえて、前記運転者が運転<BR>する車両が目標とする目標走行軌跡を生成する。走行機<BR>能制御部２３は、走行軌跡生成部２２によって生成され<BR>た目標走行軌跡と運転者の実際の運転操作とを調停した<BR>結果に基づいて、車両の走行機能を制御する。
【選択図】        図２
","特開2010-155547","","特許5200926","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-155547/6B8CAA84D69DA49CB09872711347D0EB478A224A2C9D66FB8A285E5DC8327EF5/11/ja"
"特開2010-155522","特願2008-334623","2008/12/26","2010/07/15","車両走行制御装置","日立オートモティブシステムズ株式会社","B60K26/04,B60K31/00@Z,B60K41/00,322,B60K41/00,390,B60K41/00,610@C,B60K41/00,610@D,B60K41/00,612@H,B60W30/16,B60W50/08,260,B60W50/16,G08G1/16@E","(57)【要約】
【課題】ドライバがアクセルペダルを踏んだままの状態<BR>で、自動で追従制御を開始し、ドライバがアクセルペダ<BR>ルを踏み込むと追従制御が解除される車両走行制御装置<BR>。
【解決手段】アクセルペダルの操作の変化量が、所定の<BR>範囲内に所定の時間以上、留まる場合、通常制御から追<BR>従制御へ切替え、先行車との車間距離を所定の距離に保<BR>つ自動制御を開始し、アクセルペダルの操作の変化量が<BR>、所定値以上増加した場合には、追従制御から通常制御<BR>へ復帰する、アクセル操作反力演算部からの指令値に応<BR>じて操作反力を前記アクセルペダルに発生させる、また<BR>、追従制御から通常制御に切り替わった時に、前記追従<BR>制御部のトルク指令値から前記通常制御部のトルク指令<BR>値へ所定の傾きをもって切替えること。
【選択図】図１
","特開2010-155522","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-155522/AC629EBDF2270B54E7A6D06EFFEB41317F7098BF1949D9374D4ECEFCC8BF49C8/11/ja"
"特開2010-149767","特願2008-331623","2008/12/25","2010/07/08","車両の乗客監視装置","三菱ふそうトラック・バス株式会社","B60K41/00,301@A,B60K41/00,301@F,B60K41/00,310,B60K41/00,440,B60R11/04,B60T7/12@D,B60W10/06,B60W10/18,284,B60W10/184,B60W30/00,B60W40/08","(57)【要約】
【課題】車室内における座席に着座していない乗員の状<BR>態を識別し、乗客の年齢等の識別信号によって、座席に<BR>着座していない乗員の年代に対応した状態を検知し、か<BR>かる識別信号に対応した運転制御ができる車両の乗客監<BR>視装置を提供する。
【解決手段】車両の車室内における乗員の動きを検知し<BR>て、車両内の乗員の状況を監視する車両の乗客監視装置<BR>において、前記車室内における乗員の状況を検知する乗<BR>員状態検知装置と、該乗員状態検知装置からの乗員状況<BR>検知信号を受信して該乗員状況検知信号から座席に着座<BR>していない乗員を識別すると、該乗員識別信号を表示警<BR>報装置を介して運転者に検知させるとともに、前記車内<BR>の不安定状態を識別するとエンジン制御装置及びブレー<BR>キ制御装置をそれぞれ制御して前記車両の走行状態を加<BR>減する制御装置とを備える。
【選択図】図１
","特開2010-149767","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-149767/88B97EFE42010E60D39D22905FA6446353B581DEFDC79A9AF9577CE8E53A6DB7/11/ja"
"特開2010-149568","特願2008-327250","2008/12/24","2010/07/08","車両用運転支援装置および車両用運転支援方法","日産自動車株式会社","B60K31/00@Z,B60K41/00,301@E,B60K41/00,320,B60K41/00,380,B60K41/00,442,B60K41/00,610@J,B60K41/00,612@K,B60W10/12,B60W30/14,B60W40/08,190,B60W40/09,F16H48/00,141,F16H48/22@B,F16H48/22,F16H48/38","(57)【要約】
【課題】オートクルーズ制御がオンの状態で、ブレーキ<BR>操作を行わなくてもカーブ路を走行できるか否かの情報<BR>をユーザに提供する。
【解決手段】道路情報を取得し、取得した道路情報、お<BR>よび、定速走行制御時の一定速度に基づいて、定速走行<BR>制御中に一定速度でカーブ路を走行する際に必要となる<BR>必要旋回ヨーモーメントを算出するとともに、定速走行<BR>制御中に一定速度でカーブ路を走行する際に、車両が走<BR>行可能な限界ヨーモーメントを算出する。そして、車両<BR>がカーブ路に進入する前に、必要旋回ヨーモーメント６<BR>５および限界ヨーモーメント６４を、表示装置に表示さ<BR>せる。
【選択図】図６
","特開2010-149568","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-149568/7BD2FA52E1F9A9C57E8CAA197D4559E82DAC5A6124C94B42A39C7DB71838C8F2/11/ja"
"特開2010-146428","特願2008-324962","2008/12/22","2010/07/01","追従対象車検索システム、追従対象車検索方法および追従対象車検索用プログラム","日本電気株式会社","B60K41/00,328,B60K41/00,442,B60R21/00,628@B,B60W30/16,265,B60W30/165,B60W40/08,190,B60W40/09,G01C21/00@A,G01C21/26@A,G08G1/00@D,G08G1/00@X,G08G1/09@F,G08G1/09@H,G08G1/13,B60R21/00,992","(57)【要約】
【課題】ドライバの運転に関する特徴を考慮して追従対<BR>象車両を検索することのできる追従対象車検索システム<BR>を提供する。
【解決手段】追従対象車検索システムは、ドライバ評価<BR>手段４０を備えている。ドライバ評価手段４０は、車両<BR>を運転するドライバを一意に識別するドライバ識別子に<BR>関連付けて記憶されたドライバの運転に関する特徴を表<BR>すドライバ情報を用いて、基準車両の周辺に存在する各<BR>車両ごとに、追従対象車両として適する度合を示すドラ<BR>イバ評価値を計算する。
【選択図】図１
","特開2010-146428","","特許5233655","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-146428/93CCA265F784E4EFD6152FFE8A50EC3E8A78F805352D52A3A68FB8BBA95DA1F5/11/ja"
"特開2010-143578","特願2010-004153","2010/01/12","2010/07/01","ドライバ状態検出装置、車載警報装置、運転支援システム","株式会社デンソー","B60K31/00@Z,B60K35/00@Z,B60K41/00,301@A,B60K41/00,301@F,B60K41/00,322,B60K41/00,364,B60K41/00,382,B60K41/00,390,B60K41/00,440,B60T7/12@C,B60T7/12@D,B60W10/06,B60W10/18,288,B60W10/18,B60W10/188,B60W30/08,190,B60W30/09,B60W30/16,B60W40/08,190,B60W40/08,B60W40/09,B60W50/08,260,B60W50/16,G08G1/16@F","(57)【要約】
【課題】ドライバの運転状態を総合的に検出することが<BR>できるドライバ状態検出装置を提供する。
【解決手段】自車両の進行方向に先行車両が存在する場<BR>合、ドライバからみた先行車両の像の大きさの変化度合<BR>いを示すドライバ状態係数Kを算出し、このドライバ状<BR>態係数Kからドライバの運転状態を検出する。このドラ<BR>イバ状態係数Kは、自車両に先行車両の画像を撮影する<BR>撮像手段を備えておき、その撮像手段の撮影した先行車<BR>両の画像の面積の単位時間当たりの変化度合いから算出<BR>する。
【選択図】図２
","特開2010-143578","","特許5104880","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-143578/EEC60034869CB85D626FCD11B2F00D0B1D6503789D893DE7F36E28BDCFB70CB8/11/ja"
"特開2010-137778","特願2008-317386","2008/12/12","2010/06/24","操舵支援装置","トヨタ自動車株式会社","B60K41/00,301@G,B60K41/00,332,B60K41/00,380,B60K41/00,382,B60K41/00,440,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,624@F,B60R21/00,626@B,B60W10/20,B60W30/00,B60W30/12,B60W40/08,B62D6/00,B62D101:00,B62D119:00,B62D127:00,G08G1/16@C,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】  運転者の意図に応じた補助操舵トルクを付与<BR>することにより、運転者に与える違和感を軽減しながら<BR>ハンドル操舵に適応した操舵支援制御が行うことができ<BR>る操舵支援装置を提供する。
【解決手段】  逸脱防止支援ＥＣＵ１０は、操舵トルク<BR>が操舵トルクしきい値を超え、制御トルクが制御トルク<BR>しきい値を超えた時間が成立判定時間しきい値を超えた<BR>ときに、干渉判定を成立させて、目標制御トルクを小さ<BR>くする。ここで、車両の前方に他車両が走行し、他車両<BR>と白線との距離が所定値以下であり、かつ車両の他車両<BR>に対する到達時間が所定値以下の場合に操舵トルクしき<BR>い値、制御トルクしきい値、および成立判定時間しきい<BR>値を小さくする。
【選択図】  図１
","特開2010-137778","","特許5401961","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-137778/623921FFD76EF0E61E1B2B406B31A463A8FDF491EDCB3012A4F6E3B5306FA5A1/11/ja"
"特開2010-137728","特願2008-316259","2008/12/11","2010/06/24","走行状態評価装置","トヨタ自動車株式会社","B60K41/00,390,B60K41/00,464,B60R16/02,640@K,B60W40/10,204,B60W40/105,B60W50/08,240,B60W50/08,260,B60W50/14,B60W50/16","(57)【要約】
【課題】より適切な指標を用いて車両状態を評価しなが<BR>ら燃費悪化の抑制を促すことができる走行状態評価装置<BR>を提供すること。
【解決手段】走行状態評価装置１００は、車速を検出す<BR>る車速検出手段２と、運転者が行った運転操作に応じて<BR>発生する車両を駆動するための駆動力を推定する駆動力<BR>推定手段１０と、車速検出手段２により検出された車速<BR>に基づいて駆動力の閾値を設定する閾値設定手段１１と<BR>、駆動力推定手段１０により推定された駆動力と閾値設<BR>定手段１１により設定された閾値との間の関係を運転者<BR>に伝える駆動力情報伝達手段１３と、を備える。
【選択図】図１
","特開2010-137728","","特許5267095","拒絶2013-005007","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-137728/34BD8EE0709FEA7DA9DC419BC54B386D5FCC83D582B86D2ABD8CB1F20F655E9D/11/ja"
"特開2010-128667","特願2008-300989","2008/11/26","2010/06/10","運転支援装置及び運転支援方法","日産自動車株式会社","B60K41/00,301@G,B60K41/00,390,B60N2/44,B60N2/64,B60R21/00,626@A,B60W10/20,B60W50/08,260,B60W50/16,B62D6/00,G08G1/16@C,B60N2/90,B60R21/00,993","(57)【要約】
【課題】運転負荷を加重させることなく、乗員に与える<BR>触覚刺激により運転支援情報を伝達する。
【解決手段】所定タイミングにおける車両の走行地点及<BR>び車速を含む走行状態を取得する走行状態取得機能と、<BR>各地点と走行路の環境とが予め対応づけられた走行環境<BR>を参照し、車両の走行状態に基づいて、車両とその車両<BR>の乗員の仮想注視点との離隔度を算出するとともに、そ<BR>の離隔度を含む所定離隔領域における車両の将来走行位<BR>置を算出する将来走行位置算出機能と、走行環境を参照<BR>し、将来走行位置を走行する際の理想走行位置を取得し<BR>、この理想走行位置に対する将来走行位置の偏差に基づ<BR>いて、車両の誘導量を算出する誘導量算出機能と、算出<BR>された誘導量に応じた触覚刺激を含む運転支援情報を乗<BR>員に与えさせる情報伝達機能と、を実行するコントロー<BR>ラ１０を備える。
【選択図】  図１
","特開2010-128667","","特許5332549","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-128667/CCA4F61088E66AE9C573775CE76DD5770818D2C60D26CB3D9C0E32CFCFA3B9C2/11/ja"
"特開2010-125923","特願2008-301003","2008/11/26","2010/06/10","緊急退避装置","トヨタ自動車株式会社","B60K28/06@Z,B60K41/00,301@A,B60K41/00,301@F,B60K41/00,301@G,B60K41/00,380,B60K41/00,430,B60K41/00,440,B60K41/00,502,B60K41/00,612@C,B60K41/00,612@K,B60W10/06,B60W10/18,284,B60W10/184,B60W10/20,B60W30/00,B60W40/04,B60W40/08,B60W50/02,G08B21/06,G08G1/16@F","(57)【要約】
【課題】道路の形状に対応して自車両を停止させること<BR>が可能な緊急退避装置を提供する。
【解決手段】緊急退避制御ユニット３０は、ナビゲーシ<BR>ョンシステム２２、インフラ情報取得センサ２４、ミリ<BR>波センサ２６及び前方認識カメラ２８が取得した自車両<BR>１が走行する道路の形状に関する道路形状情報に応じて<BR>自車両１を停止させる停止位置を決定し、車室内カメラ<BR>１２等が検出した運転者の意識レベルが設定された閾値<BR>以下であるときに、スロットル制御ユニット３２、ブレ<BR>ーキ制御ユニット３４及びステアリング制御ユニット３<BR>６が決定した停止位置に自車両１を停止させる。これに<BR>より、道路の形状に対応して自車両１を停止させること<BR>が可能となる。
【選択図】図１
","特開2010-125923","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-125923/97D4F1D4900F6A5122A74E65DEDE6FDFDF068B549D4C5EDE0245C7007AEC566F/11/ja"
"特開2010-115959","特願2008-288877","2008/11/11","2010/05/27","車線変更支援装置","トヨタ自動車株式会社","B60K41/00,301@F,B60K41/00,301@G,B60K41/00,364,B60K41/00,390,B60K41/00,612@J,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,624@F,B60T7/12@B,B60W10/18,284,B60W10/184,B60W10/20,B60W30/08,190,B60W30/09,B60W50/08,260,B60W50/16,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】車線変更の安全性をより正確に判断して所定の<BR>安全制御を行なうことが可能な車線変更支援装置を提供<BR>すること。
【解決手段】自車両が行なう車線変更を検知するための<BR>車線変更検知手段と、前記自車両の車線変更先の車線を<BR>前記自車両の後方側から接近する接近車両における、前<BR>記自車両から見た相対加速度を検出するための相対加速<BR>度検出手段と、前記自車両の速度を検出する速度検出手<BR>段と、前記速度検出手段により検出された速度に基づく<BR>自車両の限界駆動力を算出し、該算出した限界駆動力を<BR>車重で除して算出される限界加速度と、前記相対加速度<BR>検出手段による検出結果に基づく相対加速度と、の差が<BR>閾値以下である場合に所定の安全制御を行なう制御手段<BR>と、を備える車線変更支援装置。
【選択図】図２
","特開2010-115959","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-115959/261ACC92868789D50354F2992EE4F1E22D6B3780243FA5F07F7C1A5A45465511/11/ja"
"特開2010-113532","特願2008-285750","2008/11/06","2010/05/20","車両運転操作判断装置及び車両運転操作判断方法","日産自動車株式会社","B60K41/00,442,B60R1/00@A,B60W40/08,190,B60W40/09,G08G1/00@D,G08G1/16@C","(57)【要約】
【課題】様々な車両周囲の状況変化に対応した運転操作<BR>の良否判断を適切に行うことができる車両運転操作判断<BR>装置を提供する。
【解決手段】車両運転操作判断装置は、運転者が運転す<BR>る車両が走行中の道路の中央線から車両中央までの横方<BR>向位置を横位置センサ１２によって計測し、計測した横<BR>方向位置に基づいて評価部１５によって走行軌跡を算出<BR>し、算出した走行軌跡を、走行した道路毎に車両軌跡デ<BR>ータベース１７に記憶する。そして、車両運転操作判断<BR>装置は、同じ道路について車両軌跡データベース１７に<BR>記憶された複数の走行軌跡に基づいて、運転者の運転操<BR>作の良否を評価部１５によって判断する。
【選択図】図１
","特開2010-113532","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-113532/9E02A393529392F5BCB8C7C120CCB904E3BA78D20E013CE343B57FB9114B1533/11/ja"
"特開2010-111260","特願2008-285275","2008/11/06","2010/05/20","車速制御装置","本田技研工業株式会社","B60K31/00@Z,B60K41/00,320,B60K41/00,380,B60K41/00,440,B60W30/14,B60W40/06,B60W40/08,G08G1/16@C","(57)【要約】
【課題】車両の運転者によって制限速度が視認された場<BR>合にのみ自車両の速度変更を行い、運転者に不快感や違<BR>和感を与えるのを防止することができる車速制御装置を<BR>提供する。
【解決手段】車室内に配置され運転者による操作入力が<BR>可能なスイッチ６と、運転者の視点位置を検知する注視<BR>方向検出部５と、道路標識および道路標示の位置と運転<BR>者の視点位置とが一致した状態でスイッチ６からの入力<BR>があったことを判定する注視対象判定部７とを備え、速<BR>度制御部８は、注視対象判定部７により道路標識および<BR>道路標示の位置と運転者の視点位置とが一致した状態で<BR>スイッチ６からの入力があったと判定された場合に、自<BR>車両の速度が制限速度になるように速度制御を行うこと<BR>を特徴とする。
【選択図】図１
","特開2010-111260","","特許5286035","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-111260/8C57CD76BBD05D170B3806BE065BBB98E840145E3C603C63EA6170DE5637F6BF/11/ja"
"特開2010-105553","特願2008-280034","2008/10/30","2010/05/13","運転操作支援装置及び運転操作支援方法","日産自動車株式会社","B60K41/00,301@F,B60K41/00,301@G,B60K41/00,364,B60K41/00,390,B60R21/00,627,B60T7/12@C,B60W10/00,132,B60W10/18,284,B60W10/184,B60W10/20,B60W30/08,190,B60W30/09,B60W50/08,260,B60W50/16,B62D6/00,G08G1/16@C,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】運転者の運転操作の意図や自車両の周囲環境に<BR>適していない制御介入がなされることによって制御介入<BR>に対し運転者が違和感を感じることを防止する。
【解決手段】車両制御コントローラ１２が、障害物に車<BR>両１が接触することを回避するための車両１の走行経路<BR>を回避経路として算出し、運転者の運転状態の危険度と<BR>車両１の走行環境の危険度とに基づいて算出された回避<BR>経路を自車両が走行するために必要な自車両の制御量を<BR>補正し、補正された制御量に従って車両１の走行状態を<BR>制御する。このような構成によれば、運転者の状態と車<BR>両１の周囲環境の危険度の両方を考慮して運転者の運転<BR>操作を支援することができるので、制御介入に対し運転<BR>者が違和感を感じることを防止できる。
【選択図】図１
","特開2010-105553","","特許5195295","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-105553/C118278819C09E88D14CC002B1FEB7CF43113E2C8FD07687CA3BDDA1FD000613/11/ja"
"特開2010-100138","特願2008-272357","2008/10/22","2010/05/06","運転支援装置","トヨタ自動車株式会社","B60K41/00,301@F,B60K41/00,301@G,B60K41/00,362,B60K41/00,364,B60K41/00,390,B60K41/00,442,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,624@F,B60R21/00,626@B,B60R21/00,626@E,B60R21/00,627,B60T7/12@C,B60W10/18,284,B60W10/18,B60W10/184,B60W10/20,B60W30/08,190,B60W30/08,195,B60W30/09,B60W30/095,B60W40/08,190,B60W40/09,B60W50/08,240,B60W50/08,260,B60W50/14,B60W50/16,G08G1/16@C,G08G1/16@F,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】運転支援装置に対する運転者の依存や過信を抑<BR>制する。
【解決手段】この運転支援装置１０では、ＥＣＵ１３に<BR>おいて、自車両１の目標経路が演算されると共に、自車<BR>両１の走行状態に基づいて将来経路が推定され、これら<BR>目標経路及び将来経路に基づいて、自車両１における運<BR>転者の回避操作の適否及び回避操作量の適否が判定され<BR>る。回避操作が適切で且つ回避操作量が不適切と判定さ<BR>れた場合には、走行支援装置１７がＥＣＵ１３で制御さ<BR>れて走行支援が実行される一方、回避操作が不適切と判<BR>定された場合には、警報装置１６がＥＣＵ１３で制御さ<BR>れて警報が発せられる。つまり、運転者の回避操作が適<BR>切ではあるものの回避操作量が不適切の場合にのみ走行<BR>支援が行われ、回避操作が不適切の場合、運転者自身に<BR>よる適切な回避操作が警報で促されることとなる。
【選択図】図１
","特開2010-100138","","特許5018733","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-100138/08405C322D9B57F482D6C25C8CB554A9EF836494EB78446838F81D2CB4437BDD/11/ja"
"特開2010-083402","特願2008-256650","2008/10/01","2010/04/15","車速制御装置","トヨタ自動車株式会社","B60K31/00@Z,B60K41/00,301@A,B60K41/00,301@F,B60K41/00,320,B60K41/00,380,B60K41/00,442,B60K41/00,610@B,B60K41/20,B60T7/12@F,B60W10/00,120,B60W10/04,B60W10/06,B60W10/18,288,B60W10/18,B60W10/188,B60W30/14,B60W40/08,190,B60W40/09,F02D29/02,301@C","(57)【要約】
【課題】運転者の感覚に合った走行が可能な適切な目標<BR>車速に変更できる車速制御装置を提供することを課題と<BR>する。
【解決手段】目標車速に基づいて車両の車速を制御する<BR>車速制御装置であって、運転者の特性を推定する運転者<BR>特性推定手段と、走行中の道路形状を取得する道路形状<BR>取得手段と、運転者特性推定手段で推定した運転者の特<BR>性と道路形状取得手段で取得した道路形状に基づいて目<BR>標車速を変更する目標車速変更手段とを備えることを特<BR>徴とする。
【選択図】図４
","特開2010-083402","","特許5056707","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-083402/B74DDC5ABBAC7FF475A2602FDCD64DDCE0AE2BC6E0305AB179A0A4B37965D1AC/11/ja"
"特開2010-083205","特願2008-251782","2008/09/29","2010/04/15","衝突警戒車両認知支援装置","株式会社デンソー","A61B3/10@B,A61B5/18,A61B8/00,B60K41/00,440,B60R21/00,624@C,B60R21/00,628@C,B60R21/00,628@Z,B60W40/08,G06T1/00,330@B,G08G1/09@H,G08G1/16@F,H04N5/225@C,G06T7/00,650@B,H04N5/225,H04N5/232,290,B60R21/00,991,B60R21/00,992,B60R21/00,993,A61B3/113,G06T7/00,650,H04N23/00,H04N23/60,500","(57)【要約】
【課題】  運転者の認知レベルが低下した場合に、衝突<BR>警戒車両の接近認知をタイムリーかつ的確に支援できる<BR>衝突警戒車両認知支援装置を提供する。
【解決手段】  衝突警戒車両の接近に対する運転者の生<BR>体的な認知可能度をその都度特定し、該認知可能度が一<BR>定レベル未満に低下した場合に、特有の認知支援出力を<BR>行なう。これにより、運転者の認知レベルが低下した場<BR>合に、衝突警戒車両の接近認知をタイムリーかつ的確に<BR>支援することができる。
【選択図】  図１
","特開2010-083205","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-083205/8F4FC7DBC9F8789D8DC2A5485FD36E06541FFDF74FFB0B0553548A217ABAE49E/11/ja"
"特開2010-076616","特願2008-247664","2008/09/26","2010/04/08","車間距離制御装置","トヨタ自動車株式会社","B60K31/00@Z,B60K41/00,301@A,B60K41/00,301@D,B60K41/00,301@F,B60K41/00,322,B60K41/00,442,B60K41/00,610@C,B60K41/00,612@J,B60W10/06,B60W10/10,B60W10/18,284,B60W10/184,B60W30/16,B60W40/08,190,B60W40/08,B60W40/09","(57)【要約】
【課題】より快適な運転フィーリングを実現することが<BR>できる車間距離制御装置を提供すること。
【解決手段】本発明による車間距離制御装置１は、自車<BR>両の車速を検出する車速検出手段２ａと、先行車両を検<BR>出するとともに自車両と先行車両との車間距離を検出す<BR>る車間距離検出手段２ｂと、車間距離を車速で除して算<BR>出された車間時間を設定車間時間に制御する車間距離制<BR>御を行う車両制御手段２ｃと、車線変更の開始及び終了<BR>を検出する車線変更検出手段２ｄと、運転者の顔向きを<BR>検出する顔向き検出手段２ｅとを備えるとともに、車線<BR>変更検出手段２ｄにより車線変更の終了が検出されて、<BR>車間距離検出手段２ｂにより先行車両が検出されずに、<BR>顔向き検出手段２ｅにより検出された顔向きが前方以外<BR>である場合に、車両制御手段２ｃが車間距離制御による<BR>加速を禁止することを特徴とする。
【選択図】図２
","特開2010-076616","","特許5029556","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-076616/88A4351A76BAEC7DCF9755D469DFB08866947FC44BF4AE9C4EE919484390C8AD/11/ja"
