"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2018-072030","特願2016-208823","2016/10/25","2018/05/10","車載装置、携帯端末特定方法","クラリオン株式会社","G01C21/36,B60W50/10,G08G1/00@X,G08G1/16@A,B60W60/00","(57)【要約】
【課題】車載装置を操作可能な携帯端末を特定できる。
【解決手段】車載装置は、携帯端末と接続され車両に搭<BR>載され、操作入力を受け付ける入力部と、入力部への入<BR>力に基づき演算する演算部と、車載装置を操作可能な携<BR>帯端末を特定し、特定した携帯端末からの操作信号に基<BR>づき演算部に演算させる連携制御部とを備え、連携制御<BR>部は、携帯端末の車両内の位置、または車載装置の情報<BR>に基づき、車載装置を操作可能な携帯端末を特定する。
【選択図】図２
","特開2018-072030","","特許6775381","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-072030/7270023124B6A27130A50B02C3101F4413741C3506B53EDE9055D8EFB3927D74/11/ja"
"特開2018-070114","特願2016-216539","2016/11/04","2018/05/10","運転情報提示装置","株式会社デンソー,株式会社日本自動車部品総合研究所","B60W50/16,B60K28/10@Z,B60W50/10","(57)【要約】
【課題】車両において運転情報の適正提示を担保すると<BR>共に燃費性能及び運転フィーリングを向上させる運転情<BR>報提示装置の提供。
【解決手段】情報提示ＥＣＵ５７は、提示制御モードと<BR>中止制御モードとのうち現在の車両に適用する制御モー<BR>ドを選択し、提示制御モードにて電動アクチュエータ５<BR>３，５４への通電量を継続通電量に制御することで、駆<BR>動荷重Ｆｄ１，Ｆｄ２の出力を継続させる一方、中止制<BR>御モードにて当該通電量を継続通電量より低下した禁止<BR>通電量に制御することで、駆動荷重Ｆｄ１，Ｆｄ２の出<BR>力を禁止する。ワンウェイユニット５５，５６は、電動<BR>アクチュエータ５３，５４への通電量が継続通電量に制<BR>御された電動アクチュエータ５３，５４からフットレス<BR>ト１５への駆動荷重Ｆｄ１，Ｆｄ２の伝達を許可する一<BR>方、当該通電量が禁止通電量に制御された電動アクチュ<BR>エータ５３，５４へのフットレスト１５からの荷重伝達<BR>を遮断して駆動位置を保持する。
【選択図】図２
","特開2018-070114","","特許6614103","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-070114/63D3345DDA424FE8C2E91C722C3D59B9232E64D7ECAE2EA51D91AA1D6B5E76F6/11/ja"
"特開2018-070086","特願2016-215938","2016/11/04","2018/05/10","運転支援装置","マツダ株式会社","B60W40/08,B60W50/14,A61B5/02,710@C,A61B5/04,312@A,B60K23/02@Z,A61B5/0245@C,A61B5/352","(57)【要約】
【課題】視聴覚情報を介してタスク操作期間を運転者が<BR>好感を認識する周期に同調させることができる運転支援<BR>装置を提供する。
【解決手段】運転者による操作手段の一連操作からなる<BR>タスクの実行期間を推定する運転支援装置を含む制御装<BR>置１であって、運転者の心拍数に基づく第１，第２心周<BR>期を記憶する記憶部１１と、操作開始された対象タスク<BR>を検出するクラッチセンサ２６と、対象タスクの操縦中<BR>の運転者に適した推奨操作期間Ｔ１を第１心周期に基づ<BR>いて推定する推奨操作期間推定部１３と、対象タスクの<BR>実操作期間Ｔ２（Ｔ３）を対象タスク以前のタスク実行<BR>時における第２心周期に基づいて推定する実操作期間推<BR>定部１４と、対象タスクの操作終了以前に推奨操作期間<BR>Ｔ１と実操作期間Ｔ２（Ｔ３）の差分ΔＴに基づき報知<BR>する報知手段７を備える。
【選択図】  図１
","特開2018-070086","","特許6365631","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-070086/C78A784465310300D3347CB9542E60839E4741B46D92CDA4B26FF3C744EED292/11/ja"
"特開2018-070040","特願2016-214557","2016/11/01","2018/05/10","車両走行制御装置","トヨタ自動車株式会社","B60W30/14,B60W50/14,B60K35/00@Z,F02D29/02,301@C","(57)【要約】
【課題】
  ルーズコントロール機能を実現する車両走行制御装置<BR>において、制限速度が設定速度よりも大きいときに設定<BR>速度を制限速度に一致させるアクセプト操作を実行可能<BR>であるとき、そのことを運転者に確実に通知する必要が<BR>ある。
【解決手段】
  アクセプト操作を実行可能であるとき、表示装置にお<BR>ける設定速度を表す表示と制限速度を表す表示との間に<BR>付加表示を表示させ、設定速度と制限速度とに関する操<BR>作を実行することができる（即ち、アクセプト操作を実<BR>行できる）ことを運転者に通知する。
【選択図】図７
","特開2018-070040","","特許6555482","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-070040/00E7609EAED59D2F7976A92F34640244C32322A78C4F0E27C85E1BDA7CF1D786/11/ja"
"特開2018-070029","特願2016-214378","2016/11/01","2018/05/10","運転支援装置","アイシン精機株式会社","B60W40/08,B60R21/00,624@G,B60W30/182,B60W50/14,G08G1/16@F,B60R21/00,992,B60R21/00,993,B60W60/00","(57)【要約】
【課題】手動運転への集中力または車両の操作感覚を十<BR>分向上させることが可能な運転支援装置を提供する。
【解決手段】運転支援装置は、移動体を自動運転から手<BR>動運転に切り替える前に予め定められた条件を満たした<BR>場合、運転者へ操作指示を出力させる指示部と、前記操<BR>作指示に対応して受け付けた前記運転者の操作が前記手<BR>動運転への権限委譲のために予め定められた基準を満た<BR>さない場合、前記運転者を覚醒させるための刺激または<BR>運転に関するアドバイスを出力させる出力部とを備える<BR>。
【選択図】図３
","特開2018-070029","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-070029/7692567F271BD55619E4C9AC65979DCA3D77A11F476A6B9D29F4563F0B0C71AB/11/ja"
"特開2018-070021","特願2016-214202","2016/11/01","2018/05/10","運転支援装置","トヨタ自動車株式会社","B60W50/12,B60W30/165","(57)【要約】
【課題】自車両を運転するドライバが異常であると判定<BR>された場合に、自車両の前方を走行する先行車両に追従<BR>して走行する追従制御を行う運転支援装置において、追<BR>従制御が開始されたときに自車両が加速することを防ぐ<BR>。
【解決手段】自車両を運転するドライバの状態を判定す<BR>る状態判定手段と、自車両の前方を当該自車両の車速よ<BR>りも低速で走行する低速先行車両の中から制御対象車両<BR>を判定する制御判定手段と、自車両が制御対象車両に追<BR>従して走行するように車速制御及び操舵角制御を含む追<BR>従制御を実施する車両制御手段と、を備える。制御判定<BR>手段は、低速先行車両のうち自車両の車線と同一車線又<BR>は低速車線を走行する車両を制御対象車両と判定する。<BR>また、車両制御手段は、ドライバが異常であると判定さ<BR>れた場合に、制御対象車両に対する追従制御を自動的に<BR>開始し、制御対象車両が停止した場合に自車両を停止さ<BR>せる。
【選択図】図２
","特開2018-070021","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-070021/767BDFB1CE91F851BE51E4142748F8FB87B9927E680C2ED76834A894DFB3E078/11/ja"
"特開2018-069968","特願2016-213053","2016/10/31","2018/05/10","自動運転切替案内装置および自動運転切替案内方法","アルパイン株式会社","B60W50/14,B60W30/00,G08G1/16@C,B60W60/00","(57)【要約】
【課題】自動運転の制御アルゴリズムとは異なる性向で<BR>手動運転をしている車両を道路上から減らすことを可能<BR>にする「自動運転切替案内装置および自動運転切替案内<BR>方法」を提供する。
【解決手段】手動運転中に、自動運転のアルゴリズムを<BR>バックグラウンドで動作させ、手動運転による挙動と自<BR>動運転による挙動との相違を検出する挙動相違検出部１<BR>３と、相違が検出されたときの状況を示す状況情報を記<BR>録する状況情報記録部１４と、記録された状況情報を用<BR>いて、自動運転への切り替えを推奨する状況であるか否<BR>かを判定する走行状況判定部１５と、そのような状況で<BR>あると判定された場合、手動運転から自動運転に切り替<BR>えることを案内する切替案内部１６とを備え、切り替え<BR>を推奨する状況で自動運転への切り替えをドライバーに<BR>促すことにより、自動運転に切り替えて走行するドライ<BR>バーが増えるようにする。
【選択図】図１
","特開2018-069968","","特許6833271","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-069968/6DC4D4849799D294C312E175870D405C014552AF1958EEC70005B12B9D06603B/11/ja"
"特開2018-069940","特願2016-212438","2016/10/31","2018/05/10","車輌用アクセルペダル装置","株式会社イマージュ,田山　修一","B60K26/02,B60W50/10,B60W30/14","(57)【要約】
【課題】自動運転時にフットレスト化されるアクセルペ<BR>ダルを備えた車輌用アクセルペダル装置において、自動<BR>運転の解除時に運転者に違和感なく手動運転に切替可能<BR>にする。
【解決手段】アクセルペダル装置７は、アクセルペダル<BR>４を所望の操作位置に移動させるためのアクセルペダル<BR>アクチュエータ１８と、アクセルペダルの操作量を検出<BR>するアクセルペダル操作量センサ１７とを備える。アク<BR>セルペダル制御ユニット２６は、アクセルペダルの踏込<BR>操作による自動運転の解除時に、アクセルペダル操作量<BR>センサによりアクセルペダルの踏込位置を検出し、手動<BR>運転への切替直前のスロットル開度に対応するアクセル<BR>ペダルの操作位置を計算し、該操作位置にアクセルペダ<BR>ルをアクセルペダルアクチュエータによって移動させる<BR>。
【選択図】図５
","特開2018-069940","","特許6761324","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-069940/90243513DB406B909E5338A16889FD0618442EA69E8B41754EDF38298BFB66D6/11/ja"
"特開2018-069939","特願2016-212437","2016/10/31","2018/05/10","車輌用アクセルペダル装置","株式会社イマージュ,田山　修一","B60K26/02,G05G1/30@E,G05G5/03@Z,B60W50/10,B60W30/14,B60W60/00","(57)【要約】
【課題】自動運転時にフットレスト化されるアクセルペ<BR>ダルを備えた車輌用アクセルペダル装置において、運転<BR>者が自動運転中であることを容易に体感することができ<BR>る。
【解決手段】アクセルペダル装置７は、手動運転時にア<BR>クセルペダル４に踏込方向と逆向きに通常の反力を付与<BR>する第１反力付与手段２１と、自動運転時にアクセルペ<BR>ダル４に対して踏込方向と逆向きの付加反力を発生する<BR>第２反力付与手段２２とを有する。自動運転の開始によ<BR>り、第２反力付与手段の付加反力によって、アクセルペ<BR>ダルは、踏み込まれていない基準位置Ｐ0を越えて踏込<BR>方向とは逆向きに、第１又は第２揺動位置Ｐα、Ｐβま<BR>で揺動してその位置に保持され、付加反力以上の踏力を<BR>かけなければ踏み込むことができないように、フットレ<BR>スト化される。
【選択図】図３
","特開2018-069939","","特許6761323","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-069939/27765EA1FABD89C0ED64418EC13A6626D92471C607409710E31222A2417C5579/11/ja"
"特開2018-069888","特願2016-210765","2016/10/27","2018/05/10","車両制御装置及び回避動作制御方法","本田技研工業株式会社","B60W10/00,132,B60R21/00,624@B,B60R21/00,624@C,B60W10/184,B60W10/20,B60W30/085,B60W30/09,B60T7/12@C,G08G1/16@C,B60R21/00,992,B60R21/00,993,B60W50/08","(57)【要約】
【課題】車両制御装置による回避対象の回避動作をより<BR>適切に行う。
【解決手段】車両制御装置１０は、自車１２に搭載され<BR>、自動運転又は運転支援により回避対象１４に対する回<BR>避動作を行う。車両制御装置１０は、自車の周辺環境を<BR>検出する外界センサ２４と、自車１２の運転者によるス<BR>テアリング１６の把持力を検出する把持力検出センサ２<BR>８を備える。さらに車両制御装置１０の車両制御システ<BR>ム１８は、周辺環境の情報と把持力の情報とに基づき、<BR>回避動作における自車１２の制御内容を設定する。
【選択図】図３
","特開2018-069888","","特許6623141","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-069888/D0343E71092096610B4F27B5F49E0E21E60DE25541A70644186C171F595863A0/11/ja"
"特開2018-069765","特願2016-207974","2016/10/24","2018/05/10","適正状態判定方法及び適正状態判定装置","日産自動車株式会社","B60W40/08,A61B5/02,800@Z,A61B5/04,320@A,A61B5/18,A61B5/026,140","(57)【要約】
【課題】運転者が運転に適した状態にあるか否かを精度<BR>よく推定する。
【解決手段】適正状態判定方法では、運転者に違和感を<BR>与え得る車両挙動又は周囲環境の変化が発生したとき（<BR>Ｓ３）に検出した運転者の生体情報に基づいて、運転者<BR>が違和感を覚えているか否かを判定する（Ｓ４）。運転<BR>者が違和感を覚えていると判定した場合に運転者が運転<BR>に適した状態であると判定する（Ｓ５）。
【選択図】図３
","特開2018-069765","","特許7043726","拒絶2021-012578","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-069765/49B40823B953E8D494633A8523E02568A8389E686B164C7EF17BFBB13EF244C8/11/ja"
"特開2018-068927","特願2016-215935","2016/11/04","2018/05/10","車両用操作期間推定装置","マツダ株式会社","A61B5/02@Z,G05G5/03@Z,G05G5/03@A,F16H63/50,F16H63/40,A61B5/02@C,A61B5/02@D,B60W40/08","(57)【要約】
【課題】運転状況に拘らず運転者に適したタスク実行時<BR>間を推定することができる車両用操作期間推定装置を提<BR>供する。
【解決手段】運転者による操作手段の一連操作からなる<BR>タスクの実行期間を推定する車両用操作期間推定装置に<BR>おいて、運転者の周期的生体現象に基づく第１，第２心<BR>周期を記憶する記憶部１１と、操作開始された対象タス<BR>クを検出するクラッチセンサ２６と、クラッチセンサ２<BR>６により検出されたクラッチ６の対象タスクの操作期間<BR>を第１，第２心周期に基づいて推定する推奨操作期間推<BR>定部１３及び実操作期間推定部１４とを備え、半随意運<BR>動状態の周期に基づいて運転者による対象タスクの操作<BR>期間を推定している。
【選択図】  図１
","特開2018-068927","","特許6477665","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-068927/88F15AC5FFAEADCF470783F66DE53363ECB134B4B4DE80E86B13297862C7BA44/11/ja"
"特開2018-068697","特願2016-212624","2016/10/31","2018/05/10","診断支援装置及び診断支援システム","株式会社デンソー","A61B5/00,102@C,B60W40/08","(57)【要約】
【課題】車両の運転の妨げにならないようにユーザの診<BR>断を支援する。
【解決手段】脈波センサ３０１を用いてユーザの心拍数<BR>を計測する心拍計測部３０２と、脈波センサ３０１を用<BR>いてユーザの血圧を計測する血圧計測部３０３と、計測<BR>した心拍数若しくは血圧が異常か否かを判定する異常判<BR>定部３０５と、ユーザが乗車中の車両が停車したかを判<BR>定する停車判定部３０６と、異常判定部３０５で心拍数<BR>若しくは血圧が異常と判定したことに基づいた問診を行<BR>う提示部３５とを備え、提示部３５は、異常判定部３０<BR>５で心拍数若しくは血圧が異常と判定した場合であって<BR>も、停車判定部３０６で車両が停車したと判定するまで<BR>は問診を行わない。
【選択図】図３
","特開2018-068697","","特許6724724","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-068697/428D35BE9A4E4D91EF4BECEA918864935B19CB9BF5223A5CFE024F503BFD7845/11/ja"
"再表2018/074586","特願2018-545769","2017/10/20","2018/04/26","自動運転支援装置、自動運転車、自動運転支援方法および自動運転支援プログラム","三菱電機株式会社","G08G1/16@A,G01C21/26@A,B60W50/14,B60W60/00","(57)【要約】
  自動運転支援装置（１００）は、ダイナミックマップ<BR>データを利用して自動運転する自動運転車（１０）に搭<BR>載されている。ダイナミックマップ記憶部（１４１）は<BR>、ダイナミックマップデータを記憶する。利用条件記憶<BR>部（１４２）は、ダイナミックマップデータの利用条件<BR>が設定された利用条件情報を記憶する。判定部（１２０<BR>）は、ダイナミックマップ記憶部（１４１）に記憶され<BR>ているダイナミックマップデータと、利用条件記憶部（<BR>１４２）に記憶されている利用条件情報とに基づいて、<BR>自動運転車（１０）による自動運転の可否を判定する。
","WO2018/074586","","特許6768077","","再表2018/074586","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-074586/42312C129D07F515110EAD03B9EDCC3EF1CDD1F7C63DE54902732677F15806C9/19/ja"
"特表2019-533604","特願2019-520833","2017/08/08","2018/04/26","車両の高度自動運転モードが停止された場合に運転者を支援するための方法および装置","ロベルト・ボッシュ・ゲゼルシャフト・ミト・ベシュレンクテル・ハフツング","B60W50/08,B60W40/08,B60W30/09,B60W30/12,G08G1/16@F,B60W60/00","(57)【要約】
  本発明は、車両（１００）の高度自動運転モードが停<BR>止された場合に運転者（１０４）を支援する方法（５０<BR>０）に関する。この場合、運転者（１０４）による車両<BR>（１００）の制御の引継ぎを表す引継ぎ信号、および補<BR>足情報が読み取られる。補足情報は、運転者（１０４）<BR>を表す画像情報（１０８）および／または運転者（１０<BR>４）による車両（１００）の制御を表す車両制御情報を<BR>含む。さらなるステップで、引継ぎ信号および補足情報<BR>を使用して運転者（１０４）の注意度が決定される。最<BR>終的に、制御を引き継ぐ場合に車両（１００）の少なく<BR>とも１つの運転者支援機能を制御することにより運転者<BR>（１０４）を支援するために、注意度を使用して支援信<BR>号（１１０）が出力される。
","特表2019-533604","","特許6746784","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-533604/8AB5450CAD0BEE5A1F338656333F09F34A5C476C1AC7143B60C0DD6B1669AD11/11/ja"
"特開2018-067198","特願2016-206252","2016/10/20","2018/04/26","走行支援装置","矢崎総業株式会社","G08G1/16@F,B60W50/14,B60W40/08,G06T1/00,340@A,G06T1/00,330@Z,G08G1/16@C,G06T7/00,650@Z,G06T7/00,660@A,G06T7/00,650","(57)【要約】
【課題】運転者の運転に関わる挙動に起因して危険な状<BR>況が発生することを防止するために役立つ走行支援装置<BR>を提供すること。
【解決手段】車両の走行状態と、運転者の運転操作と、<BR>運転者の視線方向とを検出し、実際の運転操作状況や車<BR>両の状況に合わせて、事前に記憶した視線方向のパター<BR>ンデータと運転者の実際の視線方向とを比較することに<BR>より、危険な状況を自動的に検知して警報を出力する。<BR>わき見運転を検知する場合には、視線方向が所定領域を<BR>外れている時間の割合を算出し、この時間割合を閾値と<BR>比較する。所定領域は運転状況、車速、走行地点の危険<BR>度に合わせて自動的に切り替える。発進の際には、視線<BR>の方向に基づき運転者の意図する進行方向を推定し、実<BR>際の進行方向と一致しない場合には、誤発進を検知して<BR>警報を出力する。運転者の安全不確認を検知して警報を<BR>出力する。
【選択図】図１
","特開2018-067198","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-067198/CBD95E4B6A8E6608F6FAAD3B7FD929EC9A0B860941C42884CC4285378E04A158/11/ja"
"特開2018-066704","特願2016-207014","2016/10/21","2018/04/26","経路設定装置、経路設定方法及び経路設定プログラム","富士通テン株式会社","G01C21/34,B60W50/10,B60W40/02,B60W60/00","(57)【要約】
【課題】自動運転中に運転者が経路の変更操作を行える<BR>ようにしつつ、手動運転中に経路の変更操作を行ってし<BR>まうことを防止する技術の提供を課題とする。
【解決手段】車両の経路を設定する経路設定装置であっ<BR>て、前記車両が自動運転中か否かを判定する自動運転判<BR>定部と、表示装置に表示されたユーザインタフェイスに<BR>対するユーザの操作を検出する操作検出部と、前記操作<BR>検出部によって前記操作を検出した際、自動運転中であ<BR>れば前記操作に基づいて目的地又は経由地を設定し、自<BR>動運転中でなければ前記操作を無効とする設定部とを備<BR>える。
【選択図】図１
","特開2018-066704","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-066704/33ECE048BF81CEF55E25A198864ADF2F601CA3678C797D3AC738929E86C3C698/11/ja"
"特開2018-065515","特願2016-206562","2016/10/21","2018/04/26","運転切替装置","パイオニア株式会社","B60W30/182,G01C21/26@A,B62D6/00,B60W50/14,B62D101:00,B60W60/00","(57)【要約】
【課題】ドライバーの負担を軽減することができる運転<BR>切替装置を提供する。
【解決手段】次区間通過予測時間算出部２が次区間距離<BR>Ｄを取得して、その次区間距離Ｄと走行速度Ｓとに基づ<BR>いて通過予測時間Ｔ１を算出する。そして、運転モード<BR>切替判定部４は、次区間通過予測時間算出部２が算出し<BR>た自動運転推奨区間又は手動運転推奨区間についての通<BR>過予測時間Ｔ１が運転モード切替時間Ｔ２の２倍に余裕<BR>値αを加算した時間未満の場合、車両を自動走行させる<BR>自動運転モードと手動で走行させる手動運転モードとを<BR>切り替える運転モード切替部５における切り替えを行わ<BR>ないように制御する。
【選択図】図１
","特開2018-065515","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-065515/9193BB1B53170D000173C5E1B6F15A96FD90B91528EF4A443CA9C805ED38ADE2/11/ja"
"特開2018-065503","特願2016-206236","2016/10/20","2018/04/26","車両走行制御装置","トヨタ自動車株式会社","B60W30/14,B60W50/14","(57)【要約】
【課題】
  アダプティブクルーズコントロール機能を実現する車<BR>両走行制御装置において、増速スイッチ及び減速スイッ<BR>チの長押し操作によって、制限速度が設定速度よりも大<BR>きいときに設定速度を制限速度に一致させる上アクセプ<BR>ト処理、制限速度が設定速度よりも小さいときに設定速<BR>度を制限速度に一致させる下アクセプト処理、設定速度<BR>を段階的に上昇させるアクセル処理、及び、設定速度を<BR>段階的に減少させるコースト処理の何れが実行されるの<BR>か判りにくい。
【解決手段】
  上アクセプト処理及び下アクセプト処理が実行可能で<BR>あるとき、上アクセプト表示及び下アクセプト表示を表<BR>示装置に表示させ、アクセル処理及びコースト処理が実<BR>行可能であるとき、アクセル表示及びコースト表示を表<BR>示装置に表示させる。
【選択図】図４
","特開2018-065503","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-065503/8FDD926F87152CBF84A0DD2C9EAD877053E757D29598DA652B2928E56D0BE5FC/11/ja"
"特開2018-065488","特願2016-205955","2016/10/20","2018/04/26","自動運転装置","三菱自動車工業株式会社","B60W30/06,E05B81/64,B60W50/14,G08G1/00@X,B60W60/00","(57)【要約】
【課題】安全かつ簡便に、車両の自動運転を開始するこ<BR>とができる自動運転装置を提供する。
【解決手段】車両のドアを施錠する施錠装置１１と、運<BR>転者の施錠操作に対応して、施錠装置１１の施錠を行う<BR>施錠制御手段１２と、施錠装置１１の施錠状態を検知す<BR>る施錠検知手段１３と、施錠検知手段１３による施錠状<BR>態であることの検知結果を受けて、前記車両の自動運転<BR>を開始する自動運転制御手段１４と、を備えた自動運転<BR>装置１０を構成する。
【選択図】図１
","特開2018-065488","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-065488/7AB715A4BD901388A6B1CE6748982E8ACC5165EC8A9A0815D75D1B956B4EA93B/11/ja"
"特開2018-065446","特願2016-204890","2016/10/19","2018/04/26","運転支援装置","マツダ株式会社","B60W40/08,B60W50/08,B60W50/14,B60W50/16,A61B5/02,710@C,A61B5/02,634@L,A61B10/00@H,A61B5/22@B,A61B5/18,A61M21/00@B,G08G1/16@A,A61B5/22,100,A61B5/022,400@L,A61B5/0245@C","(57)【要約】
【課題】パラメータを介して期待感と達成感を可視化す<BR>ることにより運転者の心身状態を車両の操縦を介して活<BR>性化することができる運転支援装置を提供する。
【解決手段】運転者の身体的な体性神経系活性度ｔを運<BR>動量センサ４を介して検出する体性神経系活性度検出部<BR>１１と、車両の操縦に伴う運転者の精神的な自律神経系<BR>活性度ｇを生体センサ５を介して検出する自律神経系活<BR>性度検出部１２と、体性神経系活性度ｔを制御可能な知<BR>覚量制御装置２と、自律神経系活性度ｇを制御可能な効<BR>果音発生装置３と、ＥＣＵ７を備え、ＥＣＵ７は、体性<BR>神経系活性度ｔ及び自律神経系活性度ｇが同一方向に移<BR>行するように知覚量制御装置２と効果音発生装置３を制<BR>御している。
【選択図】  図２
","特開2018-065446","","特許6365621","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-065446/5A03E013BFC4F9481F48D2D3B812D78E90CB9C963FB8A440ABE83A74B5CEFE5E/11/ja"
"特開2018-065445","特願2016-204889","2016/10/19","2018/04/26","運転支援装置","マツダ株式会社","B60W40/08,B60W50/08,A61B5/02,710@C,A61B10/00@H,A61B5/18,G08G1/16@A,A61B5/0245@C","(57)【要約】
【課題】パラメータを介して期待感と達成感を可視化す<BR>ることにより運転者の心身状態を車両の操縦を介して活<BR>性化することができる運転支援装置を提供する。
【解決手段】運転者の身体的な体性神経系活性度ｔを運<BR>動量センサ４を介して検出する体性神経系活性度検出部<BR>１１と、車両の操縦に伴う運転者の精神的な自律神経系<BR>活性度ｇを生体センサ５を介して検出する自律神経系活<BR>性度検出部１２と、体性神経系活性度ｔを制御可能な知<BR>覚量制御装置２と、自律神経系活性度ｇを制御可能な効<BR>果音発生装置３と、ＥＣＵ７を備え、ＥＣＵ７は、体性<BR>神経系活性度検出部１１及び自律神経系活性度検出部１<BR>２によって検出された体性神経系活性度ｔ及び自律神経<BR>系活性度ｇが体性神経系活性度ｔ及び自律神経系活性度<BR>ｇによって規定された座標系のバランスゾーンＡ内に移<BR>行するように知覚量制御装置２と効果音発生装置３の少<BR>なくとも一方を作動させている。
【選択図】  図２
","特開2018-065445","","特許6350977","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-065445/5A095DFB06187DD109FC2D5EBA0D5B80DA2C07FAB2C53A46029D81450067AA1B/11/ja"
"特開2018-065441","特願2016-204659","2016/10/18","2018/04/26","車両制御システム、車載制御装置及びコンピュータプログラム","株式会社オートネットワーク技術研究所,住友電気工業株式会社,住友電装株式会社","B60W50/10,B60R25/24,B60W50/14,G08G1/16@A,G08G1/09@F,H04Q9/00,301@B,H04M11/00,301,B60W60/00","(57)【要約】
【課題】車両制御システム、車載制御装置及びコンピュ<BR>ータプログラムの提供。
【解決手段】車載制御装置は、位置情報を含み、位置情<BR>報により特定される位置までの自動運転を車両に指示す<BR>る信号を受信する受信部と、受信部にて受信した信号に<BR>含まれる位置情報に基づき、位置情報により特定される<BR>位置までの自動運転を開始させる自動運転制御部と、携<BR>帯機を探索する探索信号を定期的に送信する送信部と、<BR>探索信号を受信した携帯機より送信され、携帯機によっ<BR>て計測された前記信号強度の情報を含む応答信号を受信<BR>した場合、受信した応答信号に含まれる信号強度の情報<BR>に基づいて、車両に対する前記携帯機の相対位置を特定<BR>する特定部と、自動運転の開始後に特定部が相対位置を<BR>特定した場合、特定した相対位置に基づいて、車両を携<BR>帯機の位置へ誘導する車両誘導部とを備える。
【選択図】図９
","特開2018-065441","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-065441/3B46D40FF71B6547B612CCF4B9BAF10709EA58766560242FD7BDFFBD76E87AD0/11/ja"
"特開2018-065435","特願2016-204483","2016/10/18","2018/04/26","車両の表示装置","トヨタ自動車株式会社","B60W50/14,B60R16/02,640@K,B60W40/076,B60W30/182,F16H61/682,F16H63/42,F16H59/66,F16H59/36,F16H61/02","(57)【要約】
【課題】フリーラン中に、運転者に向けてフリーラン終<BR>了後の車両の走行状態を表示するに際し、ドライバビリ<BR>ティの改善に繋がる表示を行う。
【解決手段】フリーラン開始条件が成立（ＳＴ２でＹＥ<BR>Ｓ判定）してフリーランが開始されると（ＳＴ３）、車<BR>速に応じて、自動クラッチの係合復帰時の変速段毎のエ<BR>ンジン回転速度をタコメータに表示する。また、走行し<BR>ている道路が坂路であるか否かに応じて決定された推奨<BR>変速段および推奨変速段領域を表示する。推奨変速段領<BR>域における推奨変速段に対応するエンジン回転速度領域<BR>の背景色をグラデーションによって濃くする。これによ<BR>り、運転者は、フリーラン中に変速操作を行う場合に、<BR>フリーラン終了後におけるエンジン回転速度を予め把握<BR>しておくことができ、運転者の運転の嗜好や車両の走行<BR>状況に適したエンジン回転速度を得るための変速段を予<BR>め把握しておくことができる。
【選択図】図４
","特開2018-065435","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-065435/7BD84C1F0444A339F2C85538418459702EF5489009A2C7250ADA120E8DEFCAF7/11/ja"
