"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2019-206300","特願2018-103545","2018/05/30","2019/12/05","自動運転車両","本田技研工業株式会社","B60W30/00,B60K6/48,B60K6/54,B60W20/15,B60W10/06,900,B60W50/14,F16H61/02,B60W60/00","(57)【要約】
【課題】災害発生時等に車両を速やかに避難または退避<BR>させる。
【解決手段】自動運転車両は、自動運転車両を走行させ<BR>るために用いられる走行用アクチュエータＡＣと、災害<BR>情報を受信する通信ユニット１７と、通信ユニット１７<BR>により災害情報が受信されると、自動運転車両を所定位<BR>置へ退避または避難するように走行用アクチュエータＡ<BR>Ｃを制御するコントローラ２０と、を備える。走行用ア<BR>クチュエータＡＣは、エンジンおよびモータジェネレー<BR>タの動力を車輪に伝達する動力伝達径路に配置された変<BR>速機の変速比を変更する変速用アクチュエータを含み、<BR>コントローラ２０は、通信ユニット１７により災害情報<BR>が受信されると、変速機の変速比が大きくなるように変<BR>速用アクチュエータを制御する。
【選択図】図２
","特開2019-206300","","特許6962865","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-206300/CCA9B5C4B9D3D291F67BFBB89B6E7648DFD3D12672F952DBBAD6B70F98BBEA72/11/ja"
"特開2019-206299","特願2018-103544","2018/05/30","2019/12/05","車両制御装置","本田技研工業株式会社","B60W50/02,B60W50/10,B60W60/00","(57)【要約】
【課題】変速機が故障した状態で自動運転から手動運転<BR>に切り換わった際の、ドライバにとっての違和感を防止<BR>する。
【解決手段】車両制御装置５０は、手動運転で走行する<BR>手動運転モードと、自動運転で走行する自動運転モード<BR>とに、運転モードを切換可能に構成された車両を制御す<BR>る。この車両制御装置５０は、車両に搭載された変速機<BR>に用いられる変速用アクチュエータ２５を制御するアク<BR>チュエータ制御部５１と、手動運転モードから自動運転<BR>モードに切り換える前に、アクチュエータ制御部５１に<BR>より変速用アクチュエータ２５を動作させ、動作結果に<BR>基づいて変速機の故障の有無を判定する故障判定部５３<BR>と、故障判定部５３により変速機が故障していると判定<BR>されると、自動運転モードへの切換を禁止する指令を出<BR>力する出力部５４と、を備える。
【選択図】図３
","特開2019-206299","","特許6993292","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-206299/F6A9669FC5561743C7CD8B5A4A7A6A10C762450E5B10E24BB4ACAB44CD748D22/11/ja"
"特開2019-206277","特願2018-103103","2018/05/30","2019/12/05","表示装置、表示方法及び表示装置の制御プログラム","日本精機株式会社","B60K35/00@Z,G01C21/36,B60R16/02,640@K,B60W50/14,B60W60/00","(57)【要約】
【課題】自動運転モードに適した手法により情報提供す<BR>ることができるようにする。
【解決手段】車両より車両情報を取得する車両情報取得<BR>部３と、娯楽情報を取得する娯楽情報取得部４と、ドラ<BR>イバーの興味を示す情報を取得する興味情報取得部５と<BR>、画像情報を表示する表示部２と、表示部２を制御する<BR>表示制御部７とを備える。表示制御部７は、自動運転モ<BR>ードにおいては、娯楽情報取得部４で取得して表示部２<BR>により提供可能な娯楽情報をそれぞれ紹介するインデッ<BR>クス情報を、表示部２で順次表示し、ドライバーが興味<BR>を示した娯楽情報を提供する。
【選択図】図１
","特開2019-206277","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-206277/0BE9F775FA68DFA1646471650727F038B4FC71D5EFA1DBD4DD66D614778DE606/11/ja"
"特開2019-206254","特願2018-102390","2018/05/29","2019/12/05","車載用出力制御装置、車載通知システム、及び、車載用出力制御プログラム","三菱電機株式会社","B60R16/02,640@K,B60W50/14,G06F3/0481,B60W60/00","(57)【要約】
【課題】注意喚起する内容に応じて車両の乗員に提示す<BR>る通知情報を適切な出力装置に出力するための制御を行<BR>う車載用出力制御装置を提供する。
【解決手段】車載用出力制御装置１，１ａ，１ｂは、車<BR>両の乗員に提示する通知情報を出力するための制御を行<BR>う車載用出力制御装置１，１ａ，１ｂであって、通知情<BR>報を取得する通知取得部１１と、通知取得部１１が取得<BR>した通知情報の種別に基づいて、当該通知情報の重要度<BR>を決定する重要度決定部１２，１２ａ，１２ｂと、重要<BR>度決定部１２，１２ａ，１２ｂが決定した通知情報の重<BR>要度に基づいて、当該通知情報を出力させる出力装置を<BR>選択する出力選択部１３と、出力選択部１３が選択した<BR>出力装置に当該通知情報を出力させる出力制御情報を生<BR>成する出力制御部１４と、を備えた。
【選択図】図２
","特開2019-206254","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-206254/29E7FBC176478CF4F4630F58B3B6997DA8227D7CD87458D8D8932BFD09509F97/11/ja"
"特開2019-206206","特願2018-101343","2018/05/28","2019/12/05","駆動力制御装置","トヨタ自動車株式会社","B60W30/188,B60K28/10@Z,B60W40/12,B60W50/12,F02D29/02@K,F02D29/02,311@E","(57)【要約】      （修正有）
【課題】前輪と後輪とが別々に段差を乗り越える場合に<BR>、駆動力制限の緩和を適切に行うことにより、ドライバ<BR>ーに煩わしさを感じさせないようにする。
【解決手段】駆動力ＥＣＵは、アクセルペダルが操作さ<BR>れているにも関わらず車両走行が検出されない特定状況<BR>を検出するとＳ１８、特定状況の継続時間に応じた目標<BR>ＧマップＭ＊を選択し、その目標ＧマップＭ＊を使って<BR>駆動力制限を緩和するＳ２０。駆動力ＥＣＵは、特定状<BR>況が解消したときに、現時点における目標ＧマップＭ＊<BR>を特定するマップ選択履歴情報を記憶するＳ２４ととも<BR>に、車両の移動距離Ｌの計測を開始するＳ２５。駆動力<BR>ＥＣＵは、２回目の特定状況が検出されたとき、移動距<BR>離Ｌがホイールベース相当の距離である場合Ｓ２５Ｙｅ<BR>ｓ、マップ選択履歴情報で特定される目標ＧマップＭ＊<BR>を使って駆動力制限の緩和を開始するＳ２８。
【選択図】図３
","特開2019-206206","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-206206/AC173F662407910BC8601AECF5FF7A7770F5F0195DB52D4F12957C38655123DE/11/ja"
"特表2021-526473","特願2020-565823","2019/04/30","2019/11/28","運転者支援方法のためのトレーニング方法、運転者支援方法、制御機器、および制御機器を備えた車両","ロベルト・ボッシュ・ゲゼルシャフト・ミト・ベシュレンクテル・ハフツング","B60W50/08,B60W30/06,B60W40/06","(57)【要約】
  車両（１００）の運転者支援方法のためのトレーニン<BR>グ方法であって、車両（１００）が少なくとも１つのカ<BR>メラ（１０５，１０６，１０７）を含み、以下のプロセ<BR>スステップ、所望の軌道（４００）に沿ってユーザによ<BR>って運転される車両（１００）のトレーニング走行中に<BR>、連続カメラ画像を捕捉するステップ（３１０）と；所<BR>望の軌道（４００）に沿って、運転者支援方法のための<BR>走行コリドー（５００）を、捕捉された連続カメラ画像<BR>の画像処理に依存して確定するステップ（３５０）と；<BR>ディスプレイ（１０３，１２２）上で、捕捉された連続<BR>カメラ画像および／または捕捉された連続カメラ画像に<BR>依存して確定された周囲モデルを表示するステップであ<BR>って、少なくとも確定された走行コリドー（５００）が<BR>、表示に重ね合わされたスーパーインポーズ部として示<BR>されるステップ（３７０）と；走行コリドー（５００，<BR>６００，７００）を車両の電子メモリに保存するステッ<BR>プ（３９５）とを有し、表示の最中に、確定された走行<BR>コリドー（５００，６００）の境界線を適合するための<BR>ユーザの入力を捕捉するステップ（３８０）と、確定さ
","特表2021-526473","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-526473/7D6C0F02A6A9FB5F78671ECF8817493C270BEBCD8DD3A53D5D27DBBD3B59A2E9/11/ja"
"特開2019-204440","特願2018-100893","2018/05/25","2019/11/28","自動運転システム及び自動運転システムの制御方法","トヨタ自動車株式会社","G08G1/16@D,G08G1/09@D,B60W40/04,B60W30/14,B60W50/10,B60W60/00","(57)【要約】
【課題】対象地点における通過の判断を運転者から得て<BR>から車両に対象地点を通過させることができる自動運転<BR>システム及び自動運転システムの制御方法を提供する。
【解決手段】車両の自動運転を実行する自動運転システ<BR>ムであって、自動運転中の車両が車両の走行ルート上に<BR>位置する予め設定された対象地点に接近した場合に、車<BR>両が対象地点を通過するためのトリガ入力を車両の運転<BR>者に求めるトリガ入力要求を行うトリガ入力要求部と、<BR>運転者によるトリガ入力を検出するトリガ入力検出部と<BR>、トリガ入力が検出された場合には車両に対象地点を通<BR>過させ、トリガ入力が検出されなかった場合には車両を<BR>減速させて対象地点を通過させずに停止させる車両制御<BR>部と、を備える。
【選択図】図１３
","特開2019-204440","","特許7110729","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-204440/477C7601E7A27A3C6573169491233847D0C42263A6C3E05FBFADECB292D03E20/11/ja"
"特開2019-204424","特願2018-100747","2018/05/25","2019/11/28","制御装置および制御方法","株式会社デンソー","G08G1/0962,B60W40/02,B60W50/14,B60W40/10,B60W40/12,B60W30/00,G08G1/09@F,B60W60/00","(57)【要約】
【課題】自車両の走行動作情報を他車両において利用可<BR>能な技術を提供する。
【解決手段】制御装置１０は、自車両１００が単位走行<BR>を実行した際の走行環境情報を取得する走行環境情報取<BR>得部１１と、単位走行を実行した際の走行動作情報を取<BR>得する走行動作情報取得部１２と、走行環境情報と走行<BR>動作情報とを外部装置６１０に送信する情報送信部１４<BR>と、同一又は類似の走行環境情報と合わせて他車両５０<BR>１－５０４から送信された走行動作情報が外部装置から<BR>送信された場合に受信する情報受信部１５と、受信した<BR>走行動作情報を利用する走行動作情報利用部１６と、を<BR>備える。
【選択図】図２
","特開2019-204424","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-204424/BA4532896D05ECD5B95DB0DEF54DFE2F7622DBEC4D9ABF52E16A07CED6B9A9F0/11/ja"
"特開2019-202777","特願2019-132592","2019/07/18","2019/11/28","自動運転モードの切替方法、自動運転モードの切替装置及びコンピュータ読み取り可能な記憶媒体","百度在線網絡技術（北京）有限公司","B60W30/182,B60W50/08,B60W40/06,B60W40/09,B60W60/00","(57)【要約】      （修正有）
【課題】ユーザの特徴に応じて適切な調整を行うことが<BR>でき、ユーザの乗り心地に対する不満を解決する自動運<BR>転モードの切替方法、装置及び読み取り可能な記憶媒体<BR>を提供する。
【解決手段】本発明に係る自動運転モードの切替方法、<BR>装置及び読み取り可能な記憶媒体は、自動運転設備に乗<BR>るユーザのアイデンティティを確定し、次に、前記ユー<BR>ザのアイデンティティに基づき、予め記憶された複数の<BR>自動運転モードの中から前記ユーザのアイデンティティ<BR>にマッチする目標自動運転モードを確定し、そして、前<BR>記目標自動運転モードに基づき、自動運転設備が現時点<BR>の自動運転タスクを実行するよう制御するように構成さ<BR>れる。ユーザアイデンティティの差異に応じて、異なる<BR>自動運転モードを用いて現時点の自動運転タスクを実行<BR>することにより、ユーザにそのニーズにより応じる自動<BR>運転設備の乗車体験を提供することができる。
【選択図】図２
","特開2019-202777","","特許6901529","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-202777/C4D50F34AEF906CD0FB33F778AAA4F07A018E04DCC6D48679F305B92372D7942/11/ja"
"特開2019-202772","特願2019-122890","2019/07/01","2019/11/28","運転支援装置及び運転支援プログラム","株式会社デンソー","B60W50/14,B60K35/00@Z,G08G1/16@C","(57)【要約】      （修正有）
【課題】どのような視点で運転すれば安全であるかの術<BR>を運転者に与えるえることができ、運転を適切に支援す<BR>ることができる運転支援装置及び運転支援プログラムを<BR>提供する。
【解決手段】運転支援装置２は、運転者の安全を脅かす<BR>事象の発生が予測されると、その予測された事象の危険<BR>度を取得する危険度取得部１２ｄと、予測された事象に<BR>対する危険対処を危険対処部４に実行させる危険対処制<BR>御部１２ｅと、危険に繋がる要因を危険要因として取得<BR>する危険要因取得部１２ｆと、危険対処制御部が危険対<BR>処を危険対処部４に実行させないと判定し、且つ危険度<BR>が規定値以上であると判定すると、危険要因が存在する<BR>旨を示す情報を提示する提示制御部１２ｇとを有する。
【選択図】図１
","特開2019-202772","","特許6849017","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-202772/1802E12E34F39BA00B9FB41954A9539B7EDEFD94C232EA569BCC0C452052441F/11/ja"
"特開2019-202769","特願2019-114306","2019/06/20","2019/11/28","自動運転制御装置及び車両","エイディシーテクノロジー株式会社,ＣＡＳＥ特許株式会社","B60W40/08,G08G1/16@A,B60W60/00,B60W30/182,G08G1/09@V","(57)【要約】      （修正有）
【課題】必要に応じて、自動で実行中の制御の一部又は<BR>全てを無効としてドライバーの操作に委ねることができ<BR>るようにする。
【解決手段】本開示の１つの側面における車両に搭載さ<BR>れる自動運転制御装置は、周囲情報取得部と、運転モー<BR>ド設定部と、自動制御部とを備える。運転モード設定部<BR>は、車両の運転モードが高度自動化モードに設定されて<BR>いる場合に、予め設定した基本モード切替条件が成立し<BR>た場合、車両の運転モードを基本モードに切り替える。
【選択図】図６
","特開2019-202769","","特許6893602","訂正2022-390192","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-202769/FA061ACBDFD614DE3E3E37C9468FC49DBBA9E2D88FE3F2E9E6B81F99C329C80A/11/ja"
"特開2019-202704","特願2018-100333","2018/05/25","2019/11/28","乗物設定変更システム、変更装置、変更指示プログラム、及び乗物設定変更方法","川崎重工業株式会社,カワサキモータース株式会社","B60W50/10,B62K25/00,B62J99/00@K,B60W30/182,F02D29/02@L,F02D29/02@K,F02D45/00,376@F,F02D45/00,376@H,F02D45/00,376,B62J45/00,B62J99/00,F02D45/00","(57)【要約】
【課題】走行フィーリングに違和感が生じることを抑え<BR>ることができる乗物設定変更システム、変更装置、変更<BR>指示プログラム、及び乗物設定変更方法を提供する。
【解決手段】乗物設定変更システムは、乗物に搭載され<BR>、当該乗物の設定変更を実行する変更装置と、変更装置<BR>に設定変更を指示するための変更指示を変更装置に送信<BR>する指示装置と、を備え、変更装置および指示装置の一<BR>方又は双方は、乗物が走行状態にあるか停止状態にある<BR>かを判定する判定部を有し、変更装置および指示装置の<BR>一方、他方又は双方は、少なくとも乗物が走行状態にあ<BR>ると判定部が判定した場合に、乗物の設定変更を禁止し<BR>、乗物が停止状態にあると判定部が判定した場合に、乗<BR>物の設定変更を許可する、変更許可部を有する。
【選択図】図２
","特開2019-202704","","特許7177605","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-202704/A31572ADF51C2EC4F7FA0314EED6DCAB3C82B225600D7E7AFBCB0868377068AA/11/ja"
"特許6612003","特願2019-540026","2019/04/15","2019/11/27","情報処理装置、情報処理方法及び情報処理プログラム","三菱電機株式会社","B60W40/12,B60W50/14,B60W40/06,F02D29/02@L,F02D29/02@K","(57)【要約】
  情報取得部（１０１）は、車両の走行中の挙動の履歴<BR>が示される挙動履歴情報を取得する。影響推定部（１０<BR>５）は、車両の要素である車両要素への車両の走行によ<BR>る影響を、挙動履歴情報に示される車両の走行中の挙動<BR>の履歴に基づき推定する。診断部（１０６）は、影響推<BR>定部（１０５）により推定された、車両の走行による車<BR>両要素への影響に基づき、車両要素の状態を診断する。
","WO2020/213024","","特許6612003","","再表2020/213024","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-6612003/FF2BD476738542561A2CFDC76CC9654394DC41B84953C82503E9602663B51C4E/15/ja"
"特開2019-200813","特願2019-141006","2019/07/31","2019/11/21","装置、プロセッサ、制御方法、プログラム","パナソニック株式会社","G08G1/16@A,B60W50/14,B60W30/08,G08G1/09@H,B60W60/00","(57)【要約】
【課題】自動操舵モードから手動操舵モードへの切替を<BR>スムーズに実行する技術を提供する。
【解決手段】車両制御装置３００は、車両１２に搭載可<BR>能である。受信部３３０は、他の車両に搭載された無線<BR>装置からの情報を受信する。判定部３３２は、受信部３<BR>３０において受信した情報をもとに、自動操舵モードか<BR>ら手動操舵モードへの切替を判定する。通知部３３４は<BR>、判定部３３２において切替を判定した場合に、手動操<BR>舵モードへの切替を運転者に促す。
【選択図】図５
","特開2019-200813","","特許7028833","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-200813/3E930CD25A0C0F2B7333D08E97EFF5F595698D3FA5FAD9CF11687520699F0C5C/11/ja"
"特開2019-200612","特願2018-094853","2018/05/16","2019/11/21","安全運転支援システム","社会医療法人蘇西厚生会　まつなみリサーチパーク","G08G1/16@F,B60W50/12,B60W40/08,B60W50/14,F02D29/02,321@B,B60Q9/00@J,A61B10/00@H,G08G1/127@B,G08G1/09@F,G08G1/09@V","(57)【要約】
【課題】運転者の認知機能を考慮して車両運転時のサポ<BR>ートを行う安全運転支援システムを提供する。
【解決手段】本発明によると、端末特定情報を備えるウ<BR>ェアラブル端末と、前記運転者へ設問を提示し、前記運<BR>転者から入力された回答から正答率を算出し、前記運転<BR>者の許容情報と前記正答率とを比較して、前記運転者が<BR>運転可能な状態であるかを判定する基準判定部を備える<BR>安全運転支援車載装置と、を備える安全運転支援システ<BR>ムであって、前記許容情報は、所定の正答率であり、前<BR>記基準判定部は、前記運転者から入力された回答の正答<BR>率が前記所定の正答率以上であるかを判定し、前記安全<BR>運転支援車載装置は、前記運転者が運転する車両を制御<BR>する車両制御部に接続し、前記基準判定部の判定結果に<BR>基づいて、前記車両の運行状態を制御する安全運転支援<BR>システム安全運転支援システムが提供される。
【選択図】図１
","特開2019-200612","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-200612/6DE46CE133B7DF6E79DD2E6DC2DF36B4B7B949E093592B8E5A617952F0E7503C/11/ja"
"特開2019-200576","特願2018-094493","2018/05/16","2019/11/21","自動運転車両","ジヤトコ株式会社","G08G1/16@F,B60W50/08,B60W30/10,G08G1/16@D,B60W60/00","(57)【要約】
【課題】自動運転モード時に、ドライバのステアリング<BR>手放し時間が所定時間を経過すると手動運転モードに強<BR>制切替えを行う自動運転車両において、危険エリア回避<BR>手段を有する自動運転車両を提供する。
【解決手段】自動運転モード時に、ドライバがステアリ<BR>ング手放しをおこなったときは、ドライバのステアリン<BR>グ手放し時間が所定時間を経過する前に、所定時間を経<BR>過したときの自車両の位置を予測し、予測された前記自<BR>車両の位置が危険度高エリアであると判断したときには<BR>、危険度高エリアの自車両の走行を回避するように車両<BR>を制御するようにした。
【選択図】  図３
","特開2019-200576","","特許7058917","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-200576/B630AEDC977A50C9D62A06647E3A9D6A9AD705E6F942DD865BEE7E55C4DEDD3B/11/ja"
"特開2019-200548","特願2018-094088","2018/05/15","2019/11/21","車載装置、車載装置の制御方法、及び予備動作推定システム","日産自動車株式会社","G08G1/16@A,G08B21/00@R,B60W40/08,B60W50/14","(57)【要約】
【課題】早期に乗員が行う予定の動作を判定することで<BR>、判定に対する処理を適切に実行することが可能な車載<BR>装置、車載装置の制御方法、及び予備動作推定システム<BR>を提供する。
【解決手段】外装部品を操作するための操作動線の情報<BR>を含む乗員の姿勢情報を生成し、乗員の姿勢情報に基づ<BR>いて、乗員が外装部品を操作しようとする予備動作を推<BR>定し、予備動作及び車両の周辺に存在する障害物の情報<BR>に基づいて、乗員に対しての警告処理、及び車両の車両<BR>制御処理のうち少なくとも何れか一方の処理を実行する<BR>。
【選択図】  図１
","特開2019-200548","","特許7147259","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-200548/DB5F45FD53C193C950A7437F6E67AEF8B2D590D8AB1EEB1EE04BE550CF3A75A8/11/ja"
"特開2019-200544","特願2018-094055","2018/05/15","2019/11/21","安全運転支援装置","三菱電機株式会社","G08G1/16@C,G01C21/26@A,B60W50/16,B60H1/00,101@Q,G08G1/16@E,G08G1/16@F","(57)【要約】
【課題】安全運転の支援をより適切に行う安全運転支援<BR>装置を提供する。
【解決手段】本発明に係る安全運転支援装置（１００）<BR>は、車両の安全運転を支援する。そのために、車両の状<BR>態を表す車両情報を取得する車両情報取得部（２）と、<BR>車両の交通環境を表す環境情報を取得する環境情報取得<BR>部（１）と、車両を運転するドライバの生体情報を取得<BR>する生体情報取得部（３）と、車両情報、及び環境情報<BR>を用いて、車両が危険状態か否か判定する危険状態判定<BR>部（４）と、車両情報、及び生体情報を用いて、ドライ<BR>バの認知力状態を推定する認知力推定部（５）と、危険<BR>状態判定部による危険状態の判定結果、及び認知力推定<BR>部による認知力状態の推定結果に基づいて、車両に搭載<BR>されている１つ以上の機器（８）を制御し、安全運転を<BR>支援するための刺激をドライバに与える機器制御部（７<BR>）と、を備える。
【選択図】図１
","特開2019-200544","","特許6811743","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-200544/5BDC29AC5E2FE79258B57CDF489A48EDA039DAB2032C881388B7DD506991E590/11/ja"
"特開2019-200542","特願2018-094011","2018/05/15","2019/11/21","運転支援システム","トヨタ自動車株式会社","G08G1/16@A,B60W50/08,B60W40/08,G08G1/00@D","(57)【要約】
【課題】ドライバ特性の精度を向上しつつ、運転支援を<BR>行う。
【解決手段】運転支援システム（１００）は、車両（１<BR>０）の運転を支援する運転支援動作を行う運転支援シス<BR>テムである。当該運転支援システムは、車両のドライバ<BR>が所持する携帯端末（２０）と、車両に搭載された車載<BR>器（１１）と、を備える。携帯端末は、ドライバの車両<BR>の運転時以外の行動に係る情報を含む行動情報を収集す<BR>る。車載器は、収集された行動情報に基づくドライバの<BR>特性を考慮して運転支援動作に係る設定値を変更する。
【選択図】図１
","特開2019-200542","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-200542/7C02E6BF514B1F7DB6B1801D515BE82338F9E6B59F576B27C3A06789E861A736/11/ja"
"特開2019-199251","特願2019-008614","2019/01/22","2019/11/21","車両を運転する際に運転者を支援する方法および運転者支援システム","ホンダ　リサーチ　インスティテュート　ヨーロッパ　ゲーエムベーハー","B60W40/08,B60W40/04,B60W50/14,B60T7/12@Z,G08G1/16@D,G08G1/16@E","(57)【要約】      （修正有）
【課題】車両を運転する際に運転者を支援するためのシ<BR>ステムおよび方法を提供する。
【解決手段】運転者が交通シーンのどの部分を知覚して<BR>いるのかを決定し（Ｓ１）、車両の環境に関する情報を<BR>取得する（Ｓ２）。次いで、将来の軌道を安全に使用す<BR>ることができるかどうかを判断することに関連する車両<BR>の環境のエリアを決定し（Ｓ３）、信号を生成および出<BR>力する（Ｓ４）。この信号に基づいて、運転者に警告が<BR>出力されるか、または交通シーンのうちの運転者が知覚<BR>している部分が関連エリア内の交通をカバーしていると<BR>判断できるまで、車両の更なる移動が妨げられる（Ｓ５<BR>）。
【選択図】図３
","特開2019-199251","","特許6855515","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-199251/44EC6CD175B4A01DCF6A1F6CCF0DE06B1E4052FDA5C45DD41C30DF55F6CB9766/11/ja"
"特開2019-199218","特願2018-095821","2018/05/18","2019/11/21","運転操作システム、方法及びプログラム","学校法人慶應義塾,株式会社デンソーアイティーラボラトリ","B60W50/08,B60W30/00,B60W40/08,G06F3/16,650,G06F3/16,630,G06N99/00,150,G06F17/27,685,G06F3/01,510,G08G1/09@V,G08G1/16@A,G06N20/00,G06F40/20,G06F40/30,B60W60/00","(57)【要約】
  【課題】  自動運転車両の自動運転中に乗員の意図に<BR>合致した適切な介入操作を行うことが可能な運転操作シ<BR>ステムを提供する。
  【解決手段】  運転操作システム（２０）では、操作<BR>内容学習部（３０）は、自動運転車両の乗員による自動<BR>運転に介入する運転操作指示から自動運転車両の運転操<BR>作内容を決定するための学習を行う。操作内容決定部（<BR>４０）は、操作内容学習部（３０）による学習結果に基<BR>づいて、自動運転車両の乗員によって入力された運転操<BR>作指示から自動運転車両の運転操作内容を決定する。
【選択図】  図１
","特開2019-199218","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-199218/9944A874790A555CF718E61207900BABC803F9EAE5514BCEA0401FF4FEDE1CA9/11/ja"
"特開2019-199178","特願2018-094864","2018/05/16","2019/11/21","安全運転支援システム","社会医療法人蘇西厚生会　まつなみリサーチパーク","B60W50/12,G01C21/26@A,B60W50/14,B60W40/08,F02D29/02,321@B,B60Q9/00@J,A61B5/0245@C,A61B5/04,300@M,A61B5/04@P,G08G1/09@F,G08G1/09@V,G08G1/16@F,H04M11/04,A61B5/33,200,A61B5/33,300,A61B5/361,A61B5/363,A61B5/00@C,A61B5/00,102@C,A61B5/00,102@B","(57)【要約】
【課題】運転者の健康状態を考慮して車両運転時のサポ<BR>ートを行う安全運転支援システムを提供する。
【解決手段】本発明によると、端末特定情報と、運転者<BR>の生体情報を取得する第１のセンサと、を備えるウェア<BR>ラブル端末と、運転者の生体情報を取得する第２のセン<BR>サと、運転者の許容情報と第１の生体情報とを比較して<BR>、運転者が運転可能な状態であるかを判定する基準判定<BR>部を備える安全運転支援車載装置と、を備え、基準判定<BR>部は、脈拍計で測定された心拍数が第１の範囲にあるか<BR>、及び／又は心電計により取得された心電図波形が心室<BR>性頻拍又は心室細動に分類されないことを判定し、安全<BR>運転支援車載装置は、運転者が運転する車両を制御する<BR>車両制御部に接続し、基準判定部の判定結果に基づいて<BR>、車両の運行状態を制御する安全運転支援システムが提<BR>供される。
【選択図】図１
","特開2019-199178","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-199178/420420BC44D48B9F94315C2D075D3D9D78C0DFD6DA4F837755B60128C1993508/11/ja"
"特開2019-199177","特願2018-094863","2018/05/16","2019/11/21","安全運転支援システム","社会医療法人蘇西厚生会　まつなみリサーチパーク","B60W40/08,G01C21/26@A,B60W50/14,F02D29/02,321@B,B60Q9/00@J,A61B5/0245@C,A61B5/18,A61B5/04,320@Z,G08B21/24,G08B21/02,G08B21/00@U,G08B25/04@K,G08B25/08@A,G08G1/09@F,G08G1/09@V,G08G1/16@F,A61B5/372","(57)【要約】
【課題】運転者の健康状態を考慮して車両運転時のサポ<BR>ートを行う安全運転支援システムを提供する。
【解決手段】本発明によると、端末特定情報と、運転者<BR>の生体情報を取得する第１のセンサと、を備えるウェア<BR>ラブル端末と、運転者の生体情報を取得する第２のセン<BR>サと、運転者の許容情報と第１の生体情報とを比較して<BR>、運転者が運転可能な状態であるかを判定する基準判定<BR>部を備える安全運転支援車載装置と、を備え、基準判定<BR>部は、脈拍計で測定された心拍数が所定数以上であるか<BR>、及び／又は脳波計測部により測定された脳波に所定の<BR>脳波のパターンが検出されるかを判定し、安全運転支援<BR>車載装置は、運転者が運転する車両を制御する車両制御<BR>部に接続し、基準判定部の判定結果に基づいて、車両の<BR>運行状態を制御する安全運転支援システム安全運転支援<BR>システムが提供される。
【選択図】図１
","特開2019-199177","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-199177/3F2AAD54B206A06279F7CAC1F77FE4BDA830A48E0A4C0CBA52A412DED2A52227/11/ja"
"特開2019-199176","特願2018-094854","2018/05/16","2019/11/21","安全運転支援システム","社会医療法人蘇西厚生会　まつなみリサーチパーク","B60W40/08,G01C21/26@A,B60W50/14,F02D29/02,321@B,B60Q9/00@J,A61B5/00,102@A,A61B5/00,102@C,G08B21/24,G08B21/02,G08B25/04@K,G08B25/08@A,G08G1/09@F,G08G1/09@V,G08G1/16@F","(57)【要約】
【課題】運転者の健康状態を考慮して車両運転時のサポ<BR>ートを行う安全運転支援システムを提供する。
【解決手段】本発明によると、端末特定情報を備えるウ<BR>ェアラブル端末と、運転者の生体情報を取得するセンサ<BR>と、専門家により事前に設定された前記運転者の許容情<BR>報と前記センサから受信した第１の生体情報とを比較し<BR>て、前記運転者が運転可能な状態であるかを判定する基<BR>準判定部とを備える安全運転支援車載装置と、を備える<BR>安全運転支援システムであって、前記安全運転支援車載<BR>装置は、前記運転者が運転する車両を制御する車両制御<BR>部に接続し、前記基準判定部の判定結果に基づいて、前<BR>記車両の運行状態を制御する安全運転支援システムが提<BR>供される。
【選択図】図１
","特開2019-199176","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-199176/4ADED8005006491229644167522DABB6AB76C4350C7234D9A475101C152EB341/11/ja"
