"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2014-081955","特願2014-004622","2014/01/14","2014/05/08","車両間隔判定プログラム、車両間隔判定方法および車両間隔判定装置","富士通株式会社","B60R21/00,624@C,B60R21/00,626@C,B60R21/00,626@E,B60W40/09,B60W50/14,G08G1/00@D,G08G1/16@C,B60R21/00,991","(57)【要約】
【課題】車間距離に対する運転評価を実現することを課<BR>題とする。
【解決手段】車両間隔管理装置１０は、記憶部１１と、<BR>選択部１２と、取得部１３と、判断部１４とを有する。<BR>記憶部１１は、車両の速度と、サイズの異なるテンプレ<BR>ートとを対応づけたデータテーブルを記憶する。選択部<BR>１２は、記憶部１１に記憶されたデータテーブルに基づ<BR>き、運転中の車両の速度に対応したサイズのテンプレー<BR>トを選択する。取得部１３は、運転中の車両の前方を走<BR>行中の車両のナンバープレートの画像を取得する。判断<BR>部１４は、選択部１１により選択されたテンプレートと<BR>、取得部１３により取得されたナンバープレートの画像<BR>とに基づき、運転中の車両と、運転中の車両の前方を走<BR>行中の車両との車間距離の適否を判断する。
【選択図】図１
","特開2014-081955","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-081955/6197EBC2983184CC8468EFF5503917C3EA6A4C48541A6DD78AF22066085BFD95/11/ja"
"特開2014-081947","特願2013-251115","2013/12/04","2014/05/08","情報配信装置","株式会社デンソー","B60W40/09,B60W50/14,G08G1/00@D,G08G1/13,G08G1/16@A","(57)【要約】
【課題】個々のドライバに有用な注意情報を、ドライバ<BR>を煩わせることなく配信可能な運転支援システムを提供<BR>する。
【解決手段】情報取得手段（４１，４３）は、ドライバ<BR>が運転中に危険を感じた時に生じる危険反応が検出され<BR>た位置を表す位置データ、ドライバの車両操作を示す操<BR>作データ、危険反応の検出時における車両の走行環境や<BR>車両の挙動を表す状況データを記録すると共に、ドライ<BR>バの運転傾向を表す運転特性データを生成する車載装置<BR>を搭載した車両から、無線通信ネットワークを介して、<BR>位置データ、状況データ、運転特性データを少なくとも<BR>含んだ報告情報を取得する。ドライバクラス生成手段は<BR>（Ｓ４１０）、複数の報告情報から抽出した運転特性デ<BR>ータを統計的に分類することで複数のドライバクラスを<BR>生成する。注意情報生成手段（Ｓ４３０）は、生成され<BR>たドライバクラス毎に、注意情報を生成する。
【選択図】図８
","特開2014-081947","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-081947/5A23315C406B60A940CA40FC223772C805C61475AEF7F38558D22073C403534E/11/ja"
"特開2014-080087","特願2012-228741","2012/10/16","2014/05/08","運転診断装置、運転診断方法、プログラム及び媒体","トヨタ自動車株式会社","B60W50/08,G08G1/00@D","(57)【要約】
【課題】リアルタイムでの診断を可能とする運転診断装<BR>置、運転診断方法、プログラム及び媒体を提供すること<BR>。
【解決手段】本発明による運転診断装置１は、車両の車<BR>速Ｖｓｐｄを検出する車速検出手段２と、車両の横方向<BR>加速度Ｇｘと前後方向加速度Ｇｙを検出する加速度検出<BR>手段３と、横方向加速度Ｇｘと前後方向加速度Ｇｙから<BR>合成加速度Ｇを演算する加速度演算手段４ａと、合成加<BR>速度Ｇに対応する閾値αを車速Ｖｓｐｄに基づいて演算<BR>する閾値演算手段４ｂと、閾値αと合成加速度Ｇとの比<BR>較に基づいて車両の運転診断を行う運転診断手段４ｃを<BR>含むことを特徴とする。
【選択図】図１
","特開2014-080087","","特許5929695","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-080087/A09ED0687B6F754FD25635A7FB58E702F751287BA9FC9B343D9309672AE4533F/11/ja"
"特表2016-500607","特願2015-538159","2013/10/23","2014/05/01","ステアリングホイールライトバー","ティーケー　ホールディングス　インク．","B60R16/027@T,G01C21/34,B62D1/06,B60W50/14,G08G1/16@C,B60W50/16","(57)【要約】
  本発明は、車両のユーザに表示光信号および警告光信<BR>号を提供する光学部材を有する、含む車両用のステアリ<BR>ング装置を対象とする。光学部材は、光学部材の操作を<BR>制御するためのステアリングホイールグリップに搭載さ<BR>れるＰＣＢと関連付けることができる。ＰＣＢは、光学<BR>部材からの熱がＰＣＢからステアリングホイールグリッ<BR>プに伝えられるように、熱交換構成部品に熱的に結合さ<BR>れてよい。
【選択図】図１４
","特表2016-500607","","特許6394604","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-500607/2C1A4060CF2A39E7C860C38095132EEBA32DCA0393B177A2730B5A8DC9CAA980/11/ja"
"特開2014-078271","特願2014-003359","2014/01/10","2014/05/01","車載用画像表示装置","エイディシーテクノロジー株式会社","B60K35/00@A,B60R21/00,624@B,B60R21/00,624@D,B60R21/00,624@E,B60R21/00,626@E,B60W30/08,B60W50/14,B62D6/00,G08G1/16@C,B60R21/0134,310","(57)【要約】
【課題】  車両の周囲の状況を画像で正確に再現して車<BR>両の窓に表示することで、運転手が車両を安全に運転で<BR>きるようにする。
【解決手段】  車両に備えられる車載用画像表示装置５<BR>において、検出ユニット８０により、車両の周囲の状況<BR>として、周囲の風景や、周囲の人や車両、或いは障害物<BR>等の対象物の態様が検出される。そして、その検出結果<BR>を表す検出データが車載ユニット９０に送信される。車<BR>載ユニット９０では、その検出データに基づき、描画プ<BR>ロセッサ３９により、車両の周囲の状況を表す画像が生<BR>成される。そして、この車両の周囲の状況を表す画像が<BR>、表示ガラスパネル４０、すなわち、車両の窓全面に表<BR>示される。
【選択図】図２
","特開2014-078271","","","拒絶2015-015009","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-078271/D6480ED2C15C3A35182FF37A5BCC8F0066DA75DF76BDD7FC46BAA84BB549A0E6/11/ja"
"再表2014/061360","特願2014-541989","2013/09/03","2014/04/24","運転支援装置","トヨタ自動車株式会社","G08G1/16@C,B60W50/14,B60W10/00,120,B60W10/06,B60W10/184,B60W40/076","(57)【要約】
  運転支援装置１は、路面勾配θ及び進入車速Ｖｉｎに<BR>基づいて、車両２の運転者がブレーキ操作を開始する車<BR>速であるブレーキオン車速Ｖｂｒｋを推定するブレーキ<BR>オン車速推定部４１と、推定されたブレーキオン車速Ｖ<BR>ｂｒｋに基づいて、車両２の運転者が減速操作を開始す<BR>る減速操作地点の位置情報を算出する減速操作地点算出<BR>部４２と、算出した減速操作地点の位置情報及び車両２<BR>の走行位置に応じて、車両２の運転者に減速操作を促す<BR>運転支援情報を提示する情報提示手段としての減速支援<BR>制御部４３及びＨＭＩ装置５と、を備える。これにより<BR>、運転者に減速操作を教示する運転支援を行なう際に、<BR>運転者に違和感を与えにくくすることができる。
","WO2014/061360","","特許5920482","","再表2014/061360","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-061360/44ED5D0A8FCD1C75A24F36998B8E9DC90DD2BC78490798988802DE277595E290/19/ja"
"特開2014-075008","特願2012-221702","2012/10/03","2014/04/24","運転支援装置および運転支援方法","トヨタ自動車株式会社","B60T7/12@C,B60T8/00@C,B60T8/172@Z,B60W10/04,B60W10/18,B60W30/16,B60W40/08,F02D11/10@K,G08G1/16@C,G08G1/16@E,G08G1/00@D","(57)【要約】
【課題】ドライバが危険を察知していない場合であって<BR>も事故防止が可能な運転支援技術を提供する。
【解決手段】運転支援装置は、運転者以外の搭乗者であ<BR>る同乗者の生体情報を取得する生体情報取得手段と、前<BR>記生体情報に基づいて、前記同乗者の緊張度を判定する<BR>緊張度判定手段と、前記緊張度に基づいて、運転操作に<BR>対する支援を行う運転操作支援手段と、を備える。前記<BR>緊張度判定手段は、前記同乗者の視線の向きに基づいて<BR>が車両外部を見ていると判定される場合や、同乗者の顔<BR>の向きが前方である場合に、前記緊張度の判定を行うこ<BR>とも好ましい。また、前記緊張度判定手段は、同乗者の<BR>音声に基づいて、同乗者が興奮状態にない場合に、前記<BR>緊張度の判定を行うことも好ましい。
【選択図】図１
","特開2014-075008","","特許5942761","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-075008/26464E34E7D69F06837F387547F72770DC83CF97928050EDD11EA2614DA8FD8F/11/ja"
"特開2014-071519","特願2012-215069","2012/09/27","2014/04/21","状態判定装置、運転支援システム、状態判定方法及びプログラム","アイシン精機株式会社","B60R11/04,B60W40/08,G06T1/00,340@A,G08B21/06,G08G1/16@F,G06T7/00,660@A","(57)【要約】
【課題】ドライバの状態を正確に判定する。
【解決手段】ドライバがイグニッションスイッチをオン<BR>にすると、ドライバに対して眼の開閉動作が指示される<BR>（ステップＳ２０１）。この指示に基づいて、ドライバ<BR>が眼の開閉動作を行った場合には、撮影装置から出力さ<BR>れる画像Ｐから生成される差分画像には、ドライバの眼<BR>の部分にのみ画像が現れる。このため、画像からドライ<BR>バの顔画像を特定するためのテンプレートや、顔画像に<BR>写る眼を特定するためのテンプレートを、精度よく設定<BR>することができる。したがって、画像に写るドライバの<BR>顔や眼を精度よく検出することができ、結果的にドライ<BR>バの覚醒度を正確に判定することができる。
【選択図】図４
","特開2014-071519","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-071519/8688A999B0BB8361D7313A6742B2E5CB0437FE3E96D9CC3EB071459B5117F262/11/ja"
"特開2014-065478","特願2012-251370","2012/11/15","2014/04/17","自律走行車両の車両制御権転換方法","現代自動車株式会社","B60R16/02,640@K,B60R21/00,624@G,B60W30/12,B60W30/14,B60W30/18,282,B60W30/182,B60W50/08,240,B60W50/14,B62D6/00,G05D1/02@W,G08G1/16@C,B60R21/00,992,B60R21/00,993,B60W60/00","(57)【要約】      （修正有）
【課題】本発明は、自律走行車両で運転者と車両の間に<BR>車両の制御権を手軽に転換することができるようにしな<BR>がらも、子供達や運転が不可能な人の制御権獲得を防止<BR>し、関連法規を満たすことができるようにすることによ<BR>り、安全で便利に自律走行車両を運用するようにする。
【解決手段】自律走行モードから手動走行モードへの転<BR>換要求が発生すれば、運転者が車両の走行に必要な最小<BR>限の操作が可能か確認する操作性確認段階と；上記操作<BR>性確認段階の遂行結果、運転者の操作が可能ならば、車<BR>両の自律走行を具現する複数個の機能を順にオフにして<BR>手動走行モードに転換する段階別手動転換段階；を含ん<BR>で構成されたことを特徴とする自律走行車両の車両制御<BR>権転換方法。
【選択図】図１
","特開2014-065478","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-065478/8AC22438628C1C0F0A2ADFDF698DECFEF428E998F0411DF290148DEE5F2C7220/11/ja"
"特表2016-500598","特願2015-535799","2013/10/04","2014/04/10","目標物の離脱に対するＡＣＣ反応","ロベルト・ボッシュ・ゲゼルシャフト・ミト・ベシュレンクテル・ハフツング","B60W30/16,B60R21/00,624@G,G08G1/16@E,B60W50/08,B60R21/00,992,B60R21/00,993","(57)【要約】
  車両用の適応走行制御（ＡＣＣ）システム。ＡＣＣシ<BR>ステムは、車両速度センサ、ユーザインターフェイス、<BR>操舵角度センサ、前面センサ、およびエンジン制御ユニ<BR>ット（ＥＣＵ）を含む。車両速度センサは、車両の速度<BR>を検出し、検出された速度の表示を出力するように構成<BR>される。操舵角度センサは、運転手が車両を操舵する方<BR>向の表示を提供するように構成される。前面センサは、<BR>車両の前の物体を検出し、物体の表示を提供するように<BR>構成される。ＥＣＵは、適応走行制御（ＡＣＣ）を含み<BR>、センサからの表示を受け取り、目標車両を追従し続け<BR>るか、または目標車両をリリースして、車両を巡航速度<BR>に加速するかを判断するように構成される。
","特表2016-500598","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-500598/E1BE1DD894B68B2C7F0E371390A09541D199F53711A9698EA5675D58B11D2D62/11/ja"
"特表2015-529599","特願2015-529811","2013/06/28","2014/04/03","車両群に対する段階的アクセスレベル","インテル　コーポレイション","B60W50/10,G16Y10/40","(57)【要約】
アクセス制御システムは、複数のユーザーに対して様々<BR>な段階的レベルで車両群へのアクセスを許可し、運転情<BR>報や車両が運転された目的を記録し、選択されたユーザ<BR>ーサブセットにレポートを提供する。
","特表2015-529599","","特許6074039","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-529599/60F5B59514B4BE7BDA32BC957718EBBC1E86E2682CF368F2EA9EE1093A1ABC39/11/ja"
"特開2014-058229","特願2012-204366","2012/09/18","2014/04/03","運転支援装置","ダイムラー・アクチェンゲゼルシャフト","B60K28/06@Z,B60R11/02@C,B60W30/16,265,B60W30/16,270,B60W30/165,B60W30/17,B60W40/08,G08G1/16@F","(57)【要約】
【課題】ドライバが運転困難な状態になった場合に、二<BR>次的な被害を軽減する。
【解決手段】自車両を運転するドライバの状態を判定す<BR>る状態判定手段２と、自車両の前方を走行する先行車の<BR>情報を含む周辺情報を取得する情報取得手段１１，１２<BR>，１３，１４と、自車両が先行車に追従して走行するよ<BR>うに車速制御及び操舵角制御を含む追従制御を実施する<BR>車両制御手段４と、を備える。車両制御手段４は、状態<BR>判定手段２によりドライバが異常であると判定された場<BR>合に、情報取得手段１１，１２，１３，１４により取得<BR>された周辺情報に基づいて先行車に対する追従制御を自<BR>動的に開始し、追従制御の実施中に情報取得手段１１，<BR>１２，１３，１４により先行車の停止情報が取得された<BR>ら自車両を停止させるとともに追従制御を終了する。
【選択図】図１
","特開2014-058229","","特許5919150","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-058229/6E075B7C08D5D5B01D9F4949098EBE533E9877AD8E6C2FE7A960F497A9EB6792/11/ja"
"再表2014/045355","特願2014-536446","2012/09/19","2014/03/27","車両運転行動予測装置","トヨタ自動車株式会社","B60W40/09,G08G1/16@D,B60W50/08","(57)【要約】
  車両運転行動予測装置１は、車両の速度情報または加<BR>速度情報に基づいて、予測対象地点における車両の運転<BR>行動を予測するものであって、予測対象地点までの所定<BR>の予測区間における、予測対象とする運転行動に対応す<BR>る車両の速度情報または加速度情報の推移を示す基準テ<BR>ンプレート（速度テンプレート１５１及び加速度テンプ<BR>レート１５２）を記憶する運転行動データベース１５０<BR>と、車両の予測区間への進入速度に基づいて、基準テン<BR>プレートを、進入速度から予測対象とする運転行動を取<BR>る場合の速度または加速度の推移を示す変換テンプレー<BR>トに変換するテンプレート変換部１４４と、変換テンプ<BR>レートと、車両の現在の速度情報または加速度情報の推<BR>移とを比較して、予測対象地点における車両の運転行動<BR>を予測する運転行動予測部１４５と、を備える。
","WO2014/045355","","特許5874837","","再表2014/045355","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-045355/36A4B0393353E84E42E0F1694A5E52CAE0E458015675DD23FDC05C2856DF5B26/19/ja"
"特開2014-051108","特願2012-194563","2012/09/04","2014/03/20","旋回走行制御装置、旋回走行制御方法","日産自動車株式会社","B60T8/1755@A,B60W30/02,145,B60W30/04,B60W30/045,B60W50/08,240,B60W50/14,B62D5/04,B62D6/00,B62D101:00,B62D111:00,B62D113:00,B62D137:00","(57)【要約】
【課題】車高に比べてトレッド幅の狭い車両における旋<BR>回走行時の安定性を向上させる。
【解決手段】旋回内輪の輪荷重を検出し、前輪及び後輪<BR>の少なくとも一方で、輪荷重が予め設定した第一の輪荷<BR>重閾値よりも小さいときに、自車両の旋回走行状態が旋<BR>回性能の限界に近づいたことを運転者に伝達する。また<BR>、前輪及び後輪の少なくとも一方で、輪荷重が、第一の<BR>輪荷重閾値よりも小さな範囲で予め設定した第二の輪荷<BR>重閾値よりも小さいときに、自車両の旋回走行状態を旋<BR>回性能の限界から離間させるための警報を運転者に伝達<BR>する。さらに、前輪及び後輪の双方で、輪荷重が第二の<BR>輪荷重閾値よりも小さいとき、又は前輪及び後輪の少な<BR>くとも一方で、輪荷重が、第二の輪荷重閾値よりも小さ<BR>な範囲で予め設定した第三の輪荷重閾値よりも小さいと<BR>きに、旋回性能の限界から離間するよう自車両の旋回走<BR>行状態を制御する。
【選択図】図７
","特開2014-051108","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-051108/A67FB867F5C093FC61E52C02D69018B2CED03331F154AFD972319DEEDD081B65/11/ja"
"特開2014-049138","特願2013-179418","2013/08/30","2014/03/17","対話型注意力アップ方法及び装置","ローベルト　ボツシユ　ゲゼルシヤフト　ミツト　ベシユレンクテル　ハフツング","B60W50/14,G08G1/16@F","(57)【要約】
【課題】半自動化されたドライバーアシスト機能部を備<BR>えた自動車による走行中に、車両ドライバーの注意力を<BR>高めるための方法、コンピュータプログラム及び装置を<BR>提供すること。
【解決手段】自動車の半自動化された操作のためのドラ<BR>イバーアシスト機能部がアクティブであることを決定す<BR>るステップと、自動車の周囲の観察の際に車両ドライバ<BR>ーにとって味わうことの可能な刺激を検出するステップ<BR>と、前記刺激に対する応答の中で車両ドライバーの入力<BR>を検出するステップと、前記刺激と入力とに基づいてゲ<BR>ーム結果を決定するステップと、前記ゲーム結果への示<BR>唆を出力するステップとを含むように構成する。
【選択図】図１
","特開2014-049138","","特許6315923","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-049138/816CBBB0D2066C05513429798AEC73CD6DD5CAF67D41E124DF5F08514E8975A7/11/ja"
"特開2014-046889","特願2012-193499","2012/09/03","2014/03/17","車両用制御装置","マツダ株式会社","B60W40/06,B60W40/08,G06N3/00,550@C,G06N3/12,160,G06N99/00,180,G06N3/126","(57)【要約】
【課題】より多様な走行場に対応できるように、車両の<BR>遭遇している走行場を的確に推定することができる車両<BR>用制御装置の提供。
【解決手段】検出部１０によって検出された状態データ<BR>に基づいて、車両が遭遇している走行場を推定する推定<BR>部２０を有し、推定部２０は、ニューラルネットワーク<BR>の恒等写像モデル２１と、ニューラルネットワークの非<BR>線形の階層型モデル２２とを有し、恒等写像モデル２１<BR>の入力層及び出力層の各ユニットに、状態データがパラ<BR>メータとして入力され、恒等写像モデル２１の中間層の<BR>各ユニットのパラメータが、階層型モデル２２の入力層<BR>の各ユニットにそれぞれ入力され、階層型モデル２２の<BR>出力層の各ユニットは、複数の走行場にそれぞれ対応し<BR>、階層型モデル２２の出力層に出力されたパラメータに<BR>基づいて、複数の走行場の一つとして、車両が遭遇して<BR>いる走行場が推定される。
【選択図】図２
","特開2014-046889","","特許6011788","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-046889/89BDD9A5DE7D94CDAEF21D9017D8CC7C5574DFB1CD9378DF52F808F22743F03F/11/ja"
"特開2014-046820","特願2012-191398","2012/08/31","2014/03/17","運転者特性推定装置","日産自動車株式会社","B60W40/08,190,B60W40/09,G08G1/16@C","(57)【要約】
【課題】運転者の基本的な特性を推定することが可能な<BR>運転者特性推定装置を提供する。
【解決手段】カメラ１０で撮影される周囲状況を示す情<BR>報に基づいて、車両が走行するシーンを推定し、更に、<BR>車両信号検出部１１にて検出される車両情報に基づいて<BR>、運転者の運転行動を検出する。そして、推定されたシ<BR>ーンにおいて運転者がとった運転行動に基づき、運転者<BR>特性データベース２０に記憶された特性傾向ラベルとの<BR>相関に基づいて、運転者の特性を推定する。従って、運<BR>転者の特性を的確に推定することが可能となる。
【選択図】図１
","特開2014-046820","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-046820/FBC3BAE8DEB0AF282C2113C86D17691744A6A2D85AECECB6875F10ECDE08977C/11/ja"
"特開2014-046713","特願2012-188882","2012/08/29","2014/03/17","車両の制御装置","トヨタ自動車株式会社","B60W10/02,B60W10/06,B60W10/10,B60W40/06,176,B60W40/08,190,B60W40/09,F02D29/00@H,F16H61/02,B60W30/18,B60W40/072","(57)【要約】
【課題】登坂路を走行する場合であっても、ドライバビ<BR>リティを低下させることなく、惰行制御を適切に実行す<BR>ることができる車両の制御装置を提供する。
【解決手段】駆動力源と駆動輪との間の動力伝達経路を<BR>選択的に接続または遮断するクラッチ機構を備え、走行<BR>中に前記動力伝達経路を遮断して車両を惰性走行させる<BR>ことが可能な車両の制御装置において、車速を検出する<BR>手段と、走行路の勾配を検出する手段と、走行中アクセ<BR>ル操作量が所定の操作量以下に戻された場合に、前記ク<BR>ラッチ機構を解放して前記動力伝達経路を遮断すること<BR>により前記車両を惰性走行させる惰行制御を実行する実<BR>行手段（ステップＳ６）と、前記走行路が登坂路であり<BR>、かつ、前記勾配と前記車速との関係が所定の条件を満<BR>たす場合に、前記惰行制御の実行を禁止する禁止手段（<BR>ステップＳ３，Ｓ４，Ｓ５，Ｓ７）とを設けた。
【選択図】図２
","特開2014-046713","","特許6089504","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-046713/DB29D766D22A34FD13CCD61230BE6890375EE17F274C8619A981AA579FB4BB99/11/ja"
"特表2015-534517","特願2015-530397","2013/09/05","2014/03/13","車両リカバリーシステム","ジャガー・ランド・ローバー・リミテッド","B60W30/02,300,B60T7/12@A,B60G17/0165,F16H59/66,B60W40/068,F16H61/02,B60W10/04,F16H63/40,B60W10/188,B60W10/22,B60W10/20,B60W10/10,B60W50/14","(57)【要約】
  本発明は、少なくとも一つの駆動輪を有する車両のた<BR>めの車両リカバリーシステム（１）に関する。車両リカ<BR>バリーシステム（１）は、少なくとも一つの駆動輪での<BR>不十分な静止摩擦を生じさせる変形可能な表面を有する<BR>地形から車両をセルフリカバリーして車両を動かすよう<BR>に動作可能である。リカバリーコントローラー（２）は<BR>、目標リカバリー速度又は目標リカバリー速度範囲内に<BR>前記少なくとも一つの駆動輪の少なくとも実質的な持続<BR>回転を維持し、各駆動輪の利用可能な静止摩擦を高める<BR>ように設けられる。本発明は、車両リカバリーシステム<BR>（１）を有する車両にも関する。
","特表2015-534517","","特許6525875","拒絶2017-013599","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-534517/3DB87036ADA009D98EEBC23D467AE919AE1DB610588062217AD0792FBD40F61E/11/ja"
"特表2015-535765","特願2015-530421","2013/09/06","2014/03/13","車両制御システム及び方法","ジャガー・ランド・ローバー・リミテッド","B60W30/182,B62D101:00,B62D6/00,B60T7/12@F,B60G17/0165,F16H59/66,B62D103:00,B60W50/08,B60T8/1761,B60G21/06,F16H61/02,B62D111:00,F16H59/02,B62D117:00,F16H63/40,B62D133:00,B62D137:00","(57)【要約】
  本発明は、自動車のための制御システムを提供する。<BR>該制御システムは、自動モード選択状態で動作可能であ<BR>る。自動モード選択状態において、該システムは、適切<BR>なシステム動作モードを自動的に選択するように構成さ<BR>れる。これにより、該システムは、前記システム動作モ<BR>ードでの動作をとる。該システムは、自動進行制御機能<BR>の作動を許容するように更に構成される。自動進行制御<BR>機能において、地形上の車両の速度は、該システムによ<BR>り自動的に制御される。自動進行制御機能がアクティブ<BR>の際、該システムは、選択したシステム動作モードにお<BR>ける変更を自動的に一時中断するように構成される。
","特表2015-535765","","特許6475619","拒絶2018-000992","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-535765/8D07E3D54B80E29A0382AC86A4CBC808E24F5AC1C5818BD35B0C5D389831246B/11/ja"
"特表2015-535767","特願2015-530424","2013/09/06","2014/03/13","車の制御システム及び制御方法","ジャガー・ランド・ローバー・リミテッド","B60W50/08,B60T8/175,B60G17/0195,F16H59/08,B60W10/04,B60T8/1761,F16H61/02,B60W10/10,B60T8/1755@Z,F16H63/40,B60W10/18,B60T7/12@F,B60W10/20,B60W10/22","(57)【要約】
  本発明は自動車用の制御システムに関し、本システム<BR>は、ユーザーがユーザー操作式のモード選択入力手段に<BR>より必要なシステム作動モードを選択し得るマニュアル<BR>作動モードと、システムが適正なシステム作動モードを<BR>自動選択するよう構成される自動モード選択条件とにお<BR>いて作動自在であり、マニュアルモード選択条件での作<BR>動時に自動モード選択条件への変更があると、システム<BR>は選択された作動モードとは無関係に所定の自動モード<BR>選択条件車最低地上高を選択する構成を有する。
","特表2015-535767","","特許6294325","拒絶2017-004158","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-535767/FDD8AD0951462C5ED1D4580139D90C5E4175D724F4590DC448B9CDF5515F7026/11/ja"
"特表2015-535766","特願2015-530423","2013/09/06","2014/03/13","車両制御システム及び方法","ジャガー・ランド・ローバー・リミテッド","B60W30/182,B62D101:00,B62D6/00,B60T8/1761,B60G17/015@C,F16H59/50,B62D107:00,B60W50/08,B60G15/08,F16H61/02,B62D111:00,F16H63/40,B62D113:00,B62D119:00,B62D133:00,B62D137:00","(57)【要約】
  本発明は、自動モード選択条件で動作可能であり、適<BR>切なシステム動作モードを自動的に選択し、かつ、該シ<BR>ステム動作モードでの動作をとるように構成される、自<BR>動車両用の制御システムであって、該自動モード選択条<BR>件で動作するときに、該システムは、該車両が負荷体を<BR>牽引していると決定された場合に所定の１以上の動作モ<BR>ードの選択を阻止するように構成されるシステムを提供<BR>する。
","特表2015-535766","","特許6196308","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-535766/396E195CEA93BCDD69F2C6419DA6357B902BA880382EE18BC162781BC155E9FD/11/ja"
"特開2014-044744","特願2013-236179","2013/11/14","2014/03/13","運転支援装置","トヨタ自動車株式会社","B60R21/00,624@B,B60R21/00,624@C,B60R21/00,624@F,B60R21/00,626@C,B60R21/00,626@E,B60W30/12,B60W50/14,B62D6/00,B62D101:00,B62D119:00,G08G1/09@D,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】簡易な方法で、画像認識の妨げとなるようなも<BR>のが走行路面に存在していても、安定したＬＫＡ制御お<BR>よびＬＤＷ制御を行うことのできる運転支援装置を提供<BR>する。
【解決手段】運転支援装置は、車両前方を撮像する撮像<BR>手段と、撮像手段が撮像した画像から走行路面の区画線<BR>を検出し、走行レーンを設定する設定手段と、当該走行<BR>レーンに沿って走行できるように車両の運転者が行うハ<BR>ンドル操作を補助する操舵補助手段と、車両が区画線か<BR>ら逸脱することが予想される場合に警告する警告手段と<BR>、撮像手段が撮像した画像から道路標識および道路標示<BR>の少なくとも一方を検出し、当該検出結果に基づいた情<BR>報を道路情報として算出する道路情報算出手段と、当該<BR>道路情報に基づき区画線の検出精度が低下すると予想さ<BR>れる場合、操舵補助手段が行う補助動作および警告手段<BR>が行う警告動作を抑制する動作抑制手段とを備える。
【選択図】図３
","特開2014-044744","","特許5692668","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-044744/D5CBE9F414CB1AB9F6C9980FA93C56B2DB135DC0B39C243A64A0DE76FC77F75B/11/ja"
"特開2014-044707","特願2013-139545","2013/07/03","2014/03/13","運転者異常時支援装置及び運転者異常時支援方法","日産自動車株式会社","B60T7/12@D,B60W10/00,132,B60W10/18,B60W10/184,B60W10/20,B60W30/00,B60W50/08,B60W50/14,B60W50/16,G08G1/16@F","(57)【要約】
【課題】運転者の健常性の低下度合いに応じて適切に運<BR>転者の支援を行う。
【解決手段】本発明の運転者異常時支援装置１は、自車<BR>両の走行時における運転者の状態を監視する運転者状態<BR>監視部２１と、運転者状態監視部２１による監視結果に<BR>基づいて運転者の健常性を判定する運転者健常性判定部<BR>２４と、運転者健常性判定部２４によって運転者の健常<BR>性が低下していると判定された場合には運転者の健常性<BR>の低下度合いに応じて運転者を支援する運転者支援部２<BR>６とを備える。
【選択図】図１
","特開2014-044707","","特許6212992","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-044707/31D1A20B854A42F5E51880347A0AE12DE9DDBBC25454E9966906DB2173F27AD0/11/ja"
