"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2018-025869","特願2016-155650","2016/08/08","2018/02/15","運転支援装置","株式会社デンソー","G08G1/16@F,B60K28/06","(57)【要約】
【課題】ドライバの状態をきめ細かく推定し、推定した<BR>状態に応じてきめ細かく対応する。
【解決手段】本実施形態の運転支援装置（１）は、ドラ<BR>イバの状態を、眠気－過覚醒の状態評価軸と快－不快の<BR>状態評価軸との２つの軸に関して推定する推定部（３）<BR>と、ドライバの五感に働きかける五感作用部（１２）と<BR>、ドライバの状態の２つの軸に関する推定結果に基づい<BR>て前記五感作用部（１２）を駆動制御する制御部（４）<BR>とを備えたものである。
【選択図】図２
","特開2018-025869","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-025869/ED158BB7ACD72A5CDF46858E0F26D1772BAED89D35E36D3D62040E6A29B793A4/11/ja"
"特開2018-009974","特願2017-110682","2017/06/05","2018/01/18","タイヤマウントセンサおよびそれを含む路面状態推定装置","株式会社デンソー","G01W1/00@J","(57)【要約】
【課題】データ送信に必要な電力を低減でき、かつ、路<BR>面状態の変化を迅速に車体側システムに伝えることがで<BR>きるタイヤマウントセンサを提供する。
【解決手段】路面状態の無変化時には電源の消費電力が<BR>少なくなるようにタイヤ３が複数回転する毎に１回の割<BR>合でタイヤマウントセンサ１より路面データを送信する<BR>。また、路面状態の変化時には、無変化時よりも送信間<BR>隔を短くしてタイヤマウントセンサ１より路面データを<BR>送信する。このように、路面状態の無変化時に、路面デ<BR>ータの送信を少なくすることで、データ送信に必要な電<BR>力を低減することが可能となる。また、変化時には、無<BR>変化時よりも送信間隔を短くすることで、路面状態の変<BR>化を迅速に車体側システム２に伝えることが可能となる<BR>。
【選択図】図１
","特開2018-009974","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-009974/16A698252D5FEE38452C9D3BD0195B617912432542FDA59D1CD10392D4416F8E/11/ja"
"特開2018-004004","特願2016-134142","2016/07/06","2018/01/11","無段変速機の変速制御装置","三菱自動車エンジニアリング株式会社,三菱自動車工業株式会社","F16H61/02,F16H59/14,F16H59/66,F16H59/50,F16H61/662","(57)【要約】      （修正有）
【課題】ドライバの加速フィーリングをより一層向上さ<BR>せる。
【解決手段】無段変速機の変速制御装置は、急加速要求<BR>時に前記無段変速機の変速比を無段階で変速させる無段<BR>変速モードから前記無段変速機の変速比を有段階で変速<BR>させる有段変速モードへ切り替える切替手段を備える。<BR>さらに、無段変速機の変速制御装置は、車両に余裕駆動<BR>力がないか否かを判断し、余裕駆動力がないと判断した<BR>ときには、無段変速モードから有段変速モードへの切替<BR>手段による切り替えを禁止する禁止手段を備える。
【選択図】図５
","特開2018-004004","","特許6834200","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-004004/A93FC193914EFB834AC97B44CF65936BE17F1AE1F9B3DD77F0FBB52816034737/11/ja"
"特開2017-220096","特願2016-115312","2016/06/09","2017/12/14","車両用運転支援システム","株式会社デンソー","G08G1/16@C,B60W40/09,G08G1/16@F","(57)【要約】
【課題】個々のドライバに応じた適切な運転支援の実行<BR>を可能とする。
【解決手段】制御部２の支援決定部５は、運転支援を行<BR>うにあたり、ドライバ特性推定部３の評価したドライバ<BR>特性に応じた運転支援の内容を決定すると共にドライバ<BR>状態推定部４の推定に基づきドライバの意識状態を適正<BR>に維持、改善させるように支援内容を決定する。ドライ<BR>バ特性推定部３は、ドライバの特性を評価する評価軸（<BR>属性）として、ドライバの運転能力と車両信頼度との２<BR>つの軸を採用する。ドライバの運転能力の評価は、走行<BR>時の車両の挙動に基づいて行う。車両信頼度の評価は、<BR>車両操作に関するドライバの反応時間及び正確性に基づ<BR>いて行う。
【選択図】図１
","特開2017-220096","","特許6579043","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-220096/36D277121651F9EB43785F45DA6D8A35F342DB9E49185F0E1193E58EA4DFE09C/11/ja"
"特開2017-212049","特願2016-102777","2016/05/23","2017/11/30","充電制御装置","株式会社デンソー","H01M10/44@Q,G01R31/36@A,B60R16/04@W,H02J7/00@B,B60R16/04@S,H01M10/42@P,H01M10/48@P,G01R31/374,G01R31/382,G01R31/3828,G01R31/3832,G01R31/385,G01R31/387,G01R31/389,G01R31/392,G01R31/36","(57)【要約】
【課題】鉛蓄電池の寿命適正化と回生充電による燃費改<BR>善との両立を図ることが可能な充電制御装置を提供する<BR>。
【解決手段】車両に搭載された内燃機関（１０）の出力<BR>軸から伝達されるトルクにより回生発電が可能な回転電<BR>機（１２）と、回転電機による発電電力を充電可能な鉛<BR>蓄電池（１４）と、を備える車両に適用され、鉛蓄電池<BR>の劣化状態を推定する劣化状態推定部（２４、４１）と<BR>、劣化状態推定部により推定された劣化状態から、鉛蓄<BR>電池の寿命を推定する寿命推定部（２３）と、鉛蓄電池<BR>の目標寿命領域を設定する設定部（２６）と、鉛蓄電池<BR>の満充電量に対する充電量である充電率が基準ＳＯＣを<BR>下回る場合に、鉛蓄電池を充電して充電量を増加させる<BR>制御部（２２）と、を備え、制御部は、寿命推定部によ<BR>り推定される鉛蓄電池の寿命が設定部により設定された<BR>目標寿命領域に収まるように、基準ＳＯＣを変更するこ<BR>とを特徴とする充電制御装置。
【選択図】      図１
","特開2017-212049","","特許6733307","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-212049/67D7D8EC7A690FF7A547C8F9F1AF21DDDA8DEAAE3FD182176D6D1274A4E6E97A/11/ja"
"特開2017-208002","特願2016-101214","2016/05/20","2017/11/24","車両","トヨタ自動車株式会社","G08G1/16@C,G08G1/00@X,B60W60/00","(57)【要約】
【課題】自動運転制御開始トリガー入力時の車両の挙動<BR>の乱れを抑制する。
【解決手段】自動運転制御を実行する自動運転装置１０<BR>０を有する車両２００が、自己位置推定部による推定結<BR>果および物体認識部による認識結果に基づいて車両２０<BR>０の走行軌跡を生成する軌跡生成部と、軌跡生成部によ<BR>って生成された走行軌跡に沿って車両２００が走行する<BR>ように車両２００を動かすアクチュエータ６と、ドライ<BR>バーから見てアクセルペダル１０１およびブレーキペダ<BR>ル１０２よりも左側に配置されたトリガー入力ペダル９<BR>と、自動運転制御を開始可能であると判定されたときで<BR>あって、トリガー入力ペダル９を介して自動運転制御開<BR>始トリガーが入力されたときに、自動運転制御を開始す<BR>る自動運転制御開始決定部１６ａとを有する。
【選択図】図１
","特開2017-208002","","特許6569596","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-208002/DB6623B6EEEB8BD7699A9C08E8DCDAD68127D0E9B2AB8F17B381EEF7E139CE75/11/ja"
"特開2017-161984","特願2016-043350","2016/03/07","2017/09/14","車両用運転評価装置","株式会社デンソー","G08G1/00@D","(57)【要約】
【課題】運転操作の癖をより詳細に評価し、運転者に認<BR>知させることを可能にする。
【解決手段】運転評価制御部２は、運転者の運転操作状<BR>況を記録し、評価して通知する運転評価処理を行う。こ<BR>のとき、走行シーン判定部２１は、一般道路走行、高速<BR>道路走行、住宅街走行、山道走行のいずれの走行シーン<BR>であるかを判定する。記録対象判定部２５は、直線道路<BR>（を走行している通常走行か、カーブ走行かという走行<BR>状況の判定を行う。ドライバ状態推定部２７は、運転者<BR>の平常状態、脇見状態、漫然状態を推定する。運転操作<BR>評価部２３は、走行シーン毎に自車両の走行レーン中の<BR>走行位置の推移を記録すると共に、運転者の状態、走行<BR>状況のタグ付け等を行い、それら各区分において評価を<BR>行う。
【選択図】図１
","特開2017-161984","","特許6500813","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-161984/F2100801D19CCB423147980F12876C0B65DCC925BAF4203BA6C1E40D1396E4D5/11/ja"
"特開2017-126253","特願2016-006010","2016/01/15","2017/07/20","運転負荷推定装置","トヨタ自動車株式会社","G08G1/16@F,B60W30/04,B60W40/072,G08G1/16@C,B60W50/14,B60W40/06","(57)【要約】
【課題】運転者の運転負荷をより高い精度のもとで推定<BR>することのできる運転負荷推定装置を提供する。
【解決手段】状態推定ＥＣＵ４０のドライバ状態推定部<BR>４４は、車両に作用する遠心力に基づく運転負荷である<BR>遠心力ポイントと車両の舵角に基づく運転負荷である舵<BR>角ポイントとを算出し、遠心力ポイントと舵角ポイント<BR>とのいずれか大きい方を用いて基本負荷を算出する。ド<BR>ライバ状態推定部４４は、周辺状態推定部４３の推定し<BR>た周辺状況が運転負荷を高くする条件を満たすときに基<BR>本負荷を大きくする周辺係数を算出するとともに、記憶<BR>装置５０の運転傾向ＤＢ５２に格納されている運転者の<BR>運転傾向に基づいて車両の運転状態と日常の運転傾向と<BR>の乖離が大きいほど基本負荷を大きくする傾向係数を算<BR>出する。そして、ドライバ状態推定部４４は、基本負荷<BR>に周辺係数および傾向係数を乗算した値を運転負荷とし<BR>て算出する。
【選択図】図１
","特開2017-126253","","特許6597330","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-126253/A56900D357087305DF0908CF810AE1EE54AB373FF94F2815C700297CFD2C69C5/11/ja"
"特開2017-109635","特願2015-246009","2015/12/17","2017/06/22","乗員の感性向上システム","マツダ株式会社,国立大学法人広島大学","B60R16/037,B60N2/14,B60R11/02@S,B60R13/02@B,B60J1/00@G,B60R16/02,660@B","(57)【要約】
  【課題】個々の運転者に対応して、所定の感性状態（<BR>例えばわくわく感）をもって運転できるようにする。
  【解決手段】わくわく感が得られるようなお手本とな<BR>る基本運転者状態を環境に対応させて記憶した第１ＤＢ<BR>（データベース）１０を有する。検出手段１で検出され<BR>た運転者状態に基づいて、運転者がわくわく感を有しな<BR>いと判定されたときは、検出手段２で検出される環境を<BR>第１ＤＢ１０に照合して得られる基本運転者状態と検出<BR>された運転者状態とを比較することにより、わくわく感<BR>を向上させるための制御対象とその制御量が決定される<BR>（感性状態推定手段１１、制御量決定手段１２）。学習<BR>器１５によって、前記制御量と環境と運転者状態とに基<BR>づいて運転者固有の学習値が決定され（学習値は第２Ｄ<BR>Ｂ１６に記憶）。学習値が存在する状態となった後は、<BR>学習値を加味して制御対象に対する制御量が決定される<BR>。
【選択図】  図２
","特開2017-109635","","特許6731718","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-109635/0C7ABECD47B672B3CD0E7C95D208A65DC908556F32066C061A60A8553563E894/11/ja"
"特開2017-009347","特願2015-122986","2015/06/18","2017/01/12","ステアリング状態推定装置及びプログラム","株式会社豊田中央研究所","G01P15/18,G01P3/44@Z,B62D1/04,G01L5/22,G01P7/00","(57)【要約】
【課題】推定精度及び計算時間を考慮して、ステアリン<BR>グホイールの予め定められた位置の加速度、角加速度、<BR>及び角速度を推定することができるようにする。
【解決手段】加速度センサ１４が、ステアリングホイー<BR>ルの複数箇所の各々における、複数の軸方向の各々の加<BR>速度を検出する。加速度推定部２４が、ステアリングホ<BR>イールの加速度の注目周波数、加速度センサ１４によっ<BR>て検出された加速度のナイキスト周波数、及び選択条件<BR>として予め定められた推定精度に基づいて、加速度の注<BR>目周波数及びナイキスト周波数に対する推定精度が異な<BR>る複数の推定方法から、選択条件としての推定精度を満<BR>たす推定方法を選択し、選択された推定方法に従って、<BR>加速度センサ１４によって検出された複数の箇所の各々<BR>における加速度から、ステアリングホイールの予め定め<BR>られた位置の加速度、ステアリングホイールの角加速度<BR>、及びステアリングホイールの角速度を推定する。
【選択図】図１
","特開2017-009347","","特許6443237","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-009347/9BE3BB2DDED2FCC3F715EADCED77B9589C3F8D76F97AF8A139B02383B8B8E4A7/11/ja"
"特開2016-124310","特願2014-263972","2014/12/26","2016/07/11","車両の走行制御装置","富士重工業株式会社","B60T8/1761,B60T7/12@C,B60T7/12@F,B60T8/172@B","(57)【要約】
【課題】たとえ自動運転中に、路面状況が変化してＡＢ<BR>Ｓ制御が作動したとしても、緊急時以外の場合にはＡＢ<BR>Ｓ制御を適切に抑制し、ドライバに不快感を与えること<BR>がない。
【解決手段】自動運転状態の制動中に、路面状態が、例<BR>えば、高μ路面から低μ路面やまだらμ路面に変化して<BR>ＡＢＳが作動した際、車両の安全が確保できていると判<BR>断できる場合には、ブレーキ液圧Ｐｂをタイヤがロック<BR>するブレーキ液圧よりも所定に低いブレーキ液圧に変更<BR>して保持し、ＡＢＳ制御の作動を抑制する。
【選択図】図２
","特開2016-124310","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-124310/126851FDDD374393567B3AA1E9603E452E6869253A4BB38E29CA895B8C2A8F79/11/ja"
"特開2016-068772","特願2014-200328","2014/09/30","2016/05/09","乗員状態推定装置","富士重工業株式会社","B60W40/08","(57)【要約】
【課題】ハンドルの操舵状態からドライバの運転状態を<BR>的確に推定して最適な運転支援を可能とする。
【解決手段】操舵角検出部１１で検出したハンドルの操<BR>舵角、ハンドル圧力検出部１２で検出したハンドルの圧<BR>力分布、ハンドル温度検出部１３で検出したハンドルの<BR>温度分布に係るデータ群をデータ収集部１４で時系列的<BR>に収集し、把持状態推定部１５で運転開始時の初期デー<BR>タ群と運転中のデータ群とを比較してハンドルの握り位<BR>置や面積、握り強さ等のドライバの把持状態を推定する<BR>。接触パターン認識部１６では、把持状態の変化に基づ<BR>いて接触パターンを認識し、この接触パターンから運転<BR>状態推定部１７でドライバの運転状態を推定する。これ<BR>により、急激なハンドル操作や変化の少ないハンドル操<BR>作、疲労状態での緩慢なハンドル操作等のドライバの運<BR>転状態を的確に推定することができ、警報を含む最適な<BR>運転支援を可能とすることができる。
【選択図】図１
","特開2016-068772","","特許6401559","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-068772/B5148A4157BA9F98B6384322CEF3CD5878CE8735247B6A79B165F2C0A91E5290/11/ja"
"特開2016-016795","特願2014-141875","2014/07/10","2016/02/01","電動パワーステアリング装置","トヨタ自動車株式会社","B60R16/02,650@Z,B62D5/04,B62D6/00,B62D101:00,B62D113:00,B62D119:00","(57)【要約】
【課題】  クランキング時に適正な電流制限ができるよ<BR>うにする。
【解決手段】  特性選択・電流上限値演算部６４は、ク<BR>ランキング状態推定部６３によってクランキング状態が<BR>検出されている場合には、クランキング時上限特性マッ<BR>プＭＰ２を選択し、クランキング状態が検出されていな<BR>い場合には、非クランキング時上限特性マップＭＰ１を<BR>選択する。クランキング時上限特性は、非クランキング<BR>時上限特性に比べて、モータ２０に流す電流の上限制限<BR>が緩和されている。従って、クランキング時における電<BR>流制限が過剰にならないようにすることができる。
【選択図】  図２
","特開2016-016795","","特許6269358","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-016795/B9F15F844CDBFA7A6745ED10AD1C530EBE7214AE584E0C95EE8803FACD56BBAC/11/ja"
"特開2016-013753","特願2014-136003","2014/07/01","2016/01/28","車両用情報報知装置","トヨタ自動車株式会社,株式会社シーイーシー","B60W40/08,B60R16/02,640@Z,B60W50/14","(57)【要約】
【課題】運転者の負荷をより高精度に推定して運転者に<BR>対する情報の報知を行うことのできる車両用情報報知装<BR>置を提供する。
【解決手段】車両状態推定部Ｍ１２は、直進走行時より<BR>も、右折や左折をしているときの方が負荷が大きいと演<BR>算する。ドライバ状態推定部Ｍ１４は、運転者の最終運<BR>転日時と現在時との間隔が長い場合には、短い場合と比<BR>較して、今回の運転にかかる負荷が大きいと演算する。<BR>周辺状態推定部Ｍ１６は、走行する道路を運転者が以前<BR>に走行したことがない場合、走行したことがある場合と<BR>比較して、運転にかかる負荷が大きいと演算する。統合<BR>状態判定部Ｍ１８は、車両状態推定部Ｍ１２や、ドライ<BR>バ状態推定部Ｍ１４、周辺状態推定部Ｍ１６の演算する<BR>負荷に基づき最終的な負荷を演算し、これに基づき報知<BR>する情報の内容やタイミングを決定する。
【選択図】図１
","特開2016-013753","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-013753/54C93DC0782D1D944D642E4D1F2D06C2314952F4AE3808FD2817072847B59255/11/ja"
"特開2015-232843","特願2014-119941","2014/06/10","2015/12/24","車両用運転支援装置","株式会社デンソー","B60R21/00,624@B,B60R21/00,624@E,B60R21/00,626@B,B60R21/00,626@E,G08G1/16@C,B60R21/00,992","(57)【要約】
【課題】運転支援制御が実行されることによる煩わしさ<BR>を低減しつつも、運転支援制御が遅れてしまうことも少<BR>ない車両用運転支援装置を提供する。
【解決手段】車両のドライバが、車両走行中に行う運転<BR>動作以外の動作である他事を決定する他事決定部１２０<BR>と、他事決定部１２０が決定した他事に基づいて、周辺<BR>監視装置８０が運転支援制御を実行するための実行条件<BR>を決定する条件決定部１６０と、条件決定部１６０が決<BR>定した実行条件を周辺監視装置８０に通知する条件通知<BR>部１７０とを備える。ドライバが他事に気を取られてお<BR>らず、運転に集中できているときは、運転支援制御が実<BR>行されにくい実行条件になるので、運転支援制御が実行<BR>されることによる煩わしさが低減される。また、ドライ<BR>バが他事に気を取られているときは運転支援制御が実行<BR>されやすい実行条件となるので、運転支援制御が遅れて<BR>しまうことが少なくなる。
【選択図】図２
","特開2015-232843","","特許6326990","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-232843/8E370EBACEBDEE2963C7F118903E1718D75564AA7F7FD458D67813A0C2F654AA/11/ja"
"特開2015-217707","特願2014-100555","2014/05/14","2015/12/07","車両制御装置、及びプログラム","株式会社豊田中央研究所","B62D6/00","(57)【要約】
【課題】車両の乗員がふらつき感を感じることなく車両<BR>を制御することができるようにする。
【解決手段】目標軌跡算出部２６が、検出された車線境<BR>界線に基づいて車両の目標軌跡を算出する。状態推定部<BR>２８が、目標軌跡の曲率、目標軌跡に対する車両の横位<BR>置偏差、及び目標軌跡に対する車両のヨー角偏差を推定<BR>する。曲率ノイズ算出部３０が、目標軌跡の曲率に含ま<BR>れる曲率ノイズを算出する。フィードバックゲイン設定<BR>部３４が、車両のドライバの注視点の視野角速度が知覚<BR>閾値より小さくなるように予め定められたフィードバッ<BR>クゲインを設定する。軌跡追従コントローラ３６が、目<BR>標軌跡の曲率のフィードフォワード制御、並びに車両の<BR>横位置偏差及び車両のヨー角偏差のフィードバック制御<BR>に従って、設定されたフィードバックゲインに基づいて<BR>車両の目標操舵角を算出する。操舵角コントローラ３８<BR>が、算出された目標操舵角を実現するように車両を制御<BR>する。
【選択図】図３
","特開2015-217707","","特許6600446","拒絶2018-010019","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-217707/77EC797F22BA43ABEB8DCD6A2877DD54AA2FD174228E77FB481F6031C08CFF45/11/ja"
"特開2015-180041","特願2014-250666","2014/12/11","2015/10/08","車両用表示制御装置","マツダ株式会社","H04N7/18@J,B60R16/02,640@Z,B60R1/00@A,G09G5/00,510@C,G06F3/048,653,G09G5/36,520@M,G09G5/00,550@C,G06F3/0484,120,G06F3/04842","(57)【要約】
【課題】ドライバの視認時間及び操作時間を適切に短縮<BR>することができる車両用表示制御装置を提供する。
【解決手段】自車両の前方風景を撮像する車外カメラ５<BR>１と、ドライバにより視認可能且つ操作可能な表示部５<BR>７とを有する車両に適用される車両用表示制御装置５５<BR>であって、車外カメラ５１によって撮像された前方風景<BR>に基づいて、オプティカルフローを推定するオプティカ<BR>ルフロー推定部５５ａと、オプティカルフロー推定部５<BR>５ａによって推定されたオプティカルフローに応じて、<BR>表示部６７に適用すべき加飾ラインを設定する加飾ライ<BR>ン設定部５５ｃと、加飾ライン設定部５５ｃによって設<BR>定された加飾ラインに基づいて、表示部５７に対する表<BR>示制御を行う表示制御部５５ｄと、を有する。
【選択図】図４
","特開2015-180041","","特許6233599","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-180041/62FDC4B4C76BC4D3FFB38D3FB5A94098D802B596E159131D07B16F588E63E4B4/11/ja"
"特開2015-161545","特願2014-035874","2014/02/26","2015/09/07","車両挙動予測装置及びプログラム","株式会社豊田中央研究所","B60W40/04,B60W40/09,G01C21/26@A,G08G1/16@C","(57)【要約】
【課題】車両の外部環境情報と、車両の位置情報とに基<BR>づいて、車両の位置情報及び運動状態を精度よく予測す<BR>ることができるようにする。
【解決手段】運転操作予測部２６が、車両情報取得部２<BR>２によって取得された時刻ｔ＋１の車両の外部環境情報<BR>と、地図情報と、運転操作車両状態推定部３２によって<BR>推定された時刻ｔ＋１の車両の運動状態及び車両のドラ<BR>イバの運転操作量とに基づいて、時刻ｔ＋２の車両のド<BR>ライバの運転操作量を予測する。そして、車両挙動予測<BR>部２８は、運転操作予測部２６によって予測された時刻<BR>ｔ＋２のドライバの運転操作量と、運転操作車両状態推<BR>定部３２によって推定された時刻ｔ＋１の車両の運動状<BR>態とに基づいて、時刻ｔ＋２の車両の位置情報及び車両<BR>の運動状態を予測する。
【選択図】図１
","特開2015-161545","","特許5904226","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-161545/B28E8FE42C2BC6914D34965A0997539035AE4102D0A64ED592A444AC5D4E9C35/11/ja"
"特開2015-130178","特願2015-002116","2015/01/08","2015/07/16","ドライバ感情推定装置","マツダ株式会社","G08G1/16@C,B60K28/02,B60W40/09,G08G1/00@D","(57)【要約】      （修正有）
【課題】運転者の感情を示す運転者状態を適切に推定す<BR>るドライバ感情推定装置及び方法を提供する。
【解決手段】運転操作に要求される環境難易度と運転者<BR>の運転技量とを用いて特定される領域において、運転者<BR>状態として、楽しさ及び安心感に基づいて運転技量の向<BR>上を図ることができる「楽しい領域ＰＡ」と、「楽しさ<BR>領域ＰＡ」よりも環境難易度の低い方に退屈感を感じる<BR>「退屈領域ＰＣ」と、「楽しさ領域ＰＡ」よりも環境難<BR>易度の高い方に不安を感じる「不安領域ＰＢ」を設定す<BR>る。運転支援によるアシスト量を増大あるいは減少させ<BR>ることにより運転者状態が変化したときに、この変化の<BR>中間位置に変化の境界があるものと修正する。
【選択図】図８
","特開2015-130178","","特許6090340","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-130178/B7B011FAC5C58C9C5B8820AF2374B92C5B9113D4C0B4740D00925635B1172568/11/ja"
"特開2015-110417","特願2015-002117","2015/01/08","2015/06/18","ドライバ感情に基づく運転支援装置","マツダ株式会社","B60W40/09,G09B19/16,B60K28/06@Z,G08G1/00@D,B60W30/06,G08G1/16@C","(57)【要約】
【課題】運転者状態つまり運転者の感情に基づいて適切<BR>に運転支援できるようにする。
【解決手段】車両の外部環境により運転者の運転操作に<BR>要求される環境難易度と運転者の運転操作に基づいて評<BR>価された運転技量とに基づいて、外部環境に対する運転<BR>者状態（例えば楽しい、不安、退屈という感情）が推定<BR>される。運転技量があらかじめ設定された所定値以上の<BR>高いときは、推定された運転者状態に応じて運転支援を<BR>行う一方（図５のアシスト量ａａ）、運転技量が該所定<BR>値未満の低いときは、環境難易度にかかわらず推定され<BR>た運転者状態に基づく運転支援が禁止されて、例えば自<BR>動運転が実行される（図１３のＳ７、Ｓ８）。
【選択図】  図５
","特開2015-110417","","特許5987922","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-110417/F8826D79090EC82949D1ED14528E6F363E1B70D971D7F600192EE43710E009C4/11/ja"
"特開2015-064584","特願2014-219319","2014/10/28","2015/04/09","ドライバ感情推定装置及び方法","マツダ株式会社","G09B19/16,G08G1/00@D,G09B19/00@G","(57)【要約】
【課題】運転者の感情を示す運転者状態を推定できるよ<BR>うにする。
【解決手段】運転操作に要求される環境難易度と運転者<BR>の運転技量とを用いて特定される領域において、運転者<BR>状態として、楽しさ及び安心感に基づいて運転技量の向<BR>上を図ることができる「楽しい領域ＰＡ」が設定され、<BR>この「楽しさ領域ＰＡ」よりも環境難易度の低い方に退<BR>屈感を感じる「退屈領域ＰＣ」が設定され、「楽しさ領<BR>域ＰＡ」よりも環境難易度の高い方に不安を感じる「不<BR>安領域ＰＢ」が設定される。車両の外部環境に応じて算<BR>出される運転者の運転操作に要求される環境難易度と運<BR>転者の運転操作に基づいて評価された運転技量とが、上<BR>記領域のどこに位置するかによって、運転者状態が推定<BR>される。
【選択図】  図５
","特開2015-064584","","特許6149842","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-064584/90B86C9BE55A4C1F04D4A003814ADEFB742A3373D9078385EA03E44298A46158/11/ja"
"特開2015-033457","特願2013-165340","2013/08/08","2015/02/19","運転状態推定装置及び運転状態推定方法","日産自動車株式会社","A61B5/18,B60R21/00,626@A,G08G1/16@C,G08G1/16@F,B60R21/00,991,B60R21/00,992","(57)【要約】
【課題】運転者の多様な運転状態変化を推定することが<BR>できる運転状態推定装置及び運転状態推定方法を提供す<BR>る。
【解決手段】運転負荷推定部１５は、運転者が操作子を<BR>操作したときの運転操作情報及び自車両の走行状態情報<BR>に基づいて、運転者の運転操作負荷を定量的に示した作<BR>業負荷ＯＰを推定する。また、ドライバ生理状態推定部<BR>１４は、運転者の生体状態に基づいて、運転者の心理負<BR>担を定量的に示した心理負担ＤＰを推定する。そして、<BR>運転状態推定部１６は、作業負荷ＯＰの一定時間内にお<BR>ける変化パターンと、心理負担ＤＰの一定時間内の変化<BR>パターンとを比較し、運転者の運転状態を推定する。
【選択図】      図２
","特開2015-033457","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-033457/0721369D25DAFA70BAACADE867FAFE205E184048D7BB2CB8DCEC36FA4ECDF502/11/ja"
"特開2015-011536","特願2013-136661","2013/06/28","2015/01/19","漫然状態推定装置","株式会社デンソー","B60W40/08,G08B21/06,G08G1/16@F","(57)【要約】
【課題】漫然状態の程度を適切に推定できる漫然状態推<BR>定装置を提供すること。
【解決手段】車速、及びステア角から成る群から選択さ<BR>れる１種以上の検出対象を検出する検出手段（１０１、<BR>１０３）と、前記検出対象の所定期間内における統計値<BR>を繰り返し算出する統計値算出手段（５）と、前記統計<BR>値算出手段が算出した前記統計値が、予め設定された漫<BR>然条件に該当するか否かを判断する判断手段（５）と、<BR>前記判断手段の判断結果に応じて増減するパラメータを<BR>算出するパラメータ算出手段（５）と、前記パラメータ<BR>に基きドライバの漫然状態を推定する推定手段（５）と<BR>、を備えることを特徴とする漫然状態推定装置（１）。
【選択図】図１
","特開2015-011536","","特許6205902","拒絶2017-006770","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-011536/5FE99EB13A5A06D12701BF33E7F7736D0633319DCE160712A6D383C4EEA6BAF1/11/ja"
"特開2014-203261","特願2013-078753","2013/04/04","2014/10/27","車両用運転状態推定装置","日産自動車株式会社","B60R21/00,624@F,B60R21/00,624@G,B60R21/00,626@B,B60R21/00,626@E,B60W30/14,B60W50/08,G08G1/16@C,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】運転操作子に対するドライバ個人の詳細な運転<BR>状態を推定する。
【解決手段】車両用運転状態推定装置は、設定時間ｔ１<BR>における運転操作子の運転操作量の時間変化の変曲点に<BR>基づき、各２つの変曲点の時間間隔である変曲点間時間<BR>を算出し、算出した変曲点間時間を記憶する。更に、設<BR>定時間ｔ１に対応する変曲点間時間の中央値である時間<BR>中央値を算出する。そして、算出した時間中央値が、記<BR>憶した変曲点間時間の集合の重心値よりも小さいと判定<BR>した運転操作子について、ドライバが該運転操作子の操<BR>作に比較的集中して運転を行っていると推定する。
【選択図】        図５
","特開2014-203261","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-203261/B4D8BD5DACDA9489BA32895145D953AE15CE5689B94EDC009FD57D1E8E4B12A6/11/ja"
