"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2022-118965","特願2021-015843","2021/02/03","2022/08/16","運転支援装置","本田技研工業株式会社","G08G1/16@C,B60W40/04,B60W50/02,B60W50/14","(57)【要約】
【課題】他の車両の存在を検出する機能が一時的に使用<BR>できない場合であっても、他の車両の存在を運転者に報<BR>知することができる運転支援装置を提供すること。
【解決手段】運転支援装置１１は、周辺情報に基づいて<BR>車両１の後方又は側方に存在する他の車両を検出する第<BR>１車両検出部２０１と、第１車両検出部２０１により他<BR>の車両を検出した場合、他の車両の存在を車両１の運転<BR>者に報知する報知制御部２０２と、周辺情報に基づいて<BR>、第１車両検出部２０１により他の車両を検出する車両<BR>検出機能が正常に動作しているか否かを判定する動作判<BR>定部２０３と、車両検出機能が正常に動作しないと判定<BR>された場合、撮像画像に基づいて、車両１の後方又は側<BR>方に存在する他の車両を検出する第２車両検出部２０４<BR>と、を備え、報知制御部２０２は、第２車両検出部２０<BR>４により他の車両を検出した場合、他の車両の存在を車<BR>両１の運転者に報知する。
【選択図】図３
","特開2022-118965","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-118965/C8613004F62A0CF34EA1264818E96AD356DB4242CE4BB1D768B72C39BA491185/11/ja"
"特開2022-118960","特願2021-015831","2021/02/03","2022/08/16","広告システム及び広告方法","株式会社デンソー","B60W50/08,B60W40/09,G09F21/04@S","(57)【要約】
【課題】運転者にとって必要性の高い車載装備を提案す<BR>る技術を提供する。
【解決手段】広告システム１は、車両用装置２と、管理<BR>装置３と、を備える。車両用装置２は、車両に搭載され<BR>る。管理装置３は、複数の車両用装置２を統括管理する<BR>。管理装置３は、各車両用装置２により取得された、車<BR>両の運転者の運転に関する運転情報に基づき各運転者の<BR>運転傾向に応じた安全装備を選択し、当該安全装備の購<BR>入を促す販促情報を車両用装置２へ送信する。車両側制<BR>御部２４は、受信した販促情報をディスプレイ２５に表<BR>示させる。
【選択図】図１
","特開2022-118960","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-118960/68464468E47D7B9B2020A6E0F793DD2BA20650F628078AE52D2C32225BD7AA79/11/ja"
"特開2022-116668","特願2021-012966","2021/01/29","2022/08/10","情報提供方法及び情報提供システム","ルノー　エス．ア．エス．,日産自動車株式会社","G08G1/16@A,G08G1/04@C,G08G1/09@H,B60W40/04,B60W50/14","(57)【要約】
【課題】隊列走行をするときに、自然には知得し得ない<BR>死角に関する十分な情報を提供する情報提供方法及び情<BR>報提供システムを提供する。
【解決手段】自車両以外の車両と隊列を形成して走行す<BR>る隊列走行をするときに、自車両とともに隊列を形成す<BR>る車両である隊列車両と通信することによって隊列車両<BR>から取得する情報を、自車両の乗員に提供する車両にお<BR>ける情報提供方法であって、自車両の視野を撮影した自<BR>車視野画像を取得し、自車視野画像を画像処理すること<BR>によって、自車視野画像において、隊列車両によって形<BR>成される死角の範囲を判別し、隊列車両から取得する情<BR>報から、死角の範囲に含まれる情報である死角情報を抽<BR>出し、抽出された死角情報を自車両と隊列車両の位置に<BR>応じて加工し、加工された死角情報を自車視野画像に重<BR>畳して表示する、情報提供方法。
【選択図】図２
","特開2022-116668","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-116668/58F2CE62C4D95CAB6302B6B21CDEEC0A0185B9E17479412BA2F1E7354EA93839/11/ja"
"特開2022-115055","特願2021-159412","2021/09/29","2022/08/08","自動運転制御装置、自動運転制御プログラム、提示制御装置及び提示制御プログラム","株式会社デンソー","G08G1/16@C,G08G1/01@E,B60W40/04,B60W60/00,B60W50/14","(57)【要約】
【課題】自動運転についての利便性が確保可能な自動運<BR>転制御装置等を提供する。
【解決手段】自動運転ＥＣＵ５０ｂは、アイズオフ自動<BR>運転を実施可能な自動運転制御装置である。自動運転Ｅ<BR>ＣＵ５０ｂは、第１渋滞状態と第２渋滞状態とを認識す<BR>る。第１渋滞状態は、自車両の車速が所定速度以下で、<BR>自車レーンの前方車両及び隣接レーンの側方車両が全て<BR>存在する状態である。第２渋滞状態は、自車両の車速が<BR>所定速度以下で、前方車両が存在する一方で少なくとも<BR>一つの隣接レーンに側方車両が存在しない状態である。<BR>自動運転ＥＣＵ５０ｂは、第１渋滞状態である場合にア<BR>イズオフ自動運転の開始を許可し、第２渋滞状態である<BR>場合にアイズオフ自動運転の開始を不許可とする。自動<BR>運転ＥＣＵ５０ｂは、第１渋滞状態にてアイズオフ自動<BR>運転を開始した後、第２渋滞状態に遷移した場合でもア<BR>イズオフ自動運転の継続を許可する。
【選択図】図１
","特開2022-115055","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-115055/7726B308026218DA3DDA552251F3F9C8F27ACEF03B83F323AF5A645616BC220F/11/ja"
"特開2022-114995","特願2021-011529","2021/01/27","2022/08/08","車両制御装置","本田技研工業株式会社","B60W50/14,B60W40/02,B60W50/02,G08G1/16@E","(57)【要約】
【課題】ドライバに適切に運転操作又は運転交代を要求<BR>可能な車両制御装置を提供する。
【解決手段】自動運転制御装置１００は、自車両Ｍの周<BR>辺状況を認識する認識部１１１と、認識部１１１の認識<BR>結果に基づいて自車両Ｍの加減速及び操舵の少なくとも<BR>一方を制御し、自車両Ｍの運転制御を行う運転制御部１<BR>１５Ａと、運転制御を実行中に、周辺状況に基づき運転<BR>交代要求又は運転操作要求を実行する運転要求部１１５<BR>Ｃと、を備える。運転要求部１１５Ｃは、第１運転要求<BR>ＭＤＲと、第１運転要求ＭＤＲとは異なる第２運転要求<BR>ＭＤＤと、を出力可能に構成され、第１運転要求ＭＤＲ<BR>を出力し、第１運転要求ＭＤＲが満たされない場合に第<BR>２運転要求ＭＤＤを出力する第１モードと、第１運転要<BR>求ＭＤＲを出力せずに第２運転要求ＭＤＤを出力する第<BR>２モードと、を有する。
【選択図】図３
","特開2022-114995","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-114995/D8456F44A4B4E43B6CEC67C0C4709C5891873EFD3E3DE98352B87669592CC424/11/ja"
"特開2022-114971","特願2021-011486","2021/01/27","2022/08/08","走行支援制御装置、走行支援方法、走行支援プログラム","株式会社デンソー","G08G1/16@A,G08G1/09@F,G08G1/09@V,G08G1/04@D,B60W40/02,B60W60/00,B60W50/04","(57)【要約】
【課題】自動運転に支障を来す事態に陥った車両に対し<BR>て走行支援するオペレータに負担をかけることなく、当<BR>該事態を回避するために必要十分な情報を的確に取得す<BR>る。
【解決手段】車両１０からの支援要請があると、現在位<BR>置－要求デバイス情報データベース３６にアクセスして<BR>、車両１０に対して、要求センサ情報を送信することで<BR>、車両１０から自動運転に支障を来す事態を解消するた<BR>めの必要十分なセンサデータ（Ａ：カメラ群、レーダ群<BR>１８の取捨選択、Ｂ：選択したカメラ群、レーダ群１８<BR>のパラメータ）を取得することができ、オペレータＯＰ<BR>は、当該センサデータに基づいて、車両１０（自動運転<BR>制御装置２０）に対して、的確なアドバイス（支援指示<BR>情報）を提供することができる。
【選択図】図２
","特開2022-114971","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-114971/47849CF586FF6C2A0E2AE1F11AC889A6A541BE54E77408EB94E3E0EB8B29C681/11/ja"
"特開2022-113014","特願2021-009092","2021/01/22","2022/08/03","自動運転車両、自動運転車両の制御方法、及びプログラム","トヨタ自動車株式会社","B60W30/10,B60W60/00,B60W50/14,B60W40/08,G08G1/16@C","(57)【要約】
【課題】自動運転の稼働率を高める。
【解決手段】自動運転を実行可能な自動運転車両であっ<BR>て、直進状態の自動運転車両の操舵角である第一基準直<BR>進舵角を取得する第一基準直進舵角取得部と、自動運転<BR>車両の操舵角から推定された推定ヨーレートとヨーレー<BR>トセンサから検出された自動運転車両のヨーレートの差<BR>分の大きさがヨーレート閾値未満である場合の操舵角で<BR>ある第二基準直進舵角を取得する第二基準直進舵角取得<BR>部と、第一基準直進舵角及び第二基準直進舵角の両方が<BR>取得されている場合に自動運転車両の自動運転を許可す<BR>る自動運転許可部と、を備え、自動運転許可部は、第一<BR>基準直進舵角が取得されているが第二基準直進舵角が取<BR>得されていない場合に、自動運転車両の運転者にステア<BR>リング保持要求を行い、自動運転車両の自動運転を許可<BR>する。
【選択図】図２
","特開2022-113014","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-113014/52B72CD240EB3C0E2E168099F22EC069806352F2C48EC75A9B9BD2ACBAB29A83/11/ja"
"特開2022-111156","特願2022-085283","2022/05/25","2022/07/29","車両制御装置および車両制御方法","ソニーセミコンダクタソリューションズ株式会社","G08G1/16@F,B60W50/08,B60W60/00,B60W40/08","(57)【要約】
【課題】自動運転から手動運転への引き継ぎをより安全<BR>に行う。
【解決手段】車両制御装置は、運転者を撮影する運転者<BR>撮影部と、撮影された画像に基づいて、運転者が覚醒し<BR>ていることを表す所定のジェスチャー動作を検出する運<BR>転状態検出部と、所定のジェスチャー動作が検出された<BR>ことに応じて、運転モードを切り替える運転モード切り<BR>替え制御部とを備える。本技術は、例えば、自動運転の<BR>制御を行う車両制御装置に適用できる。
【選択図】図２
","特開2022-111156","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-111156/EE7C8FA759498979A52BFBEA1A9A8575428B0564417DC6FCC534C7558F42E6BC/11/ja"
"特開2022-110841","特願2021-006504","2021/01/19","2022/07/29","車両の走行制御システム","株式会社ＳＵＢＡＲＵ","G08G1/16@C,B60W50/14,B60W30/08,B60W40/02,B60W40/08","(57)【要約】      （修正有）
【課題】走行路に接近する動物を確実に検出し、車外の<BR>動物や車内の乗員に対して適切な注意喚起を行うことが<BR>できる車両の走行制御システムを提供する。
【解決手段】車両の走行制御システム１は、自車両の周<BR>辺の状況を認識する周辺状況認識装置２０，２１と、自<BR>車両の内外に通知及びまたは警報を行う報知装置３９と<BR>、を有する。周辺状況認識装置２０，２１は、少なくと<BR>も自車両の走行路の道幅よりも広い範囲、及び、自車両<BR>に接続される車軸よりも自車両の下側の範囲を認識し、<BR>報知装置３９は、周辺状況認識装置２０，２１によって<BR>自車両の走行路外または走行路において物体が認識され<BR>ると、自車両に搭乗している乗員及びまたは物体に対し<BR>て通知及びまたは警報を行い、物体が走行路外から走行<BR>路に侵入する方向に移動している、または、走行路内に<BR>留まっていると認識されると、再度、乗員及びまたは物<BR>体に対して通知及びまたは警報を行う。
【選択図】図１
","特開2022-110841","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-110841/2D914726E102EB69B8B05FF72CDE936202EA522631566B3FB95BF89107AE5BAA/11/ja"
"特開2022-108049","特願2021-002846","2021/01/12","2022/07/25","車両制御システム","本田技研工業株式会社","G08G1/16@D,G08G1/09@H,G08G1/00@A,B60W30/09,B60W40/04,B60W50/14","(57)【要約】
【課題】右折車と直進車との衝突事故を防止すると共に<BR>、乗員の快適性を損なうような制御を避ける。
【解決手段】第１の車両Ｖ１は、自車両が走行するレー<BR>ンを識別するための高精度地図情報を保持し、自動運転<BR>中に、高精度地図情報に基づいて、右折レーンを走行し<BR>て前方の交差点を右折しようとする場合に、その交差点<BR>を右折する旨の右折通知を車車間通信により周辺の車両<BR>に送信し、第２の車両Ｖ２は、自車両が走行するレーン<BR>を識別するための高精度地図情報を保持し、自動運転中<BR>に、自車両が前方の交差点を直進しようとする場合に、<BR>他車両から受信した右折通知に基づいて、前方の交差点<BR>における対向レーンに存在する車両を右折車両と認識し<BR>て、その右折車両との衝突回避のための所定の制御を行<BR>う。
【選択図】図２
","特開2022-108049","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-108049/5DBDF0AF9286D103A576B6AABD1784A4842023B8002C3F5294CF9510431B839E/11/ja"
"特開2022-107907","特願2021-002596","2021/01/12","2022/07/25","推奨レーンを判定する車両システム","本田技研工業株式会社","G01C21/34,B60W40/09,B60W50/08,B60W40/02,G09B29/10@A","(57)【要約】
【課題】高精度地図を活用して走行の快適性を向上させ<BR>る、自車両のための推奨レーンを判定する車両システム<BR>を提供する。
【解決手段】車両システムは、レーン毎の地図情報を備<BR>える地図サーバと通信可能な制御装置を備える。制御装<BR>置は、自車位置判定部と、推奨レーン判定部と、記憶部<BR>とを含む。推奨レーン判定部は、地図情報に基づいてレ<BR>ーンの各々に優先度を設定し（Ｓ２）、優先度の最も高<BR>いレーンを推奨レーンと判定する（Ｓ３）。推奨レーン<BR>判定部は、記憶部に記憶された乗員の好みに応じて推奨<BR>レーンの切り替え地点を調整する（Ｓ４）。
【選択図】図２
","特開2022-107907","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-107907/49D398A2ADB5F3A322790D43E48C6EBD32515752A19B5B27D42AEDADBD93D33A/11/ja"
"特開2022-107899","特願2021-002585","2021/01/12","2022/07/25","推奨レーンを判定する車両システム","本田技研工業株式会社","G01C21/34,B60W40/04,B60W50/08,B60W40/09,G09B29/10@A","(57)【要約】
【課題】高精度地図を活用して走行の快適性を向上させ<BR>る、自車両のための推奨レーンを判定する車両システム<BR>を提供する。
【解決手段】車両システムは、レーン毎の地図情報を備<BR>える地図サーバと通信可能な制御装置を備える。制御装<BR>置は、自車位置判定部と、推奨レーン判定部と、記憶部<BR>とを含む。記憶部は、乗員数、自車両の登録ナンバー、<BR>特定レーンの利用予定、及び車両種別からなる群から選<BR>択される車両の付帯状況を記憶し、地図サーバの地図情<BR>報は、車両の付帯状況に応じたレーン毎の規制情報を含<BR>む。推奨レーン判定部は、車両の付帯状況及びレーン毎<BR>の規制情報に基づいて自車両が走行不可であるレーンを<BR>推奨レーンの候補から除外する（Ｓ１）。
【選択図】図２
","特開2022-107899","","特許7150900","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-107899/9C77513CDE20CCC6469DA74881D66F9603C9AB1F87A069FBA9DA51C2AC65A4A5/11/ja"
"特開2022-107660","特願2022-082088","2022/05/19","2022/07/22","車両制御装置および電子制御システム","日立Ａｓｔｅｍｏ株式会社","G08G1/16@C,B60W50/04,B60W40/02","(57)【要約】
【課題】車両周囲のセンサまたはセンサフュージョンを<BR>処理する演算ブロックに動作異常が発生した場合でも、<BR>安全に制御移行することができ、信頼性の高い車両制御<BR>装置および電子制御システムを実現する。
【解決手段】複数の外界センサから出力されるローデー<BR>タに基づいてセンサフュージョン処理を行う第１の演算<BR>ブロックと、前記複数の外界センサから出力される前記<BR>ローデータをそれぞれ処理して生成されたオブジェクト<BR>データに基づいてセンサフュージョン処理を行う第２の<BR>演算ブロックと、前記第１の演算ブロックの出力結果と<BR>前記第２の演算ブロックの出力結果を用いて、前記第１<BR>の演算ブロックの出力結果を診断する第３の演算ブロッ<BR>クを備える。
【選択図】図１
","特開2022-107660","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-107660/F939EE372426A13EE6999F8FBB95A02C64258049DE31326D2C445E2E685F5FE4/11/ja"
"特開2022-103807","特願2020-218660","2020/12/28","2022/07/08","車両電子制御装置、車両電子制御方法及び車両制御プログラム","トヨタ自動車株式会社","B60W40/08,B60W50/14,B60W40/105,B60W60/00,G08G1/16@C","(57)【要約】      （修正有）
【課題】車両の部品コストを低減可能な車両電子制御装<BR>置を提供する。
【解決手段】第１の制御装置は、検出装置により検出さ<BR>れた乗員の状態に対応する車両Ｖの許容最高速度を特定<BR>する。第２の制御装置は、前記乗員の状態と、その状態<BR>にある乗員が運転操作を開始するまでに要する時間であ<BR>る第１の時間Ｔ１を特定し、第１の時間Ｔ１内に前記乗<BR>員が運転操作を開始しなかった場合、車両Ｖを減速させ<BR>て停止させるように構成される。前記許容最高速度は、<BR>バッテリ持続時間Ｔｍａｘから第１の時間Ｔ１を差し引<BR>いた残りの第２の時間Ｔ２内に所定の減速度で車両Ｖを<BR>減速させて停止させることができる速度であり、前記乗<BR>員の第１の状態に対応した前記第１の時間Ｔ１に比べて<BR>、前記乗員の第２の状態に対応した前記第１の時間Ｔ１<BR>が長い場合、前記第２の状態に対応した前記許容最高速<BR>度Ｓｍａｘが小さい速度となるようにデータベースが定<BR>められている。
【選択図】図７
","特開2022-103807","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-103807/98355FF154FCC6DA01B53CF85C8CBF6B55545A90C1BB50C1031451C1E19B503E/11/ja"
"特開2022-103563","特願2020-218275","2020/12/28","2022/07/08","乗物制御プログラム及び乗物制御装置","川崎重工業株式会社,カワサキモータース株式会社","B60W30/02,B60W50/10,B60W40/12,B60K6/48,B60K6/54,B60W10/06,900,B60W10/18,900,B60W20/30,B60W10/08,900,B60W20/00,900,B60W20/10","(57)【要約】
【課題】要求される乗物挙動を達成しやすくする。
【解決手段】乗物制御プログラムは、アクチュエータに<BR>関する要求外力を取得する要求取得工程と、前記アクチ<BR>ュエータが前記要求外力に対応する外力を発生した場合<BR>の乗物挙動を定めた規範運動モデルを読み出す運動モデ<BR>ル読出工程と、前記規範運動モデルに従って、前記アク<BR>チュエータが前記要求外力に対応する外力を発生した場<BR>合の乗物挙動を要求乗物挙動として算出する要求挙動算<BR>出工程と、走行中の実乗物挙動を計測する計測工程と、<BR>前記計測工程で計測された前記実乗物挙動を前記要求挙<BR>動算出工程で算出された前記要求乗物挙動に近づけるよ<BR>うに前記要求外力を補正する補正工程と、前記補正され<BR>た要求外力に基づいて前記アクチュエータを制御する制<BR>御工程と、をコンピュータに実行させる。
【選択図】図５
","特開2022-103563","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-103563/A54E8BFD5E3C0361C68076B7DA176F9B207B03B6B579121948BE1C46ABFB1D55/11/ja"
"特開2022-103546","特願2020-218247","2020/12/28","2022/07/08","車両制御装置、車両制御方法、及びプログラム","本田技研工業株式会社","B60W50/14,G01C21/28,B60W30/182,B60W40/10","(57)【要約】
【課題】適切な条件で自動運転の制御レベルを変更する<BR>こと。
【解決手段】実施形態の車両制御装置は、人工衛星から<BR>到来する電波に基づいて、車両の位置を計測する第１計<BR>測部と、前記車両の挙動を表す指標に基づいて、前記車<BR>両の位置を計測する第２計測部と、前記第１計測部によ<BR>り計測された前記車両の位置である第１位置と、前記第<BR>２計測部により計測された前記車両の位置である第２位<BR>置との差分に基づいて、前記第２位置の補正量を決定す<BR>る決定部と、前記第１位置、又は前記補正量を基に補正<BR>された前記第２位置に基づいて、前記車両の自動運転を<BR>行う運転制御部と、を備え、前記運転制御部は、前記決<BR>定部によって前記補正量が決定されていない場合、前記<BR>決定部によって前記補正量が決定されている場合と比べ<BR>て、前記第１計測部によって前記第１位置が計測されて<BR>いない条件下においてより短い走行距離又は走行時間で<BR>前記自動運転の制御レベルを低下させる。
【選択図】図１
","特開2022-103546","","特許7196149","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-103546/1D42A90F9CE0B620DA1C4C58681A1F52042EDFAC940D8FB5660C8F2640F9D0BB/11/ja"
"特開2022-103494","特願2020-218168","2020/12/28","2022/07/08","車両制御装置、車両制御方法、及びプログラム","本田技研工業株式会社","B60W50/14,G01C21/26@A,B60W30/182,B60W40/02","(57)【要約】
【課題】より適切な自動運転を行うこと。
【解決手段】実施形態の車両制御装置は、車両の周囲の<BR>状況を認識する認識部と、前記認識部によって認識され<BR>た前記状況、前記車両の目的地までの経路、及び前記車<BR>両の位置に基づいて、前記車両の走行時の状態を定めた<BR>イベントを決定する決定部と、前記決定部によって決定<BR>された前記イベントに基づいて、前記車両の加減速及び<BR>操舵の少なくとも一方を制御する自動運転を行う運転制<BR>御部と、を備え、前記運転制御部が、前記車両の進行方<BR>向の所定範囲内の前記イベントの数に応じて、前記自動<BR>運転の制御レベルを変更する。
【選択図】図１
","特開2022-103494","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-103494/080AC200CFBAFF7C621B453CBCA591EDB88BEFC27A319059743DBAE7C793C928/11/ja"
"特許7198391","特願2022-527934","2020/12/28","2022/07/07","車両制御装置、車両制御システム、車両制御方法、およびプログラム","本田技研工業株式会社","B60W50/02,B60W60/00,B60W30/06,G08G1/16@C,B60W30/182,B60W40/02,B60W10/20,B60W10/04,G08G1/00@D","","WO2022/144963","","特許7198391","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-7198391/59A1E5CA12EF7BCA9F67F5A5A2A6E24E6BC26586342EF479C5E10F857A3670D4/15/ja"
"特開2022-103160","特願2022-052913","2022/03/29","2022/07/07","三次元情報処理方法及び三次元情報処理装置","パナソニック　インテレクチュアル　プロパティ　コーポレーション　オブ　アメリカ","G01C21/28,H04N19/90,G08G1/09@F,G08G1/16@A,G08G1/09@H,B60W60/00,B60W40/02,B60W50/02","(57)【要約】
【課題】三次元位置情報に異常が発生した場合にも適切<BR>に対応する。
【解決手段】三次元情報処理方法は、第１の三次元位置<BR>情報を含むマップデータを取得する取得ステップ（Ｓ７<BR>０１）と、センサで検知した情報から第２の三次元位置<BR>情報を生成する生成ステップ（Ｓ７０２）と、第１の三<BR>次元位置情報又は第２の三次元位置情報に対して異常判<BR>定処理を実施することで、第１の三次元位置情報又は第<BR>２の三次元位置情報が異常であるかどうかを判定する判<BR>定ステップ（Ｓ７０３）と、第１の三次元位置情報又は<BR>第２の三次元位置情報が異常であると判定された場合（<BR>Ｓ７０４でＹｅｓ）、当該異常に対する対処動作を決定<BR>する決定ステップ（Ｓ７０５）と、対処動作の実施に必<BR>要となる制御を実施する動作制御ステップ（Ｓ７０６）<BR>とを含み、判定ステップ（Ｓ７０３）では、第２の三次<BR>元位置情報を生成できるかどうかを判定する。
【選択図】図３５
","特開2022-103160","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-103160/3FAC886EB7922DF1FE3EC4F149ACCF115BEF21236A31E4BECDBDB1447E368F76/11/ja"
"特開2022-102802","特願2020-217764","2020/12/25","2022/07/07","制御装置、および、制御方法","パナソニックＩＰマネジメント株式会社","B60W40/08,B60W50/12,B60W50/14,G08G1/16@F","(57)【要約】
【課題】移動体の安全でない運転を抑制する。
【解決手段】制御装置１０は、移動体を運転するユーザ<BR>が飲んでいる飲料の容器の外観を検知する検知部１１と<BR>、検知部１１が検知した飲料の容器の外観が、アルコー<BR>ル飲料の容器の外観の特徴を有すると判定した場合に移<BR>動体の制御を行う制御部１２とを備える。例えば、検知<BR>部１１は、移動体の運転席を撮影するカメラによって運<BR>転席にいるユーザが映っている画像を取得し、取得した<BR>画像に対して画像認識処理を行うことで、ユーザが飲料<BR>を飲む行為をしたことを検知した場合に、ユーザが飲ん<BR>でいる飲料の容器の外観を検知する。
【選択図】図３
","特開2022-102802","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-102802/4DE7C4FFFEAD8B017F00060464C16A6323BDAC2FB738B2435282A04ED1C478E7/11/ja"
"特開2022-101910","特願2020-216287","2020/12/25","2022/07/07","車両用操舵反力トルク制御装置","トヨタ自動車株式会社","B60W50/08,B60W40/072,B60W40/105,B62D6/00,B62D101:00,B62D113:00,B62D119:00","(57)【要約】      （修正有）
【課題】車両がカーブを走行する状況において、車線の<BR>曲率半径を特定できない場合でも、操舵反力トルクの急<BR>激変動に起因する違和感を運転者が覚えないよう改良さ<BR>れた車両用自動操舵装置を提供する。
【解決手段】操舵反力トルク制御装置は、車線の曲率及<BR>び車速に基づいて目標操舵角θpを演算し、予め設定さ<BR>れた目標操舵反力トルクと目標操舵角θpとの関係に基<BR>づいて目標操舵反力トルクＴsrtを演算し、操舵反力ト<BR>ルクが目標操舵反力トルクＴsrtになるように電動パワ<BR>ーステアリング装置を制御する（Ｓ４０～８０、Ｓ１７<BR>０）。車両前方の画像情報に基づいてカーブの車線を特<BR>定することができなくなると（Ｓ３０）、その時点の目<BR>標操舵反力トルクから、車両がカーブを走行する際に操<BR>舵角が最大操舵角θmaxになるときの最大操舵反力トル<BR>クＴsrmaxまで目標操舵反力トルクＴsrtを徐々に増大さ<BR>せる（Ｓ１２０～１７０）。
【選択図】図２
","特開2022-101910","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-101910/76D423E980C5B40700954FC5746D5D4B4BACDAB6F6F7892909DBD6E577E82A04/11/ja"
"特開2022-101845","特願2020-216180","2020/12/25","2022/07/07","車両の運転支援装置","株式会社ＳＵＢＡＲＵ","B60W50/12,B60W50/02,B60W40/02,B60W40/08","(57)【要約】
【課題】自車両前方の走行環境情報を取得する前方認識<BR>センサの故障により、自動運転モードを手動運転モード<BR>へ遷移させる際の待機時間中に、運転者が誤ってアクセ<BR>ルペダルを踏み込んでも急加速が抑制されるようにする<BR>。
【解決手段】自動運転モードでの走行中に前方認識セン<BR>サ２１の故障が検出された場合（Ｓ１６）、制限付アク<BR>セル開度テーブルを選択する（Ｓ１７）。この制限付き<BR>アクセル開度テーブルは、アクセル開度θaccの増加に<BR>対して駆動源の出力が制限される特性に設定されている<BR>ため、運転者が誤ってアクセルペダルを踏み込んでも急<BR>加速は抑制される。
【選択図】図３
","特開2022-101845","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-101845/050BDFE4BA5E9E4D0818F26112A676074D496FF291E5DC10476727ADCBACF69B/11/ja"
"特開2022-101308","特願2020-215822","2020/12/24","2022/07/06","特定運転操作識別システム","トヨタ自動車株式会社","B60W50/08,B60W40/09,G08G1/00@D","(57)【要約】
【課題】車両に搭載された部品の故障または耐久性低下<BR>が車両乗員の操作に起因するものであるか否かを識別す<BR>る特定運転操作識別システムを提供する。
【解決手段】特定運転操作識別部１１２によって、運転<BR>操作に関するデータに基づいて部品の故障または耐久性<BR>低下を発生させる可能性のある特定運転操作があったと<BR>判定するとともに、車両１０に搭載された部品の故障ま<BR>たは耐久性低下が発生した場合には、その特定運転操作<BR>がなされたときの車両状態に関するデータに基づき、部<BR>品の故障または耐久性低下が車両乗員の特定運転操作に<BR>起因するものか否かを識別することができる。
【選択図】図１
","特開2022-101308","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-101308/37FF357D79E1D41F6B55361F582DCD1E7C3E4DD51C23069481AAC9D4B11591D0/11/ja"
"特開2022-099973","特願2020-214074","2020/12/23","2022/07/05","ライダー支援システムの制御装置及び制御方法","ロベルト・ボッシュ・ゲゼルシャフト・ミト・ベシュレンクテル・ハフツング","B60W30/08,B60W30/16,B60W50/14,B60W40/04,G08G1/09@H,G08G1/16@A","(57)【要約】
【課題】本発明は、周囲環境検出装置の搭載が困難な鞍<BR>乗型車両のライダーを支援することができる制御装置及<BR>び制御方法を得るものである。
【解決手段】周囲環境検出装置が搭載されていない鞍乗<BR>型車両（２００）を運転するライダー（１０１）を支援<BR>するライダー支援システム（１１０）において、周囲環<BR>境検出装置（１１）が搭載された鞍乗型車両（１００）<BR>を運転するライダー（１）を支援するライダー支援シス<BR>テム（１０）から、鞍乗型車両（１００）の周囲環境情<BR>報に基づく情報が、無線通信によって直接的又は間接的<BR>に受信され、その情報に基づいてライダー（１０１）を<BR>支援するライダー支援動作が実行される。
【選択図】図１
","特開2022-099973","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-099973/26023335097CD73FFFA14B0A91D94145122DC7FD9D8A1C060525432EA3959DBF/11/ja"
